,name,year,quarter,sector,Relative Return,이익잉여금 변화율,매출액 변화율,부채총계 변화율,유동자산 변화율,법인세차감전 순이익 변화율,영업이익 변화율,Label,Code
21,조선내화,2019,Q3,철강_소재,-0.03144183754940612,0.013453926118402793,-0.03795445193158342,0.09871366089990796,-0.03423618019058139,0.787447476735283,-5.647318378388948,-0.0801617267083218,000480
21,영풍,2019,Q3,철강_소재,-0.07773391307052892,0.001026945375974364,-0.06767249275096132,-0.07404132351690362,-0.04336455244485504,-0.9284009206235834,-0.8076408214510364,-0.06864437869804776,000670
21,동국제강,2019,Q3,철강_소재,-0.10926373781301162,-0.04065896588193629,-0.059688266739921,-0.02888668122987359,-0.07013416043514376,-2.2279884201739337,-0.3722594254498489,-0.23015265352589184,001230
21,세아베스틸,2019,Q3,철강_소재,-0.022017793378926218,-0.009394106420538062,-0.14704193177747826,0.04693712246961046,0.06286921670604406,-3.24321619463338,-2.5341369433514775,-0.40263041274606515,001430
21,고려제강,2019,Q3,철강_소재,-0.1426712206449453,0.002726227117547886,-0.137657211994467,-0.044520317203429194,-0.032552288593977186,-0.4857772387699707,-0.588966702625529,-0.20833910725425817,002240
21,세아제강,2019,Q3,철강_소재,-0.1571294559099436,0.004590828162763794,0.606989824781458,0.17208350652767535,0.04241150447903208,-9.485587901871286,-1.486585690693204,-0.35538363092121505,003030
21,현대제철,2019,Q3,철강_소재,-0.23592363470412236,-0.004507150868397036,-0.1113385366684494,-0.013020789056689241,-0.028487896296362503,-1.4074146985283749,-0.8447280969451361,-0.27326187784493083,004020
21,삼광글라스,2019,Q3,철강_소재,-0.20192616725131085,-0.024821525533567534,-0.4338666643091328,-0.10578562092269617,-0.025745220835185156,-5.945489020386918,-0.754157342111921,0.012278646620486292,005090
21,POSCO,2019,Q3,철강_소재,-0.0369371482176359,0.007239720428508178,0.034784114886201145,0.10279289324922036,0.006653689814615671,-0.0704561138528853,-0.08535515150158812,-0.07712050684768068,005490
21,무림P&P,2019,Q3,철강_소재,0.009717781359828884,0.009909477493208696,-0.09729627817080866,-0.07553127313293251,-0.10179441838854109,-0.7264119144002976,-0.5895756465591832,-0.24961119541443214,009580
21,고려아연,2019,Q3,철강_소재,-0.14105694574294525,0.02421250824795229,-0.048441178936174834,0.04500700180991757,0.04048310050574755,-0.17368476600144822,-0.2050634947250658,0.021251591094046646,010130
21,SK텔레콤,2019,Q3,커뮤니케이션서비스,-0.07615511704422152,0.005167917927432875,0.022415499854796073,0.06515792378794716,0.033572085846560684,-0.06715752511742912,-0.08162049232446178,-0.10149247594003277,017670
21,제일기획,2019,Q3,커뮤니케이션서비스,-0.1747267235072112,0.03171588394201885,-0.13991169573652307,0.04725587116391061,0.09967298803388558,-0.27836484611246826,-0.5150833881039572,-0.1738042851186514,030000
21,KT,2019,Q3,커뮤니케이션서비스,-0.0845395690742467,0.006679263200211949,0.032289809341963016,0.0032355353207218496,-0.01290418086328382,-0.4814496029063873,0.0344937636028797,-0.09588076184712982,030200
21,LG유플러스,2019,Q3,커뮤니케이션서비스,0.0037374549569672705,0.030184311481292747,0.012910455506179419,0.1382134171865841,0.12475651421529088,-0.012559565586790278,0.007571226709605305,-0.07482400882100962,032640
21,SBS,2019,Q3,커뮤니케이션서비스,-0.07200350276262103,-0.009691855631896895,-0.19573066390525984,0.20282938465538347,0.22228266689885112,-1.7118569286630168,-1.581393149253616,0.18947890815746865,034120
21,NAVER,2019,Q3,커뮤니케이션서비스,0.00933478160692551,0.05048442604250214,-0.003950757466977817,0.01136860829384645,0.023386674668913088,0.17838048060986988,-0.018157024238856345,0.13536923815287016,035420
21,엔씨소프트,2019,Q3,커뮤니케이션서비스,-0.09366791744840514,0.05576589410853927,-0.04099169897115573,-0.028921401151723813,0.15709635377485553,0.023313092267883695,-0.03599120691702651,0.34424826146030635,036570
21,풍산,2019,Q3,철강_소재,-0.08783622014338996,-0.0038486278834268806,-0.06557897937361468,0.006175501526227478,0.010789800538914207,-1.0974624179009325,-0.6289360979305723,-0.03890384237774755,103140
21,한국철강,2019,Q3,철강_소재,-0.12556780148396757,0.08894705040002115,-0.04208016594596553,0.21116115028282323,0.07047291013318269,-11.676932681739915,-2.6415499569234937,-0.17810207629883643,104700
