,name,year,quarter,sector,Relative Return,이익잉여금 변화율,매출액 변화율,부채총계 변화율,유동자산 변화율,법인세차감전 순이익 변화율,영업이익 변화율,Label,Code
34,조선내화,2016,Q2,철강_소재,-0.08654563593707543,0.017820953262567274,-0.040068238067542894,-0.007102983058669632,0.002721261568394029,-0.12121778932153993,-0.233012653404286,0.05567980570589828,000480
34,영풍,2016,Q2,철강_소재,0.06880518513613608,0.009612082431807778,0.1444334107050611,-0.07848407391535395,-0.013943021085488283,-0.6556686355406626,0.22930755590233254,-0.025629221514891963,000670
34,동국제강,2016,Q2,철강_소재,-0.005391806288754623,0.04188323662417992,0.17785252810305274,0.015179900593147444,0.02154078815721472,3.2479141962501146,1.4034243148426198,-0.011003397168905325,001230
34,세아베스틸,2016,Q2,철강_소재,0.0023905876431774414,0.01945778114919605,0.08913243992680275,-0.06165892470964762,-0.021715150313153075,-0.12180306162827759,0.4643354617469053,-0.055046075965483075,001430
34,고려제강,2016,Q2,철강_소재,-0.14269111829559356,0.00507641970497974,0.0762301838081838,-0.04340949640846459,-0.04750639778964538,-0.08946570508936114,1.1361804949665308,0.10708222189381547,002240
34,세아제강,2016,Q2,철강_소재,-0.1667984971551173,0.00981245979292189,0.12522309408924848,-0.06563809311449353,-0.050893254576672486,-0.2924932949394077,-0.0511708311687642,0.2198907026207437,003030
34,현대제철,2016,Q2,철강_소재,-0.11226360628855261,0.020361385287208877,0.12831209113204056,-0.018648100117290345,-0.006295369804415252,0.17924650442791212,0.37694760627465684,0.0024716832453822515,004020
34,삼광글라스,2016,Q2,철강_소재,-0.1894427391157933,0.0002107680167604542,0.030213443351683855,-0.018449996243487088,-0.01573796382036352,-0.8353699642772231,-0.09319144429651427,-0.22475170242234596,005090
34,POSCO,2016,Q2,철강_소재,0.034913861132760265,0.005908126477857767,0.042044402472007913,0.007678374510661001,0.029898840857385922,-0.2956156846640766,0.2243886393873855,0.13813744713118786,005490
34,무림P&P,2016,Q2,철강_소재,-0.049888667429554875,-0.009894413496836174,-0.09930679049453595,-0.011655180371084706,0.0032689954817932687,-1.6175362875241746,-0.5844637997638229,-0.053589572082884056,009580
34,고려아연,2016,Q2,철강_소재,-0.003854981588739842,0.026510558840313392,0.05310817570017745,-0.23461423868441367,0.00589869523376052,-0.10784661099902304,-0.07212825209348683,-0.021792523997259818,010130
34,SK텔레콤,2016,Q2,커뮤니케이션서비스,0.003591069211464598,0.02078781277190256,-0.0020246841696035522,-0.019456211735974005,0.13215845161126172,-0.18299926558064228,0.1124901419329023,-0.01600971733972347,017670
34,제일기획,2016,Q2,커뮤니케이션서비스,-0.01956933386482041,0.03404434101615217,0.3848425924816208,0.012413605453642784,0.03379728514131464,4.958887550962991,3.261049199451511,-0.06592390631357364,030000
34,KT,2016,Q2,커뮤니케이션서비스,-0.033891037448811286,-0.017843361084430742,0.0006384413081523821,-0.043952854800635155,-0.019543407339537078,-0.36460367962373774,0.12086955613504302,-0.012806725329420184,030200
34,LG유플러스,2016,Q2,커뮤니케이션서비스,-0.018441639005782266,0.12362288511995922,0.058601372515918015,-0.003710413014233027,0.02612523638025288,0.15496994600468628,0.04438347970621903,-0.01851175963672108,032640
34,SBS,2016,Q2,커뮤니케이션서비스,-0.16733052789467118,-0.016727131727785616,0.2207731538147415,0.0645633668742478,-0.005222836288468757,-0.7225183474472738,-0.7718014532881846,-0.04534157322973078,034120
34,NAVER,2016,Q2,커뮤니케이션서비스,0.09810711953182953,0.0535861269982032,0.051155408755100495,0.024124344948479592,0.057951607656736126,0.08987330775214586,0.08663288027980998,-0.011310178185146937,035420
34,엔씨소프트,2016,Q2,커뮤니케이션서비스,-0.0019713489434424747,0.06367476242572989,0.045823543006377365,-0.19489449268795778,0.05964258095631836,0.2443336372173075,0.4546752070651674,0.02484209754913413,036570
34,풍산,2016,Q2,철강_소재,0.004758954715684591,0.06614547402432591,0.18566431346622814,0.0033889753907359044,0.02984925929507387,0.933711662498032,0.6555940536412612,0.22564667469914307,103140
34,한국철강,2016,Q2,철강_소재,-0.11608336236179134,0.17089995520024637,0.2723671622635502,0.22451704366474523,0.14050920321865212,1.068876729975107,1.4689490333522608,-0.020029172322892093,104700
