,Feature,Importance
0,F_이익잉여금 변화율,0.19253569606843418
1,F_매출액 변화율,0.19192522289781733
2,F_부채총계 변화율,0.18172022941358698
3,F_유동자산 변화율,0.15084476097783317
4,F_법인세차감전 순이익 변화율,0.14938073738602065
5,F_영업이익 변화율,0.13359335325630756
