,name,year,quarter,sector,Relative Return,이익잉여금 변화율,매출액 변화율,부채총계 변화율,유동자산 변화율,법인세차감전 순이익 변화율,영업이익 변화율,Label,Code
4,조선내화,2023,Q4,철강_소재,-0.23123545640332863,0.00010999641630404788,-61.551482707686475,-0.18369681516622438,-0.17638316209377092,3.7334581338633495,8.235781344853324,-0.03284289441307822,000480
4,영풍,2023,Q4,철강_소재,-0.11901841935253826,-0.07742265801867809,0.003950976324516242,-0.00028531596401049075,-0.1135642111029932,-4.256772311119469,68.1306389642116,-0.1913417954123733,000670
4,동국제강,2023,Q4,철강_소재,-0.16895502636089346,-0.08420327257327986,-285.8303277382443,0.24192433585115158,-0.03793366822199862,-87.99916031540845,-368.9523419752861,0.028548288267116508,001230
4,세아베스틸,2023,Q4,철강_소재,-0.08331126280678475,-0.005181895813851534,1.1351278158889428,0.032675249255754935,0.309070025993609,5.312407571001018,-3.9771954716399587,-0.08023989203481333,001430
4,고려제강,2023,Q4,철강_소재,0.02206669831066725,0.01147179319196634,0.057311074652659055,-0.1738276632916742,-0.08394144589478159,-0.35325432129223766,0.43996610551954896,0.14439091227243822,002240
4,세아제강,2023,Q4,철강_소재,0.06408017624255795,-0.011665631929074882,0.5581931964026041,0.10010855401029528,1.6221246866266879,5.212156421607141,-0.5495321403842457,0.024587676592854324,003030
4,현대제철,2023,Q4,철강_소재,-0.12991780905310743,-0.025137879038721223,-0.06554168490903944,0.035765566429291296,-0.006102739654685996,-3.447157279173312,-2.627686010160833,-0.06897158170214987,004020
4,삼광글라스,2023,Q4,철강_소재,-0.244654431794135,-0.0425549837239898,-0.035981436053085014,-0.06368727428824916,-0.1465257576267206,-0.6773076540750319,-0.2727244094990381,0.0357202492376105,005090
4,POSCO,2023,Q4,철강_소재,-0.12689963756875255,-0.005406221021247215,-0.6623396330722429,-0.06245042623832431,-0.060351664359422186,-0.9087346068625525,-0.8207833175303729,-0.12751720515276052,005490
4,무림P&P,2023,Q4,철강_소재,-0.14055262680523023,-0.034429825204185804,0.0747652970326762,0.06016218797463857,-0.028420254450289062,0.6604030590591188,0.2426384069876244,0.009048081563072224,009580
4,고려아연,2023,Q4,철강_소재,-0.16686356675994282,0.021993646418756896,0.06893550465260034,-0.03609229264209046,-0.05795524469960911,1.0436372962345772,0.3276347326726845,0.05320753666750158,010130
4,SK텔레콤,2023,Q4,커뮤니케이션서비스,-0.05261054758572337,-0.00394816903379458,0.01773668097319092,0.019095228012829812,-0.007135186067010468,-0.5017464795613038,-0.3761210087666509,-0.04163653217503588,017670
4,제일기획,2023,Q4,커뮤니케이션서비스,-0.22514020518944383,-0.07283682502893873,0.21478620181307329,0.3975466628148432,0.27254319590224907,-2.147089454443573,-0.2593973654058588,0.03465818367887934,030000
4,KT,2023,Q4,커뮤니케이션서비스,0.03440493118280813,0.000252366987049113,-0.017310873046393116,-0.03575336265142848,-0.055533985808557285,-0.5408430703961151,0.014578660685677702,-0.0555379062467407,030200
4,LG유플러스,2023,Q4,커뮤니케이션서비스,-0.12344721092645021,0.01593491260799329,0.05413174579611724,-0.017260544510297016,-0.030061868747904064,-0.3752660108411966,-0.2546754133021968,-0.052109112061917456,032640
4,SBS,2023,Q4,커뮤니케이션서비스,-0.04232027923808333,0.0038366815965229506,0.09934733768198534,-0.006062968400984858,-0.03613057068090286,0.952174173092144,1.703648270800311,-0.21123754566672434,034120
4,NAVER,2023,Q4,커뮤니케이션서비스,-0.14323353031945135,0.019119645410526243,0.030568293587590167,-0.0956569238971241,0.06100222435545,-0.18124180808901547,-0.013571523719412948,-0.03821944473012186,035420
4,엔씨소프트,2023,Q4,커뮤니케이션서비스,-0.3529001800138427,0.004675774851141901,0.053708873159404424,-0.021152111271360408,-0.023118071288900532,-1.5485663675462438,-0.8164407024259057,0.13211350864126836,036570
4,풍산,2023,Q4,철강_소재,0.10459835777737074,0.019489996935242893,0.30792459315995657,0.15861015447060556,0.1124552345535963,0.8268460329246106,1.1111521245895588,0.6608558496112609,103140
4,한국철강,2023,Q4,철강_소재,0.023666145040512385,0.03458869356253147,0.06558244091489596,0.002406085186936524,0.017488721738609714,-0.545499726788363,-0.12542983752447656,0.6860382608668609,104700
