접수번호,법인구분,회사코드,회사명,주식종류,이름,관계,기초 소유 주식 수,기초 소유주식 지분율,기말 소유주식 수,기말 소유주식 지분율,비고,결제일시,연도,분기
20160405002212,Y,00105961,LG이노텍,보통주,LG전자㈜,본인,"9,653,181",40.79,"9,653,181",40.79,-,2015-12-31,2015,Q4
20160405002212,Y,00105961,LG이노텍,보통주,이웅범(주3),특수관계인,"2,800",0.01,"4,800",0.02,임원 자사주 추가 매입에 따른 지분율 변동 ,2015-12-31,2015,Q4
20160405002212,Y,00105961,LG이노텍,보통주,김정대,특수관계인,0,0.00,500,0.00,임원 자사주 신규 매입,2015-12-31,2015,Q4
20160405002212,Y,00105961,LG이노텍,보통주,신현한,특수관계인,"1,000",0.00,"1,000",0.00,-,2015-12-31,2015,Q4
20160405002212,Y,00105961,LG이노텍,보통주,성태연,특수관계인,200,0.00,200,0.00,-,2015-12-31,2015,Q4
20160405002212,Y,00105961,LG이노텍,보통주,계,,"9,657,181",40.80,"9,659,681",40.81,-,2015-12-31,2015,Q4
20160405002212,Y,00105961,LG이노텍,-,계,,-,-,-,-,-,2015-12-31,2015,Q4
20170331003365,Y,00105961,LG이노텍,보통주,LG전자㈜,본인,"9,653,181",40.79,"9,653,181",40.79,-,2016-12-31,2016,Q4
20170331003365,Y,00105961,LG이노텍,보통주,김정대,특수관계인,500,0.00,500,0.00,-,2016-12-31,2016,Q4
20170331003365,Y,00105961,LG이노텍,보통주,신현한,특수관계인,"1,000",0.00,"1,000",0.00,-,2016-12-31,2016,Q4
20170331003365,Y,00105961,LG이노텍,보통주,성태연,특수관계인,200,0.00,200,0.00,-,2016-12-31,2016,Q4
20170331003365,Y,00105961,LG이노텍,보통주,계,,"9,654,881",40.79,"9,654,881",40.79,-,2016-12-31,2016,Q4
20170331003365,Y,00105961,LG이노텍,-,계,,-,-,-,-,-,2016-12-31,2016,Q4
20180402003326,Y,00105961,LG이노텍,보통주,LG전자㈜,본인,"9,653,181",40.79,"9,653,181",40.79,-,2017-12-31,2017,Q4
20180402003326,Y,00105961,LG이노텍,보통주,김정대,특수관계인,500,0.00,500,0.00,-,2017-12-31,2017,Q4
20180402003326,Y,00105961,LG이노텍,보통주,계,,"9,653,681",40.79,"9,653,681",40.79,-,2017-12-31,2017,Q4
20180402003326,Y,00105961,LG이노텍,-,계,,-,-,-,-,-,2017-12-31,2017,Q4
20190401003412,Y,00105961,LG이노텍,보통주,LG전자㈜,최대주주,"9,653,181",40.79,"9,653,181",40.79,-,2018-12-31,2018,Q4
20190401003412,Y,00105961,LG이노텍,보통주,박종석,임원,0,0.00,"1,000",0.00,"장내매수 (18.05.17)
특수관계해소(19.03.22)",2018-12-31,2018,Q4
20190401003412,Y,00105961,LG이노텍,보통주,김정대,임원,500,0.00,500,0.00,-,2018-12-31,2018,Q4
20190401003412,Y,00105961,LG이노텍,보통주,홍영순,기타,0,0.00,270,0.00,특수관계인 추가 (18.11.01),2018-12-31,2018,Q4
20190401003412,Y,00105961,LG이노텍,보통주,정기련,기타,0,0.00,170,0.00,특수관계인 추가 (18.11.01),2018-12-31,2018,Q4
20190401003412,Y,00105961,LG이노텍,보통주,홍종식,기타,0,0.00,50,0.00,특수관계인 추가 (18.11.01),2018-12-31,2018,Q4
20190401003412,Y,00105961,LG이노텍,보통주,계,,"9,653,681",40.79,"9,655,171",40.79,-,2018-12-31,2018,Q4
20190401003412,Y,00105961,LG이노텍,-,계,,-,-,-,-,-,2018-12-31,2018,Q4
20200330004348,Y,00105961,LG이노텍,보통주,LG전자㈜,최대주주,"9,653,181",40.79,"9,653,181",40.79,-,2019-12-31,2019,Q4
20200330004348,Y,00105961,LG이노텍,보통주,김정대,임원,500,0.00,500,0.00,퇴임 (20.03.20),2019-12-31,2019,Q4
20200330004348,Y,00105961,LG이노텍,보통주,계,,"9,653,681",40.79,"9,653,681",40.79,-,2019-12-31,2019,Q4
20200330004348,Y,00105961,LG이노텍,-,계,,-,-,-,-,-,2019-12-31,2019,Q4
20210310001053,Y,00105961,LG이노텍,보통주,LG전자㈜,최대주주,"9,653,181",40.79,"9,653,181",40.79,-,2020-12-31,2020,Q4
20210310001053,Y,00105961,LG이노텍,보통주,김정대,임원,500,0.00,0,0.00,퇴임 (20.03.20),2020-12-31,2020,Q4
20210310001053,Y,00105961,LG이노텍,보통주,계,,"9,653,681",40.79,"9,653,181",40.79,-,2020-12-31,2020,Q4
20210310001053,Y,00105961,LG이노텍,-,계,,-,-,-,-,-,2020-12-31,2020,Q4
