접수번호,법인구분,회사코드,회사명,주식종류,이름,관계,기초 소유 주식 수,기초 소유주식 지분율,기말 소유주식 수,기말 소유주식 지분율,비고,결제일시,연도,분기
20160330001404,Y,00153126,크라운해태홀딩스,보통주,윤영달,본인,"403,487",27.38,"403,487",27.38,-,2015-12-31,2015,Q4
20160330001404,Y,00153126,크라운해태홀딩스,우선주,윤영달,본인,550,0.60,550,0.60,-,2015-12-31,2015,Q4
20160330001404,Y,00153126,크라운해태홀딩스,보통주,육명희,배우자,"23,048",1.57,"23,048",1.57,-,2015-12-31,2015,Q4
20160330001404,Y,00153126,크라운해태홀딩스,보통주,두라푸드,특수,"295,540",20.06,"295,540",20.06,-,2015-12-31,2015,Q4
20160330001404,Y,00153126,크라운해태홀딩스,우선주,두라푸드,특수,"1,050",1.15,"1,050",1.15,-,2015-12-31,2015,Q4
20160330001404,Y,00153126,크라운해태홀딩스,보통주,장완수,임원,"1,210",0.08,"1,210",0.08,-,2015-12-31,2015,Q4
20160330001404,Y,00153126,크라운해태홀딩스,보통주,기종표,임원,616,0.04,616,0.04,-,2015-12-31,2015,Q4
20160330001404,Y,00153126,크라운해태홀딩스,보통주,계,,"723,901",49.13,"723,901",49.13,-,2015-12-31,2015,Q4
20160330001404,Y,00153126,크라운해태홀딩스,우선주,계,,"1,600",1.75,"1,600",1.75,-,2015-12-31,2015,Q4
20240516002281,Y,00153126,크라운해태홀딩스,보통주,(주)두라푸드,본인,"295,540",20.06,"3,555,400",24.13,-,2016-12-31,2016,Q4
20240516002281,Y,00153126,크라운해태홀딩스,종류주,(주)두라푸드,본인,"1,050",1.15,"10,500",1.15,-,2016-12-31,2016,Q4
20240516002281,Y,00153126,크라운해태홀딩스,보통주,윤영달,특수,"403,487",27.38,"2,984,870",20.26,-,2016-12-31,2016,Q4
20240516002281,Y,00153126,크라운해태홀딩스,종류주,윤영달,특수,550,0.60,"5,500",0.60,-,2016-12-31,2016,Q4
20240516002281,Y,00153126,크라운해태홀딩스,보통주,육명희,특수,"23,048",1.57,"230,480",1.57,-,2016-12-31,2016,Q4
20240516002281,Y,00153126,크라운해태홀딩스,보통주,윤석빈,특수,0,0.00,"450,000",3.05,-,2016-12-31,2016,Q4
20240516002281,Y,00153126,크라운해태홀딩스,보통주,장완수,임원,"1,210",0.08,"12,100",0.08,-,2016-12-31,2016,Q4
20240516002281,Y,00153126,크라운해태홀딩스,보통주,기종표,임원,616,0.04,"6,160",0.04,-,2016-12-31,2016,Q4
20240516002281,Y,00153126,크라운해태홀딩스,보통주,계,,"723,901",49.13,"7,239,010",49.13,-,2016-12-31,2016,Q4
20240516002281,Y,00153126,크라운해태홀딩스,종류주,계,,"1,600",1.75,"16,000",1.75,-,2016-12-31,2016,Q4
20240516002289,Y,00153126,크라운해태홀딩스,보통주,(주)두라푸드,본인,"3,555,400",24.13,"5,364,065",36.13,-,2017-12-31,2017,Q4
20240516002289,Y,00153126,크라운해태홀딩스,종류주,(주)두라푸드,본인,"10,500",1.15,"6,930",1.15,-,2017-12-31,2017,Q4
20240516002289,Y,00153126,크라운해태홀딩스,보통주,윤영달,특수,"2,984,870",20.26,"1,970,103",13.27,-,2017-12-31,2017,Q4
20240516002289,Y,00153126,크라운해태홀딩스,종류주,윤영달,특수,"5,500",0.60,"3,630",0.60,-,2017-12-31,2017,Q4
20240516002289,Y,00153126,크라운해태홀딩스,보통주,육명희,특수,"230,480",1.57,"152,123",1.03,-,2017-12-31,2017,Q4
20240516002289,Y,00153126,크라운해태홀딩스,보통주,윤석빈,특수,"450,000",3.05,"678,938",4.57,-,2017-12-31,2017,Q4
20240516002289,Y,00153126,크라운해태홀딩스,보통주,장완수,임원,"12,100",0.08,"7,986",0.05,-,2017-12-31,2017,Q4
20240516002289,Y,00153126,크라운해태홀딩스,보통주,기종표,임원,"6,160",0.04,"4,065",0.03,-,2017-12-31,2017,Q4
20240516002289,Y,00153126,크라운해태홀딩스,보통주,계,,"7,239,010",49.13,"8,177,280",55.08,-,2017-12-31,2017,Q4
20240516002289,Y,00153126,크라운해태홀딩스,종류주,계,,"16,000",1.75,"10,560",1.75,-,2017-12-31,2017,Q4
20240516002296,Y,00153126,크라운해태홀딩스,보통주,(주)두라푸드,본인,"5,364,065",36.13,"5,364,065",36.13,-,2018-12-31,2018,Q4
20240516002296,Y,00153126,크라운해태홀딩스,종류주,(주)두라푸드,본인,"6,930",1.15,"6,930",1.15,-,2018-12-31,2018,Q4
20240516002296,Y,00153126,크라운해태홀딩스,보통주,윤영달,특수,"1,970,103",13.27,"1,970,103",13.27,-,2018-12-31,2018,Q4
20240516002296,Y,00153126,크라운해태홀딩스,종류주,윤영달,특수,"3,630",0.60,"3,630",0.60,-,2018-12-31,2018,Q4
20240516002296,Y,00153126,크라운해태홀딩스,보통주,육명희,특수,"152,123",1.03,"152,123",1.03,-,2018-12-31,2018,Q4
20240516002296,Y,00153126,크라운해태홀딩스,보통주,윤석빈,특수,"678,938",4.57,"678,938",4.57,-,2018-12-31,2018,Q4
