Year,Quarter,공시일,sj_div,account_nm,thstrm_dt,thstrm_amount
2020,Q1,20200515,BS,유동자산,2020.03.31 현재,"1,044,023,184,863"
2020,Q1,20200515,BS,비유동자산,2020.03.31 현재,"5,950,738,333,483"
2020,Q1,20200515,BS,자산총계,2020.03.31 현재,"6,994,761,518,346"
2020,Q1,20200515,BS,유동부채,2020.03.31 현재,"1,049,880,194,444"
2020,Q1,20200515,BS,비유동부채,2020.03.31 현재,"237,391,509,130"
2020,Q1,20200515,BS,부채총계,2020.03.31 현재,"1,287,271,703,574"
2020,Q1,20200515,BS,자본금,2020.03.31 현재,"16,481,339,500"
2020,Q1,20200515,BS,이익잉여금,2020.03.31 현재,"6,931,808,804,293"
2020,Q1,20200515,BS,자본총계,2020.03.31 현재,"5,707,489,814,772"
2020,Q1,20200515,IS,매출액,2020.01.01 ~ 2020.03.31,917960548836
2020,Q1,20200515,IS,영업이익,2020.01.01 ~ 2020.03.31,325456163738
2020,Q1,20200515,IS,법인세차감전 순이익,2020.01.01 ~ 2020.03.31,446383227687
2020,Q1,20200515,IS,당기순이익,2020.01.01 ~ 2020.03.31,327064990926
2020,Q1,20200515,IS,당기순이익(손실),2020.01.01 ~ 2020.03.31,327064990926
2020,Q2,20200814,BS,유동자산,2020.06.30 현재,"912,220,782,543"
2020,Q2,20200814,BS,비유동자산,2020.06.30 현재,"6,293,486,279,418"
2020,Q2,20200814,BS,자산총계,2020.06.30 현재,"7,205,707,061,961"
2020,Q2,20200814,BS,유동부채,2020.06.30 현재,"917,090,354,651"
2020,Q2,20200814,BS,비유동부채,2020.06.30 현재,"242,704,930,705"
2020,Q2,20200814,BS,부채총계,2020.06.30 현재,"1,159,795,285,356"
2020,Q2,20200814,BS,자본금,2020.06.30 현재,"16,481,339,500"
2020,Q2,20200814,BS,이익잉여금,2020.06.30 현재,"7,188,030,314,472"
2020,Q2,20200814,BS,자본총계,2020.06.30 현재,"6,045,911,776,605"
2020,Q2,20200814,IS,매출액,2020.01.01 ~ 2020.06.30,993666897855
2020,Q2,20200814,IS,영업이익,2020.01.01 ~ 2020.06.30,362134740078
2020,Q2,20200814,IS,법인세차감전 순이익,2020.01.01 ~ 2020.06.30,345931411480
2020,Q2,20200814,IS,당기순이익,2020.01.01 ~ 2020.06.30,253778572169
2020,Q2,20200814,IS,당기순이익(손실),2020.01.01 ~ 2020.06.30,253778572169
2020,Q3,20201113,BS,유동자산,2020.09.30 현재,"1,685,605,993,665"
2020,Q3,20201113,BS,비유동자산,2020.09.30 현재,"6,030,475,567,454"
2020,Q3,20201113,BS,자산총계,2020.09.30 현재,"7,716,081,561,119"
2020,Q3,20201113,BS,유동부채,2020.09.30 현재,"1,023,388,129,964"
2020,Q3,20201113,BS,비유동부채,2020.09.30 현재,"247,563,826,309"
2020,Q3,20201113,BS,부채총계,2020.09.30 현재,"1,270,951,956,273"
2020,Q3,20201113,BS,자본금,2020.09.30 현재,"16,481,339,500"
2020,Q3,20201113,BS,이익잉여금,2020.09.30 현재,"7,490,674,971,301"
2020,Q3,20201113,BS,자본총계,2020.09.30 현재,"6,445,129,604,846"
2020,Q3,20201113,IS,매출액,2020.01.01 ~ 2020.09.30,1056140023533
2020,Q3,20201113,IS,영업이익,2020.01.01 ~ 2020.09.30,366854647610
2020,Q3,20201113,IS,법인세차감전 순이익,2020.01.01 ~ 2020.09.30,414380840584
2020,Q3,20201113,IS,당기순이익,2020.01.01 ~ 2020.09.30,302306038339
2020,Q3,20201113,IS,당기순이익(손실),2020.01.01 ~ 2020.09.30,302306038339
2020,Q4,20200330,BS,유동자산,2020.12.31 현재,"958,002,631,668"
2020,Q4,20200330,BS,비유동자산,2020.12.31 현재,"7,865,547,902,079"
2020,Q4,20200330,BS,자산총계,2020.12.31 현재,"8,823,550,533,747"
2020,Q4,20200330,BS,유동부채,2020.12.31 현재,"1,269,469,278,464"
2020,Q4,20200330,BS,비유동부채,2020.12.31 현재,"291,954,758,846"
2020,Q4,20200330,BS,부채총계,2020.12.31 현재,"1,561,424,037,310"
2020,Q4,20200330,BS,자본금,2020.12.31 현재,"16,481,339,500"
2020,Q4,20200330,BS,이익잉여금,2020.12.31 현재,"7,803,526,568,981"
2020,Q4,20200330,BS,자본총계,2020.12.31 현재,"7,262,126,496,437"
2020,Q4,20200330,IS,매출액,2020.01.01 ~ 2020.12.31,1158861842360
2020,Q4,20200330,IS,영업이익,2020.01.01 ~ 2020.12.31,386368180454
2020,Q4,20200330,IS,법인세차감전 순이익,2020.01.01 ~ 2020.12.31,453608434354
2020,Q4,20200330,IS,당기순이익,2020.01.01 ~ 2020.12.31,313774942151
2020,Q4,20200330,IS,당기순이익(손실),2020.01.01 ~ 2020.12.31,313774942151
