,name,year,quarter,sector,Relative Return,이익잉여금 변화율,자산총계 변화율,비유동자산 변화율,영업이익 변화율,기말 소유주식 지분율 변화율,유동부채 변화율,Label,Code
18,대림산업,2020,Q2,건설,-0.1716815982654706,0.018606326678747287,-0.02485291647678456,-0.0037004840000132155,0.33656637730243344,0.0,-0.05472010345118039,-0.07609556676934505,000210
18,현대건설,2020,Q2,건설,-0.17233944488030417,-0.002073050099541285,-0.018728644932659133,-0.02767525620493727,0.532908329948611,0.0,-0.07485606766805786,-0.14513875665797915,000720
18,KCC,2020,Q2,건설,-0.17380666766095376,0.08629146345083982,0.08543459627384165,0.08711143592538018,0.21378043336836372,0.0,0.09204334792312063,-0.03250576077415952,002380
18,한일시멘트,2020,Q2,건설,-0.2149529513057256,3.4541195979675976e-05,-0.030039247462323226,-0.004018140790928437,-1.0521982310185067,0.0,-0.7580184764142386,0.045629762082060786,003300
18,아이에스동서,2020,Q2,건설,0.5905864258328777,0.02446592980378126,0.02037192396288412,0.04456202124750175,1.33817917449025,0.0,0.13571296801973687,-0.12229701417335292,010780
18,현대산업,2020,Q2,건설,-0.04363342689473235,0.004909320577735521,-0.0032914423969154782,0.01200106622056163,-0.8697302028444044,0.0,-0.35869372465646165,-0.10249179851413553,012630
18,삼성엔지니어링,2020,Q2,건설,-0.11558748957876197,1.3114813799815517,0.002271156486154169,-0.003518518673418014,0.14149566337169572,0.0,-0.020285462082592298,-0.09090921381618286,028050
18,대우건설,2020,Q2,건설,-0.27334455687061837,-1.2050286406083073,-0.0432459277856988,-0.03125878033052387,-0.3570107467503707,0.0,-0.0710975770360821,-0.02698955444961175,047040
18,한전기술,2020,Q2,건설,-0.18602550750536437,-0.009746638578360445,0.014777859453602105,0.00044846302898959856,-1.7415329581320838,0.0,0.05592560743633479,-0.08128753115102193,052690
18,LG하우시스,2020,Q2,건설,-0.16662829297173226,0.029170142406006017,-0.038560808049267536,3.4810760005887786e-05,-0.2322167409293444,0.0,-0.1384241487611546,0.019354056663425337,108670
