,Feature,Importance
0,F_이익잉여금 변화율,0.17431596239314684
1,F_자산총계 변화율,0.17353343797099802
2,F_비유동자산 변화율,0.17049784947217458
3,F_영업이익 변화율,0.16701061057236982
4,P_기말 소유주식 지분율 변화율,0.1621014746865413
5,F_유동부채 변화율,0.15254066490476945
