,name,year,quarter,sector,Relative Return,이익잉여금 변화율,자산총계 변화율,비유동자산 변화율,영업이익 변화율,기말 소유주식 지분율 변화율,유동부채 변화율,Label,Code
3,대림산업,2024,Q1,건설,0.19593208434489187,-0.0033493111423231747,0.005957771497569819,-0.00011888274699412005,-0.3961926624448424,0.0,0.11611205494864141,-0.1396906751773595,000210
3,현대건설,2024,Q1,건설,0.02291629786982935,0.01862967103537172,0.018370592762582794,0.027504404460699572,1.860783815094233,0.0,0.007413090770676423,-0.07875553631097454,000720
3,KCC,2024,Q1,건설,0.051540357294991165,0.10289363311494215,0.07207012200050444,0.08169466263438152,0.02385887935437636,0.0,-0.13103847043104655,0.05712589386307248,002380
3,한일시멘트,2024,Q1,건설,0.0036376256681529134,0.008692822612573314,0.04628583572112088,-0.010374953634040063,-14.33842395489964,0.0,0.3735426036268352,0.06061801666025786,003300
3,아이에스동서,2024,Q1,건설,-0.0849487611176174,-0.03136170046350628,-0.01347720956899301,0.03763502935073926,-0.17502283454342338,0.0,0.050009904691936224,-0.12215167583464032,010780
3,현대산업,2024,Q1,건설,0.0010302159545788163,0.007506318080994889,0.013741893376265413,-0.0011477052008782573,5.128787072147496,0.0,0.06656666440677195,0.27792194937223785,012630
3,삼성엔지니어링,2024,Q1,건설,-0.08839322593969445,0.09315895969098964,0.01684236136447015,0.000546547793262242,-5.001597074459847,0.0,-0.007881022305782137,0.09319564257022667,028050
3,대우건설,2024,Q1,건설,-0.023628310586827166,0.02459838929580771,0.09795064959231237,0.00018788879990228047,91.48956342927211,0.0,0.050355481762385246,0.08659096356794599,047040
3,한전기술,2024,Q1,건설,-0.014219517188989944,-0.025849003448944585,0.03007177690698004,-0.012194619262230977,4.239997322517398,0.0,0.15924715693052582,0.06686904209093875,052690
3,LG하우시스,2024,Q1,건설,0.14154404147969166,0.018650575973669703,0.058068617124251265,-0.01406209919313095,4.572463768115942,0.0,-0.011688517394936926,-0.045777527456557485,108670
