접수번호,법인구분,회사코드,회사명,주식종류,이름,관계,기초 소유 주식 수,기초 소유주식 지분율,기말 소유주식 수,기말 소유주식 지분율,비고,결제일시,연도,분기
20200724000007,Y,00151128,모토닉,보통주,김영봉,본인,"8,286,380",25.11,"8,286,380",25.11,-,2015-12-31,2015,Q4
20200724000007,Y,00151128,모토닉,보통주,김영목,제,"4,918,800",14.91,"4,918,800",14.91,-,2015-12-31,2015,Q4
20200724000007,Y,00151128,모토닉,보통주,김순미,형수,"63,560",0.19,"63,560",0.19,-,2015-12-31,2015,Q4
20200724000007,Y,00151128,모토닉,보통주,김세민,조카,"42,370",0.13,"42,370",0.13,-,2015-12-31,2015,Q4
20200724000007,Y,00151128,모토닉,보통주,김성민,조카,"42,370",0.13,"42,370",0.13,-,2015-12-31,2015,Q4
20200724000007,Y,00151128,모토닉,보통주,김효진,조카,"42,370",0.13,"42,370",0.13,-,2015-12-31,2015,Q4
20200724000007,Y,00151128,모토닉,보통주,심상학,임원,"20,157",0.06,"20,157",0.06,-,2015-12-31,2015,Q4
20200724000007,Y,00151128,모토닉,보통주,계,,"13,416,007",40.66,"13,416,007",40.66,-,2015-12-31,2015,Q4
20200724000007,Y,00151128,모토닉,우선주,계,,-,-,-,-,-,2015-12-31,2015,Q4
20200724000008,Y,00151128,모토닉,보통주,김영봉,본인,"8,286,380",25.11,"8,286,380",25.11,-,2016-12-31,2016,Q4
20200724000008,Y,00151128,모토닉,보통주,김영목,친인척,"4,918,800",14.91,"4,918,800",14.91,-,2016-12-31,2016,Q4
20200724000008,Y,00151128,모토닉,보통주,김희진,친인척,0,0.00,"10,027",0.03,-,2016-12-31,2016,Q4
20200724000008,Y,00151128,모토닉,보통주,김순미,친인척,"63,560",0.19,"63,560",0.19,-,2016-12-31,2016,Q4
20200724000008,Y,00151128,모토닉,보통주,김세민,친인척,"42,370",0.13,"42,370",0.13,-,2016-12-31,2016,Q4
20200724000008,Y,00151128,모토닉,보통주,김성민,친인척,"42,370",0.13,"42,370",0.13,-,2016-12-31,2016,Q4
20200724000008,Y,00151128,모토닉,보통주,김효진,친인척,"42,370",0.13,"42,370",0.13,-,2016-12-31,2016,Q4
20200724000008,Y,00151128,모토닉,보통주,신현돈,발행회사임원,0,0.00,"6,745",0.02,-,2016-12-31,2016,Q4
20200724000008,Y,00151128,모토닉,보통주,심상학,발행회사임원,"20,157",0.06,0,0.00,-,2016-12-31,2016,Q4
20200724000008,Y,00151128,모토닉,보통주,계,,"13,416,007",40.66,"13,412,622",40.64,-,2016-12-31,2016,Q4
20200724000008,Y,00151128,모토닉,우선주,계,,-,-,-,-,-,2016-12-31,2016,Q4
20200724000009,Y,00151128,모토닉,보통주,김영봉,본인,"8,286,380",25.11,"8,286,380",25.11,-,2017-12-31,2017,Q4
20200724000009,Y,00151128,모토닉,보통주,김영목,친인척,"4,918,800",14.91,"4,918,800",14.91,-,2017-12-31,2017,Q4
20200724000009,Y,00151128,모토닉,보통주,김희진,친인척,"10,027",0.03,"10,027",0.03,-,2017-12-31,2017,Q4
20200724000009,Y,00151128,모토닉,보통주,김순미,친인척,"63,560",0.19,"63,560",0.19,-,2017-12-31,2017,Q4
20200724000009,Y,00151128,모토닉,보통주,김세민,친인척,"42,370",0.13,"42,370",0.13,-,2017-12-31,2017,Q4
20200724000009,Y,00151128,모토닉,보통주,김성민,친인척,"42,370",0.13,"42,370",0.13,-,2017-12-31,2017,Q4
20200724000009,Y,00151128,모토닉,보통주,김효진,친인척,"42,370",0.13,"42,370",0.13,-,2017-12-31,2017,Q4
20200724000009,Y,00151128,모토닉,보통주,신현돈,발행회사임원,"6,745",0.02,"6,745",0.02,-,2017-12-31,2017,Q4
20200724000009,Y,00151128,모토닉,보통주,계,,"13,412,622",40.64,"13,412,622",40.64,-,2017-12-31,2017,Q4
