접수번호,법인구분,회사코드,회사명,주식종류,이름,관계,기초 소유 주식 수,기초 소유주식 지분율,기말 소유주식 수,기말 소유주식 지분율,비고,결제일시,연도,분기
20160330003583,Y,00130772,SBS,보통주,(주)SBS미디어홀딩스,최대주주 법인,"6,338,017",34.72,"6,338,017",34.72,-,2015-12-31,2015,Q4
20160330003583,Y,00130772,SBS,보통주,계,,"6,338,017",34.72,"6,338,017",34.72,-,2015-12-31,2015,Q4
20160330003583,Y,00130772,SBS,보통주외,계,,-,-,-,-,-,2015-12-31,2015,Q4
20170331002119,Y,00130772,SBS,보통주,(주)SBS미디어홀딩스,최대주주 법인,"6,738,017",36.92,"6,738,017",36.92,-,2016-12-31,2016,Q4
20170331002119,Y,00130772,SBS,보통주,계,,"6,738,017",36.92,"6,738,017",36.92,-,2016-12-31,2016,Q4
20170331002119,Y,00130772,SBS,보통주 외,계,,-,-,-,-,-,2016-12-31,2016,Q4
20180330000125,Y,00130772,SBS,보통주,(주)SBS미디어홀딩스,최대주주 법인,"6,738,017",36.92,"6,738,017",36.92,-,2017-12-31,2017,Q4
20180330000125,Y,00130772,SBS,보통주,계,,"6,738,017",36.92,"6,738,017",36.92,-,2017-12-31,2017,Q4
20180330000125,Y,00130772,SBS,보통주 외,계,,-,-,-,-,-,2017-12-31,2017,Q4
20190401002685,Y,00130772,SBS,보통주,"SBS미디어홀딩스
(주)",최대주주 법인,"6,738,017",36.92,"6,738,017",36.92,-,2018-12-31,2018,Q4
20190401002685,Y,00130772,SBS,보통주,계,,"6,738,017",36.92,"6,738,017",36.92,-,2018-12-31,2018,Q4
20190401002685,Y,00130772,SBS,보통주 외,계,,-,-,-,-,-,2018-12-31,2018,Q4
20200330002425,Y,00130772,SBS,보통주,"SBS미디어홀딩스
(주)",최대주주 법인,"6,738,017",36.92,"6,738,017",36.92,-,2019-12-31,2019,Q4
20200330002425,Y,00130772,SBS,보통주,계,,"6,738,017",36.92,"6,738,017",36.92,-,2019-12-31,2019,Q4
20200330002425,Y,00130772,SBS,보통주 외,계,,-,-,-,-,-,2019-12-31,2019,Q4
20210318000400,Y,00130772,SBS,보통주,"SBS미디어홀딩스
(주)",최대주주 법인,"6,738,017",36.92,"6,738,017",36.92,-,2020-12-31,2020,Q4
20210318000400,Y,00130772,SBS,보통주,계,,"6,738,017",36.92,"6,738,017",36.92,-,2020-12-31,2020,Q4
20210318000400,Y,00130772,SBS,보통주 외,계,,-,-,-,-,-,2020-12-31,2020,Q4
20220317001064,Y,00130772,SBS,보통주,"티와이홀딩스
(주)",최대주주 법인,"6,738,017",36.92,"6,738,017",36.92,-,2021-12-31,2021,Q4
20220317001064,Y,00130772,SBS,보통주,계,,"6,738,017",36.92,"6,738,017",36.92,-,2021-12-31,2021,Q4
20220317001064,Y,00130772,SBS,보통주 외,계,,-,-,-,-,-,2021-12-31,2021,Q4
20230316000964,Y,00130772,SBS,보통주,(주)티와이홀딩스,최대주주 법인,"6,738,017",36.92,"6,738,017",36.92,-,2022-12-31,2022,Q4
20230316000964,Y,00130772,SBS,보통주,계,,"6,738,017",36.92,"6,738,017",36.92,-,2022-12-31,2022,Q4
20230316000964,Y,00130772,SBS,보통주 외,계,,-,-,-,-,-,2022-12-31,2022,Q4
20240321001674,Y,00130772,SBS,보통주,(주)티와이홀딩스,최대주주 법인,"6,738,017",36.92,"6,738,017",36.32,-,2023-12-31,2023,Q4
20240321001674,Y,00130772,SBS,보통주,계,,"6,738,017",36.92,"6,738,017",36.32,-,2023-12-31,2023,Q4
20240321001674,Y,00130772,SBS,보통주 외,계,,-,-,-,-,-,2023-12-31,2023,Q4
20250320001108,Y,00130772,SBS,보통주,(주)티와이홀딩스,최대주주 법인,"6,738,017",36.32,"6,738,017",36.32,-,2024-12-31,2024,Q4
20250320001108,Y,00130772,SBS,보통주,계,,"6,738,017",36.32,"6,738,017",36.32,-,2024-12-31,2024,Q4
20250320001108,Y,00130772,SBS,보통주 외,계,,-,-,-,-,-,2024-12-31,2024,Q4
