접수번호,법인구분,회사코드,회사명,주식종류,이름,관계,기초 소유 주식 수,기초 소유주식 지분율,기말 소유주식 수,기말 소유주식 지분율,비고,결제일시,연도,분기
20160407002217,Y,00157399,한솔테크닉스,보통주,한솔홀딩스,본인,"3,125,055",14.84,"4,430,268",20.04,"합병,취득",2015-12-31,2015,Q4
20160407002217,Y,00157399,한솔테크닉스,보통주,한솔테크닉스,관계사,"692,353",3.29,"692,361",3.13,합병,2015-12-31,2015,Q4
20160407002217,Y,00157399,한솔테크닉스,보통주,박수희,임원,"8,389",0.04,0,0.00,퇴임,2015-12-31,2015,Q4
20160407002217,Y,00157399,한솔테크닉스,보통주,계,,"3,825,797",18.17,"5,122,629",23.17,-,2015-12-31,2015,Q4
20160407002217,Y,00157399,한솔테크닉스,-,계,,-,-,-,-,-,2015-12-31,2015,Q4
20170331002460,Y,00157399,한솔테크닉스,보통주,한솔홀딩스,본인,"4,430,268",20.04,"4,430,268",20.04,-,2016-12-31,2016,Q4
20170331002460,Y,00157399,한솔테크닉스,보통주,한솔테크닉스,계열사,"692,361",3.13,"692,361",3.13,-,2016-12-31,2016,Q4
20170331002460,Y,00157399,한솔테크닉스,보통주,계,,"5,122,629",23.17,"5,122,629",23.17,-,2016-12-31,2016,Q4
20170331002460,Y,00157399,한솔테크닉스,우선주,계,,-,-,-,-,-,2016-12-31,2016,Q4
20180323000812,Y,00157399,한솔테크닉스,보통주,한솔홀딩스,본인,"4,430,268",20.04,"4,430,268",20.04,-,2017-12-31,2017,Q4
20180323000812,Y,00157399,한솔테크닉스,보통주,한솔테크닉스,계열사,"692,361",3.13,"692,361",3.13,-,2017-12-31,2017,Q4
20180323000812,Y,00157399,한솔테크닉스,보통주,계,,"5,122,629",23.17,"5,122,629",23.17,-,2017-12-31,2017,Q4
20180323000812,Y,00157399,한솔테크닉스,우선주,계,,-,-,-,-,-,2017-12-31,2017,Q4
20190625000013,Y,00157399,한솔테크닉스,보통주,한솔홀딩스(주),본인,"4,430,268",20.04,"4,430,268",20.04,-,2018-12-31,2018,Q4
20190625000013,Y,00157399,한솔테크닉스,보통주,한솔테크닉스(주),계열사,"692,361",3.13,"692,361",3.13,-,2018-12-31,2018,Q4
20190625000013,Y,00157399,한솔테크닉스,보통주,계,,"5,122,629",23.17,"5,122,629",23.17,-,2018-12-31,2018,Q4
20190625000013,Y,00157399,한솔테크닉스,우선주,계,,-,-,-,-,-,2018-12-31,2018,Q4
20200330002060,Y,00157399,한솔테크닉스,보통주,한솔홀딩스(주),본인,"4,430,268",20.04,"6,506,088",20.26,-,2019-12-31,2019,Q4
20200330002060,Y,00157399,한솔테크닉스,보통주,한솔테크닉스(주),계열사,"692,361",3.13,"692,361",2.16,-,2019-12-31,2019,Q4
20200330002060,Y,00157399,한솔테크닉스,보통주,계,,"5,122,629",23.17,"7,198,449",22.42,-,2019-12-31,2019,Q4
20200330002060,Y,00157399,한솔테크닉스,-,계,,-,-,-,-,-,2019-12-31,2019,Q4
20210316000802,Y,00157399,한솔테크닉스,보통주,한솔홀딩스(주),본인,"6,506,088",20.26,"6,506,088",20.26,-,2020-12-31,2020,Q4
20210316000802,Y,00157399,한솔테크닉스,보통주,한솔테크닉스(주),계열사,"692,361",2.16,"692,361",2.16,-,2020-12-31,2020,Q4
20210316000802,Y,00157399,한솔테크닉스,보통주,계,,"7,198,449",22.42,"7,198,449",22.42,-,2020-12-31,2020,Q4
20210316000802,Y,00157399,한솔테크닉스,-,계,,-,-,-,-,-,2020-12-31,2020,Q4
20220315001175,Y,00157399,한솔테크닉스,보통주,한솔홀딩스(주),본인,"6,506,088",20.26,"6,506,088",20.26,-,2021-12-31,2021,Q4
20220315001175,Y,00157399,한솔테크닉스,보통주,한솔테크닉스(주),계열사,"692,361",2.16,"692,361",2.16,-,2021-12-31,2021,Q4
20220315001175,Y,00157399,한솔테크닉스,보통주,계,,"7,198,449",22.42,"7,198,449",22.42,-,2021-12-31,2021,Q4
20220315001175,Y,00157399,한솔테크닉스,-,계,,-,-,-,-,-,2021-12-31,2021,Q4
