접수번호,법인구분,회사코드,회사명,주식종류,이름,관계,기초 소유 주식 수,기초 소유주식 지분율,기말 소유주식 수,기말 소유주식 지분율,비고,결제일시,연도,분기
20160330003329,Y,00583424,아모레퍼시픽,보통주,㈜아모레퍼시픽그룹,최대주주,"2,069,586",35.40,"20,695,860",35.40,-,2015-12-31,2015,Q4
20160330003329,Y,00583424,아모레퍼시픽,보통주,김의광,특수관계인,"1,000",0.02,"8,000",0.01,장내매도,2015-12-31,2015,Q4
20160330003329,Y,00583424,아모레퍼시픽,보통주,최연식,특수관계인,"2,392",0.04,"23,920",0.04,-,2015-12-31,2015,Q4
20160330003329,Y,00583424,아모레퍼시픽,보통주,아모레퍼시픽재단,특수관계인,"69,767",1.19,"697,670",1.19,-,2015-12-31,2015,Q4
20160330003329,Y,00583424,아모레퍼시픽,종류주,아모레퍼시픽재단,특수관계인,"6,953",0.66,"69,530",0.66,-,2015-12-31,2015,Q4
20160330003329,Y,00583424,아모레퍼시픽,보통주,목인문화재단,특수관계인,0,0.00,"5,000",0.01,수증,2015-12-31,2015,Q4
20160330003329,Y,00583424,아모레퍼시픽,종류주,㈜아모레퍼시픽그룹,최대주주,"151,103",14.31,"1,511,030",14.31,-,2015-12-31,2015,Q4
20160330003329,Y,00583424,아모레퍼시픽,보통주,서경배,임원,"626,445",10.72,"6,264,450",10.72,-,2015-12-31,2015,Q4
20160330003329,Y,00583424,아모레퍼시픽,보통주,서송숙,특수관계인,"15,620",0.27,"152,550",0.26,장내매도,2015-12-31,2015,Q4
20160330003329,Y,00583424,아모레퍼시픽,보통주,서혜숙,특수관계인,"52,994",0.91,"500,210",0.86,장내매도 및 증여,2015-12-31,2015,Q4
20160330003329,Y,00583424,아모레퍼시픽,종류주,서혜숙,특수관계인,"4,981",0.47,"49,810",0.47,-,2015-12-31,2015,Q4
20160330003329,Y,00583424,아모레퍼시픽,보통주,서은숙,특수관계인,"46,575",0.80,"463,150",0.79,장내매도,2015-12-31,2015,Q4
20160330003329,Y,00583424,아모레퍼시픽,종류주,서은숙,특수관계인,"4,874",0.46,"48,740",0.46,-,2015-12-31,2015,Q4
20160330003329,Y,00583424,아모레퍼시픽,종류주,서민정,특수관계인,111,0.01,"1,110",0.01,-,2015-12-31,2015,Q4
20160330003329,Y,00583424,아모레퍼시픽,보통주,계,,"2,884,379",49.34,"28,810,810",49.28,-,2015-12-31,2015,Q4
20160330003329,Y,00583424,아모레퍼시픽,종류주,계,,"168,022",15.91,"1,680,220",15.91,-,2015-12-31,2015,Q4
20170331004533,Y,00583424,아모레퍼시픽,보통주,㈜아모레퍼시픽그룹,최대주주,"20,695,860",35.40,"20,695,860",35.40,-,2016-12-31,2016,Q4
20170331004533,Y,00583424,아모레퍼시픽,보통주,김의광,특수관계인,"8,000",0.01,0,0.00,"장내매도, 특수관계인 제외",2016-12-31,2016,Q4
