code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,자본금,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),총포괄손익
11170,Lotte_Chemical,에너지_화학,2015,Q4,"4,107,127,557,307","6,418,121,817,710","10,525,249,375,017","1,510,271,931,879","1,543,662,997,590","3,053,934,929,469","171,377,095,000","6,510,227,079,633","7,471,314,445,548",8471946291836,1335771989994,1178146933608,870346257393,870346257393,
11170,Lotte_Chemical,에너지_화학,2016,Q1,"3,610,779,353,531","7,227,585,745,838","10,838,365,099,369","1,627,303,422,379","1,543,287,720,586","3,170,591,142,965","171,377,095,000","6,708,524,063,493","7,667,773,956,404",1921570237193,383676353057,376546313006,282106075236,282106075236,
11170,Lotte_Chemical,에너지_화학,2016,Q2,"2,508,242,653,218","9,831,635,191,604","12,339,877,844,822","1,675,645,737,855","2,694,599,159,636","4,370,244,897,491","171,377,095,000","7,018,586,851,344","7,969,632,947,331",2018824503435,484852574622,461531827934,315746613016,315746613016,
11170,Lotte_Chemical,에너지_화학,2016,Q3,"2,962,795,543,498","9,815,891,332,506","12,778,686,876,004","1,998,237,511,738","2,491,506,823,987","4,489,744,335,725","171,377,095,000","7,338,831,970,114","8,288,942,540,279",2037779324705,448987172032,428976310910,313986819774,313986819774,
11170,Lotte_Chemical,에너지_화학,2016,Q4,"3,692,778,095,452","10,093,132,493,302","13,785,910,588,754","2,474,068,374,787","2,625,976,764,989","5,100,045,139,776","171,377,095,000","7,730,796,464,233","8,685,865,448,978",2278825491521,539552518427,519631887791,392286419791,392286419791,
11170,Lotte_Chemical,에너지_화학,2017,Q1,"4,430,642,160,500","10,351,390,036,831","14,782,032,197,331","2,795,794,436,823","2,693,803,900,869","5,489,598,337,692","171,377,095,000","8,138,843,380,181","9,292,433,859,639",2658195534306,697479719938,738390681555,543764061287,543764061287,
11170,Lotte_Chemical,에너지_화학,2017,Q2,"4,328,496,443,467","10,359,214,685,161","14,687,711,128,628","2,545,664,913,756","2,501,914,635,594","5,047,579,549,350","171,377,095,000","8,496,995,444,550","9,640,131,579,278",2459347321498,516760897982,502108423296,370785664764,370785664764,
11170,Lotte_Chemical,에너지_화학,2017,Q3,"4,304,338,130,409","10,337,722,417,306","14,642,060,547,715","2,175,579,752,257","2,362,338,066,499","4,537,917,818,756","171,377,095,000","8,961,739,445,912","10,104,142,728,959",2476685765011,614456685281,629849858972,461442888735,461442888735,
11170,Lotte_Chemical,에너지_화학,2017,Q4,"5,067,992,175,734","10,201,377,307,369","15,269,369,483,103","2,794,813,889,570","2,097,274,334,094","4,892,088,223,664","171,377,095,000","9,211,371,437,921","10,377,281,259,439",2555281199550,537887039243,355074945029,255232215566,255232215566,
11170,Lotte_Chemical,에너지_화학,2018,Q1,"5,528,415,555,259","10,213,599,113,659","15,742,014,668,918","3,164,943,392,085","2,100,181,609,513","5,265,125,001,598","171,377,095,000","9,357,344,850,363","10,476,889,667,320",2592404338601,509698628210,633762344027,460590040960,460590040960,
11170,Lotte_Chemical,에너지_화학,2018,Q2,"5,139,194,903,393","10,262,324,753,399","15,401,519,656,792","2,996,285,102,300","1,453,788,970,344","4,450,074,072,644","171,377,095,000","9,843,899,303,735","10,951,445,584,148",2726103463891,548793625662,659160621443,485479296031,485479296031,
11170,Lotte_Chemical,에너지_화학,2018,Q3,"5,337,626,703,021","10,407,634,042,371","15,745,260,745,392","3,026,600,751,842","1,414,428,584,335","4,441,029,336,177","171,377,095,000","10,190,471,100,667","11,304,231,409,215",2533000807884,368356871496,468486149595,343609171213,343609171213,
11170,Lotte_Chemical,에너지_화학,2018,Q4,"4,623,398,035,816","10,578,491,243,169","15,201,889,278,985","2,564,885,825,816","1,206,445,208,437","3,771,331,034,253","171,377,095,000","10,311,394,202,741","11,430,558,244,732",2282323728580,95959027511,166303600806,136599533025,136599533025,
11170,Lotte_Chemical,에너지_화학,2019,Q1,"4,741,363,697,870","10,693,440,437,433","15,434,804,135,303","3,017,770,213,168","1,090,239,512,591","4,108,009,725,759","171,377,095,000","10,211,381,781,902","11,326,794,409,544",2234737132757,235888110940,387345713919,258079329769,258079329769,
11170,Lotte_Chemical,에너지_화학,2019,Q2,"4,850,768,256,493","10,674,495,868,181","15,525,264,124,674","2,485,771,673,742","1,487,427,437,403","3,973,199,111,145","171,377,095,000","10,435,336,211,584","11,552,065,013,529",2475664168964,254026113828,311818593936,225089582280,225089582280,
11170,Lotte_Chemical,에너지_화학,2019,Q3,"3,968,860,786,150","10,804,158,277,123","14,773,019,063,273","1,808,380,086,707","1,348,255,172,863","3,156,635,259,570","171,377,095,000","10,499,932,001,694","11,616,383,803,703",2360796070635,203325373410,85066183210,59676651319,59676651319,
11170,Lotte_Chemical,에너지_화학,2019,Q4,"3,480,640,267,580","10,915,586,518,631","14,396,226,786,211","1,448,968,625,814","1,487,929,182,471","2,936,897,808,285","171,377,095,000","10,341,239,817,353","11,459,328,977,926",2108568541332,82464799052,-124369347062,-148469685432,-148469685432,
