,name,sector,year,quarter,Relative Return,이익잉여금변화율,자본총계변화율,비유동자산변화율,비유동부채변화율,영업이익변화율,Label,Code
15,Hite_Jinro,Consumer_Goods_&_Retail,2020,Q4,-0.2673010092459902,0.10302111760401089,0.030624713227711653,0.029046319094423012,0.05936497526718176,0.608974075483051,-0.3857845769560666,000080
15,Yuhan_Corporation,Healthcare,2020,Q4,0.1609598366697684,-0.0024466939944400856,0.00622457358967532,-0.02872094186754226,-0.23910107910075196,-0.7358387096432384,-0.036603733674933026,000100
15,Ildong_Pharmaceutical,Healthcare,2020,Q4,-0.08641149389845251,-0.595203079450001,-0.10782742825011304,-0.07899751718152892,0.006636254173366107,0.28172742798894734,0.23848673988851743,000230
15,Daesang,Consumer_Goods_&_Retail,2020,Q4,-0.1006749159388557,0.01935828128277406,0.023887300624633845,0.07037721716410617,0.017742954018179602,1.0222525147859056,-0.26669930910589,001680
15,AmoreG,Consumer_Goods_&_Retail,2020,Q4,-0.12472449646942785,0.03755802216495441,0.023125240237849676,0.03888027979852082,-0.011850582515684716,-0.434781299262347,-0.1205476429509175,002790
15,Bukwang_Pharmaceutical,Healthcare,2020,Q4,-0.2550501603093831,0.016485295435521685,0.01650199429962551,-0.1426647926078477,-1.9511405314220025,-9.479924827386167,-0.19312211219701458,003000
15,Taekwang_Industrial,Industrials_&_Machinery,2020,Q4,-0.15894390694915778,0.016066303209106625,0.015705292654195402,8.158998564145037e-05,0.052140516722329555,8.097023339183876,-0.02298713418922968,003240
15,Youngjin_Pharmaceutical,Healthcare,2020,Q4,0.37362533851407054,0.22794224394349294,0.031029783972061686,0.011348213510343874,0.045024627580156684,-4.380484202865812,-0.29776639804660526,003520
16,S&T_Heavy_Industries,Industrials_&_Machinery,2020,Q4,-0.07525476688777402,-0.0021975312140296577,0.0060881150019114205,-0.05357303089997845,0.04509835313734378,12.131451910746186,-0.10680298068383676,003570
15,Shinsegae,Consumer_Goods_&_Retail,2020,Q4,-0.14012652994631813,0.007435051425184858,-0.010627534638731007,0.018379053976537274,0.06086199619253363,-1.1898609668170055,-0.130134782154425,004170
15,Chokwang_Leather,Consumer_Goods_&_Retail,2020,Q4,-0.17530823857307148,-0.009986543487436883,-0.032626384904517414,-0.042672100177429506,-0.1646425886383538,-0.1476556058329508,-0.06403465196150276,004700
15,Hyosung,Industrials_&_Machinery,2020,Q4,0.06568196211547991,-0.003880169281304857,0.0019274003929848904,-0.013651373256058585,-0.0017699922453815464,-1.5108369321312973,-0.22196053620274617,004800
15,Samkwang_Glass,Industrials_&_Machinery,2020,Q4,0.4242000511577487,0.533081475558923,-2.1085400664929685,-3.75630529318586,-13.186843743401187,22.382858662764157,-0.3651481511383822,005090
15,Lotte_Chilsung_Beverage,Consumer_Goods_&_Retail,2020,Q4,-0.21499254766479128,0.030276882367736957,-0.06185155531640851,-0.024761963256968667,0.013446238288995493,0.8813809025208629,-0.06488591337614444,005300
15,SL_Corp,Consumer_Goods_&_Retail,2020,Q4,0.0,-0.030035126582321325,-0.017946999009432307,-0.012552197605741,0.2810687321915687,0.3363964033169706,-0.12478942449916777,005850
15,SK_Chemicals,Healthcare,2020,Q4,0.5349841495544102,-0.0047927722432381525,-0.007073255079756091,0.01820701270253766,-0.03382068391321891,-1.1778442353819658,-0.23063110568383677,006120
15,GC_Biopharma,Healthcare,2020,Q4,0.38856402301797244,0.013256163149230171,0.007734591581168848,0.013112800471267949,0.05009385866609961,1.442192343448381,0.5675254954397587,006280
15,GS_Retail,Consumer_Goods_&_Retail,2020,Q4,-0.17770045536491486,-0.006679638764601981,-0.008794453851313166,-0.002754084371635379,-0.0005104477749833247,0.6073811337704382,-0.219546132537156,007070
15,Ilyang_Pharmaceutical,Healthcare,2020,Q4,0.13868495489561533,0.3539888734115816,0.012571612133073007,0.008394377837637856,0.3871828517862922,0.9287126840226883,-0.4284782404445421,007570
15,Hanssem,Consumer_Goods_&_Retail,2020,Q4,0.1038266807959497,0.011376490114856974,0.013717148960349368,0.05911086324248804,0.12034763018408146,-0.3173558960566125,-0.28055809166514517,009240
15,Kwang_Dong_Pharmaceutical,Healthcare,2020,Q4,0.285682076102723,-0.009829771468710558,-0.005810748460341797,0.04700656707418138,0.1298102406094137,0.37191982539192814,-0.213405418311128,009290
15,Hyundai_Heavy_Industries,Industrials_&_Machinery,2020,Q4,-0.15433531226156325,0.024855373689161242,0.03292630765971638,0.028741567108844235,-0.8290929252120458,0.6470215160997186,0.042207591920953635,009540
15,LS_Electric,Industrials_&_Machinery,2020,Q4,0.07915784197188516,-0.041148001096240394,-0.03747949414825413,-0.012776596460286616,0.0985895756875389,-0.8656287765254911,-0.16738358841267958,010120
15,Samsung_Heavy Industries,Industrials_&_Machinery,2020,Q4,-0.2133420800322954,1.3831974608535176,0.15915120766780888,0.0213328763427727,0.0980069630159427,-69.68661041230406,0.06387995296427457,010140
15,Hyundai_Mipo_Dockyard,Industrials_&_Machinery,2020,Q4,-0.1501841852954533,0.04439021564193946,0.011917799637408799,-0.07974835493476173,-0.07779292230575496,4.816427859737656,0.3348461953111881,010620
16,Hyundai_WIA,Industrials_&_Machinery,2020,Q4,0.044599121285606086,0.02757517604567461,0.022732576549114314,-0.0065870262669127655,-0.04425232102106791,1.1618717812111525,0.04135008363655157,011210
15,Hanwha_Aerospace,Industrials_&_Machinery,2020,Q4,-0.06470584226163299,-0.019333717757846758,-0.017391306481808977,-0.011037805610154994,0.0044704712703645955,6.725578716452479,-0.14609086957167877,012450
15,S-1_Corporation,Financials,2020,Q4,-0.07084506647035317,-0.022742689421773488,-0.021811257431990194,-0.005157043786133686,0.1602038813361737,-0.1708053659293154,-0.292380892857503,012750
