,name,sector,year,quarter,Relative Return,이익잉여금변화율,자본총계변화율,비유동자산변화율,비유동부채변화율,영업이익변화율,Label,Code
13,Hite_Jinro,Consumer_Goods_&_Retail,2021,Q2,0.08779338705173555,-0.0748060302714797,-0.02043498266970678,0.005515664352230942,0.03598571093470815,0.08270118270109883,-0.03759449289155107,000080
13,Yuhan_Corporation,Healthcare,2021,Q2,-0.2333335103611806,-0.015577889328384886,-0.013794946769449812,-0.010150900337043023,-0.01863819942966849,-1.2825478216712396,-0.05553667786588209,000100
13,Ildong_Pharmaceutical,Healthcare,2021,Q2,-0.03689741006068809,0.027696129584819484,0.0038178547255827144,0.0006738657110890722,0.01771609467459412,0.6182135161677034,-0.02800909421118472,000230
13,Daesang,Consumer_Goods_&_Retail,2021,Q2,-0.10196971261908631,-0.03804619551385535,-0.028827251725455305,-0.01421974260208847,-0.006661666580246806,0.0774883782731326,0.04661056287647527,001680
13,AmoreG,Consumer_Goods_&_Retail,2021,Q2,0.1165781172910952,-0.06835195042653153,-0.0416668767579953,0.06471048662524626,0.40732011009860714,1.0860481033949232,-0.06778395349823912,002790
13,Bukwang_Pharmaceutical,Healthcare,2021,Q2,-0.23750106974753965,-0.004189151762398646,-0.002085427353498037,-0.01598170552375744,-0.029810781737631853,3.0069283276793635,-0.19434849065599663,003000
13,Taekwang_Industrial,Industrials_&_Machinery,2021,Q2,0.0730426162000025,-0.028599279296516622,-0.03769416814410986,-0.027956691898481933,-0.038269836365417254,-0.500165577989073,0.2233118216237942,003240
13,Youngjin_Pharmaceutical,Healthcare,2021,Q2,-0.30283832593147775,0.403091562738753,0.03807364146079806,-0.045854380184761956,-0.039771837663012954,-1.511200293679845,-0.0995538096583392,003520
14,S&T_Heavy_Industries,Industrials_&_Machinery,2021,Q2,0.20777340676632572,-0.0069592234588828905,-0.008134091886522032,-0.00948278035096628,0.045673353238572245,-0.7499593828193678,0.41036661933318475,003570
13,Shinsegae,Consumer_Goods_&_Retail,2021,Q2,0.09798983141841876,-0.00760064980188635,-0.009977262321085645,-0.003388012697276732,0.1491550947070105,0.2246371439035405,-0.041779869087075074,004170
13,Chokwang_Leather,Consumer_Goods_&_Retail,2021,Q2,-0.14651559594498942,-0.014615521265676223,-0.0575558444726334,-0.10053730196159116,-0.246378687582389,0.27250247354680535,-0.028458269973660577,004700
13,Hyosung,Industrials_&_Machinery,2021,Q2,0.09805677717466112,-0.02314431090305402,-0.06361048485843246,-0.06309962825876192,-0.03376378791419632,-1.1318686960272415,0.10361208446344952,004800
13,Samkwang_Glass,Industrials_&_Machinery,2021,Q2,-0.05793765739987658,-0.06939658009394067,0.004846504128421025,0.0031056856629400054,-0.2465435038870576,0.4068495900173468,0.2607319750176894,005090
13,Lotte_Chilsung_Beverage,Consumer_Goods_&_Retail,2021,Q2,0.19249327094289614,-0.012010282983317078,-0.017900381264708276,-0.0053484188181964765,0.17828960930118287,-0.32990361856909045,0.021674735960450324,005300
13,SL_Corp,Consumer_Goods_&_Retail,2021,Q2,0.30252691432306633,-0.060108960307487136,-0.03650196371039116,-0.06594428051774126,0.001987414540654542,0.16573919359028744,0.5272466795854913,005850
13,SK_Chemicals,Healthcare,2021,Q2,-0.15946096202667265,0.0031070200679859106,0.004610241195282194,-0.08162079361197216,-0.009083428014809103,1.069714919672622,-0.18233354863993953,006120
13,GC_Biopharma,Healthcare,2021,Q2,-0.209276708369034,-0.0044531350860876895,-0.0028710255305222088,-0.07078918509760568,-0.31617415932645576,-8.012323062310987,-0.14619244156189962,006280
13,GS_Retail,Consumer_Goods_&_Retail,2021,Q2,0.04023415692183825,-0.016991789604739793,-0.015301531110278876,-0.035886954192631215,-0.06798902378834648,-0.4099900015460882,-0.04191453038604534,007070
13,Ilyang_Pharmaceutical,Healthcare,2021,Q2,-0.5670795408120788,-0.2899314794318726,-0.005779779536016161,0.004634490241556155,-0.19494908975191083,0.6636404169420895,0.0943480143825941,007570
13,Hanssem,Consumer_Goods_&_Retail,2021,Q2,0.054621062506171575,-0.030649356618689838,-0.03714378975913535,-0.03680651253492706,0.00453340892300913,-0.08040025256693117,-0.18005891258170884,009240
13,Kwang_Dong_Pharmaceutical,Healthcare,2021,Q2,-0.22947368421052639,-0.01438404620787992,-0.011534393725172842,0.000938807973764999,-4.336986898467272,-0.13961719393812833,-0.0023411308959287516,009290
13,Hyundai_Heavy_Industries,Industrials_&_Machinery,2021,Q2,0.15919939701569874,-0.001055047851291624,-0.005256697820388956,-0.0048761634575711366,0.013569061458539866,3.5362753811963956,-0.05980674552103116,009540
13,LS_Electric,Industrials_&_Machinery,2021,Q2,-0.10348593712926409,-0.02403584112334234,-0.021900913474609318,-0.015877304989857288,-0.10917283440851211,-2.741244673843425,-0.13750572109234716,010120
13,Samsung_Heavy Industries,Industrials_&_Machinery,2021,Q2,0.03036420012169412,-0.6357375708582282,0.11974023677659562,0.0067960492210144,-0.08392790626546476,0.15203403824878947,-0.1887691731061234,010140
13,Hyundai_Mipo_Dockyard,Industrials_&_Machinery,2021,Q2,0.326728442639046,0.08418596311000048,0.06426827148097058,-0.031165635026128458,-0.1302882226599431,17.709788085449432,0.25402816562329705,010620
14,Hyundai_WIA,Industrials_&_Machinery,2021,Q2,0.3337028020007967,-0.01633669865613352,-0.013188427862485641,0.011485126781656807,0.05975361311506844,-0.5809727110136733,0.25222791124370275,011210
13,Hanwha_Aerospace,Industrials_&_Machinery,2021,Q2,0.3497155920776204,0.008862079334410411,0.00651932860126514,-0.14288956099495098,-0.2266514226081724,1.0565479784483247,0.09676514225698299,012450
13,S-1_Corporation,Financials,2021,Q2,-0.0929521975670885,-0.033729547369015345,-0.033370366387788675,0.0017004198223532496,-0.06801323645915303,-0.11465998688755574,-0.04995135769746707,012750
13,Dongwon_Systems,Industrials_&_Machinery,2021,Q2,0.27839546771261564,-0.07293035857461572,-0.02798512501195405,-0.030345250704053583,0.004099442469555181,-0.1522428939945315,-0.13436655122837785,014820
13,UNID,Consumer_Goods_&_Retail,2021,Q2,0.334020350278424,-0.12470394284210684,-0.12432301065307905,-0.024408670291743872,0.07411403332761468,-0.5033988617162166,0.09553692604456401,014830
13,SK_Telecom,Telecommunications_&_Media,2021,Q2,0.08748229195935951,0.10799386813233736,-0.04195937905438485,-0.04126735971743556,-0.04415915788167801,-0.06852542450097943,0.09868999786052407,017670
13,Hyundai_Elevator,Industrials_&_Machinery,2021,Q2,0.08373866698450379,-0.020271091717910528,-0.004340561909264018,-0.104720073134142,0.08283394731763427,-0.26814009564178654,0.09819654487662544,017800
13,Coway,Consumer_Goods_&_Retail,2021,Q2,-0.1683109712135334,-0.06945648193836229,-0.06229390225226927,-0.05746941971928532,-0.0255664270542586,-0.09369926351001157,0.14729578383759578,021240
13,Lotte_Shopping,Consumer_Goods_&_Retail,2021,Q2,0.15182005916168995,-0.0005510216285584679,-0.0015082836002957567,0.03688346976960377,0.01265061121315536,1.3133512296811518,-0.13208061301402216,023530
13,Samsung_Engineering,Industrials_&_Machinery,2021,Q2,-0.016882106609357093,-0.2597379748860069,-0.0467016887135403,0.017278570117573944,0.0190853474691971,-0.042712731214217925,0.636646598282136,028050
14,Sindoh,Consumer_Goods_&_Retail,2021,Q2,0.06650422651197709,-0.004542367047635665,-0.003248511062550863,0.10043765204170263,-0.06561022398540173,0.7768818591514763,0.08879667517541281,029530
14,Cheil_Worldwide,Consumer_Goods_&_Retail,2021,Q2,-0.026451440785158126,-0.07520321783527661,-0.08900687748166147,-0.005300448741417663,0.1427418317682173,-2.013867402893098,0.13113007365108215,030000
13,KT_Corp,Telecommunications_&_Media,2021,Q2,0.10906492945003853,-0.026380215016967412,-0.024082607232167375,-0.026584928305867672,-0.1222428349032656,0.04039893435343944,0.06731897174553117,030200
13,LG_Uplus,Telecommunications_&_Media,2021,Q2,-0.027435651965797135,-0.0509336699988463,-0.025381712450247562,-0.017298437349589246,-0.04452737613321189,0.029903969822301035,0.195568141561173,032640
13,Sejong_Industrial,Industrials_&_Machinery,2021,Q2,-0.09038246417211239,1.2001407077466553e-05,-0.007198630074970236,-0.032992935501707565,0.006951885836925853,3.1267475246550127,0.035319960131990284,033530
13,KT&G,Consumer_Goods_&_Retail,2021,Q2,-0.08484835361987106,-1.054384469453462,-0.034064511433770095,-0.02563959219525258,-0.02290756875982458,-0.31631193674233105,-0.015544301258586891,033780
13,Doosan_Heavy_Industries,Industrials_&_Machinery,2021,Q2,-0.10960598539640581,-0.34376332729869596,-0.1994301103051217,0.010264614260695804,0.059005067466565864,-0.22087258431099532,0.7682270459420548,034020
13,SBS_Media,Telecommunications_&_Media,2021,Q2,-0.10978177150192558,-0.10486651661513324,-0.0769053285635426,-0.005240592485705742,-0.02744821265917219,-0.11364575318256076,0.8226006618863763,034120
13,Daewoo_Shipbuilding_&_Marine_Engineering,Industrials_&_Machinery,2021,Q2,-0.02891598604293734,2.7873796573004848,0.2852354763482673,0.0433238867445378,0.027684175338356654,-3.8512557648109143,0.21488360407070106,042660
13,Doosan_Infracore,Industrials_&_Machinery,2021,Q2,0.3626178716738104,-0.48196088230574907,0.5946689347372931,0.5061657960009454,0.3666024122773416,-0.4586477419270838,0.226517206542306,042670
13,Korea_Aerospace_Industries,Industrials_&_Machinery,2021,Q2,0.34247473182535815,-0.08824711848453681,-0.04443841882252797,-0.035983315112646075,-0.4136726916832234,-4.633648482635988,-0.16080042212446385,047810
13,LG_Household & Health Care,Consumer_Goods_&_Retail,2021,Q2,-0.08676825266743288,-0.046803118978258285,-0.0442396012518822,0.013568131450927057,0.5086990563952903,0.11468888147387868,0.06989365551694951,051900
13,Hyundai_Rotem,Industrials_&_Machinery,2021,Q2,0.09397291435802342,0.0775049706911135,-0.009469947853607996,-0.009104688957441764,-0.26764454729047427,-3.5554634617480616,0.1363261520824547,064350
14,S&T_Motiv,Industrials_&_Machinery,2021,Q2,0.18142197589411752,-0.02294429857553637,-0.0356306873680341,0.030578351860852337,0.001262106401691221,0.12340130393417248,0.0909296111776228,064960
13,Daewoong_Pharmaceutical,Healthcare,2021,Q2,-0.3113339570505429,-0.03275500926448904,-0.024282632644157642,-0.05435835765541985,0.3191461898304071,-0.3214171072040908,0.23118275143861505,069620
13,Hyundai_Department_Store,Consumer_Goods_&_Retail,2021,Q2,0.19942178131316657,-0.011174870100393974,-0.009898934072823051,0.005848666136820113,-0.01445149489414721,-0.03329419918404075,-0.09090318849866225,069960
