,name,sector,year,quarter,Relative Return,이익잉여금변화율,자본총계변화율,비유동자산변화율,비유동부채변화율,영업이익변화율,Label,Code
2,Hite_Jinro,Consumer_Goods_&_Retail,2024,Q1,0.07829396500631221,0.21501944174767285,0.032777774062303755,0.009810786724987808,-0.10537445508692156,-0.4212816648268576,-0.14439525292483796,000080
2,Yuhan_Corporation,Healthcare,2024,Q1,-0.23831869525258847,-0.0020405948426291953,-0.0008176487784090636,-0.007970390943398131,-0.052434805547293184,0.04818819116899653,0.06376366180384421,000100
2,Ildong_Pharmaceutical,Healthcare,2024,Q1,-0.2438243988109839,0.043207941848579234,0.015310496664771578,-0.00806107962650393,0.0407705242980797,10.53516084333588,-0.1710619195915046,000230
2,Daesang,Consumer_Goods_&_Retail,2024,Q1,0.003529404682543008,-0.0007292395704567856,-0.0058405438332131965,-0.007963995634372445,0.1443264454562655,7.102219337924821,-0.11612216055536004,001680
2,AmoreG,Consumer_Goods_&_Retail,2024,Q1,-0.13790722286796817,-0.007428406960557465,-0.00010506466564108585,0.008844912977743924,0.1427736363344846,13.608444024144623,-0.14010301548191556,002790
2,Bukwang_Pharmaceutical,Healthcare,2024,Q1,-0.12738138574961336,0.18427315193051652,-0.006519884211974247,6.270451876988492e-05,-0.005525014894237845,1.2960157343626681,0.03717337452614245,003000
2,Taekwang_Industrial,Industrials_&_Machinery,2024,Q1,-0.037611781194343635,-0.01655287949464701,-0.016770737193825047,0.003321621669276964,0.0029385993468032945,0.9966786981750729,0.1374626705724298,003240
2,Youngjin_Pharmaceutical,Healthcare,2024,Q1,-0.1857549767319,0.23082436211594637,-0.045892268331444885,0.0020966813824311314,0.159636715854501,-0.764895002850309,-0.036910976195278195,003520
3,S&T_Heavy_Industries,Industrials_&_Machinery,2024,Q1,0.16466826297567982,-0.0007642893365411574,-0.003394978604939869,0.004577852674992555,-0.2033428806129629,-0.4221185922500701,0.16287536263846056,003570
2,Shinsegae,Consumer_Goods_&_Retail,2024,Q1,-0.17775312659313958,-0.022196306303331692,-0.036795800731050265,-0.011143215794624739,0.06678100853444457,0.24449372465446095,-0.09615324379241785,004170
2,Chokwang_Leather,Consumer_Goods_&_Retail,2024,Q1,-0.12449015459751263,-0.02164696171565228,-0.07894020497610055,-0.08813799253943588,-0.20114395469455015,-15.360068714406491,-0.02598669391447352,004700
2,Hyosung,Industrials_&_Machinery,2024,Q1,-0.08703941043309146,0.008882592703908343,0.01077862039793076,-0.0299357794284536,-0.0029023718165204215,1.2158898952453112,-0.044745525678211474,004800
2,Samkwang_Glass,Industrials_&_Machinery,2024,Q1,-0.03697646814729248,0.013294224358720408,0.0031329533290295197,-0.04857722089598804,-0.919445652351597,-0.4316017285063425,-0.22785749970200184,005090
2,Lotte_Chilsung_Beverage,Consumer_Goods_&_Retail,2024,Q1,0.06125849736172413,0.0045818220042876945,0.005825406384875387,-0.0006906934775940954,0.04183302726624083,-1.8943790141769847,-0.184076926412787,005300
2,SL_Corp,Consumer_Goods_&_Retail,2024,Q1,0.004216535172054434,-0.026121945982802375,-0.018114002437690235,-0.029954122682886997,-0.02826932002485072,-1.2441468232258304,-0.17711233975957183,005850
2,SK_Chemicals,Healthcare,2024,Q1,-0.13454364210070813,0.0009549649106359581,-0.006217936776647726,-0.0020998906646640947,-0.19976949309327918,6.776707505597457,0.07648910081665866,006120
2,GC_Biopharma,Healthcare,2024,Q1,0.05452492969707477,0.03082545277408577,0.022144344638066582,0.009613802812131533,-0.9198987307904416,0.1344080493053723,-0.08375729439214258,006280
2,GS_Retail,Consumer_Goods_&_Retail,2024,Q1,-0.12882320206000414,-0.003553837406037985,-0.0005924872658911173,-0.019242283440360053,-0.0359293884146521,0.4128892770916551,-0.17224029578101666,007070
2,Ilyang_Pharmaceutical,Healthcare,2024,Q1,0.008988162777687617,0.03187125218304143,0.0038079658845185937,-0.005488965123845224,-0.0042039658672137215,0.7595770607239202,-0.1354069675148273,007570
2,Hanssem,Consumer_Goods_&_Retail,2024,Q1,-0.1610864599264729,-0.0778146175742096,-0.12484676265676731,0.006226789783864928,-0.018903623219182375,-0.4341071437598647,-0.1273331060321826,009240
2,Kwang_Dong_Pharmaceutical,Healthcare,2024,Q1,0.13907147558815847,-0.015857346584554843,-0.01785866262562741,-0.014832244237077186,0.004617182163552447,-4.281736892097455,-0.08301930973797599,009290
2,Hyundai_Heavy_Industries,Industrials_&_Machinery,2024,Q1,-0.030203734495875142,0.012569675250712398,-0.0008367111944997951,0.007041631426913719,0.0203491791087278,1.1696424870923974,-0.06439525292483794,009540
2,LS_Electric,Industrials_&_Machinery,2024,Q1,-0.3140158462971174,0.006866334621989045,0.020295154332038323,0.0035411772332956115,0.11489488809521686,-0.13016133617599923,0.28500365417898715,010120
2,Samsung_Heavy Industries,Industrials_&_Machinery,2024,Q1,-0.10966802021016085,-0.02915731946049349,-0.054192600176639516,0.02082994980379793,-0.07678123244111856,0.03710356474004528,0.05345420944075346,010140
2,Hyundai_Mipo_Dockyard,Industrials_&_Machinery,2024,Q1,-0.07807628266459585,-0.0013911207121737323,-0.0009882901482525241,-0.010050022963437488,-0.5047932889895077,0.7890701444075392,-0.3211090894028254,010620
3,Hyundai_WIA,Industrials_&_Machinery,2024,Q1,-0.06973191797373912,-0.0007623049035740959,-0.0006236537775086148,0.022339747800819487,0.5495608692047173,0.36969050871173004,-0.18009417765602073,011210
2,Hanwha_Aerospace,Industrials_&_Machinery,2024,Q1,0.0840092245440469,0.019699093600085482,0.02311899414044094,-0.01823237515920839,-0.38329987466398996,0.9927971638116223,0.5888810257026449,012450
2,S-1_Corporation,Financials,2024,Q1,-0.051466962009102654,0.03389931004231561,0.032467317649584326,0.007277451198607343,-0.0048161972010249965,-0.19227093697947484,-0.05272304915961092,012750
2,Dongwon_Systems,Industrials_&_Machinery,2024,Q1,0.07183882910490764,0.01678396631603496,0.005973321095473216,0.0001567008680443127,-0.06378827416899568,-0.23525497930974737,0.2080888856793592,014820
2,UNID,Consumer_Goods_&_Retail,2024,Q1,0.018451780122617847,-0.032597969637015556,-0.03006395039988008,-0.008131247605785763,0.11654558589306785,-0.9022203002345766,0.1530800922428149,014830
2,SK_Telecom,Telecommunications_&_Media,2024,Q1,-0.13495984900393518,-0.00441065152752973,-0.03306773904755356,0.012586186300788782,0.04080162847350266,-0.7182977148526701,0.007405822343979254,017670
2,Hyundai_Elevator,Industrials_&_Machinery,2024,Q1,-0.10513800888513254,0.20781573629289374,0.09398674788531036,0.009793774122218601,0.0799025743060845,-0.15243814129847189,-0.12022291732393092,017800
2,Coway,Consumer_Goods_&_Retail,2024,Q1,0.30968681849951657,-0.009644634337300229,-0.009007485732933418,-0.033965926674354385,-0.07618278622901342,-0.569293126255648,-0.052844450785800516,021240
2,Lotte_Shopping,Consumer_Goods_&_Retail,2024,Q1,-0.050345986311855766,0.008912569530770909,0.007614946345487317,-0.01387768762997399,0.0041132277135838,0.4885136417361182,-0.08839525292483795,023530
2,Samsung_Engineering,Industrials_&_Machinery,2024,Q1,-0.15884834807901332,-0.09315895969098964,-0.054219522018893684,-0.000546547793262242,0.17610149403491004,5.001597074459847,-0.18300636403594905,028050
3,Sindoh,Consumer_Goods_&_Retail,2024,Q1,-0.08619384180640499,-0.008939836854807925,-0.009192071411845637,-0.005593192718556184,-0.13685911058827505,-5.20063137188925,0.17676682658586543,029530
3,Cheil_Worldwide,Consumer_Goods_&_Retail,2024,Q1,-0.16054083816527306,0.13277631799308598,0.15850796286100288,0.01795677429789866,0.15602727270641892,0.7094246593806505,-0.06419907145698017,030000
2,KT_Corp,Telecommunications_&_Media,2024,Q1,-0.07196062956159374,0.012268956129914299,0.002949571905919157,0.019980573939570423,0.05416538425104134,-1.0057405398246768,0.06267515574084398,030200
2,LG_Uplus,Telecommunications_&_Media,2024,Q1,-0.11646413671501522,0.0073407764473044645,0.004643772337390217,0.01881112679398944,0.027498654343516615,-0.1704993516631823,-0.07072760297400216,032640
2,Sejong_Industrial,Industrials_&_Machinery,2024,Q1,-0.14850297166647153,-0.03170765333361936,-0.025956787347834354,-0.004824025407173416,-0.01799161134554117,-5.283779875675013,-0.06284643137601639,033530
