,name,sector,year,quarter,비유동부채변화율,비유동자산변화율,자산총계변화율,Code
7,Hite_Jinro,Consumer_Goods_&_Retail,2022,Q4,0.11882171472162495,0.01132933907094602,0.0574638446460386,000080
7,Daesang,Consumer_Goods_&_Retail,2022,Q4,0.058448110548983356,0.03298693252591467,0.035511474042588254,001680
7,AmoreG,Consumer_Goods_&_Retail,2022,Q4,-0.14783534822077682,-0.042376921615041585,-0.06064841625422113,002790
7,Shinsegae,Consumer_Goods_&_Retail,2022,Q4,0.03251822005155658,-0.010280563190946834,-0.017975188161295064,004170
7,Chokwang_Leather,Consumer_Goods_&_Retail,2022,Q4,0.118632164388346,0.03165655036994963,0.014170916947245704,004700
7,Lotte_Chilsung_Beverage,Consumer_Goods_&_Retail,2022,Q4,0.06941438689503832,-0.018313980273676256,-0.014284982979136274,005300
7,SL_Corp,Consumer_Goods_&_Retail,2022,Q4,0.42701893239737765,-0.008177093707290473,-0.006099521869371793,005850
7,GS_Retail,Consumer_Goods_&_Retail,2022,Q4,0.015954727869326835,0.029509213403292378,-0.0030567849256519786,007070
7,Hanssem,Consumer_Goods_&_Retail,2022,Q4,0.07416648490226807,0.03286149593123633,-0.004059890148176093,009240
7,UNID,Consumer_Goods_&_Retail,2022,Q4,0.1466813200796644,0.04291153816550475,0.17244116481225524,014830
7,Coway,Consumer_Goods_&_Retail,2022,Q4,0.04565115822616361,-0.0034083713441037666,0.00020696964061683865,021240
7,Lotte_Shopping,Consumer_Goods_&_Retail,2022,Q4,0.026077832732613437,0.028076284320072364,0.033212966179124837,023530
8,Sindoh,Consumer_Goods_&_Retail,2022,Q4,0.07605522987233215,-0.0033219622269480276,0.04608675980203292,029530
8,Cheil_Worldwide,Consumer_Goods_&_Retail,2022,Q4,-0.00755461555565784,-0.0011243776547245066,-0.06171406790343914,030000
7,KT&G,Consumer_Goods_&_Retail,2022,Q4,0.22823319432296163,0.015764116922174165,0.01430336379333863,033780
7,LG_Household & Health Care,Consumer_Goods_&_Retail,2022,Q4,0.16481141209125294,0.05411164307045924,0.0792539161646395,051900
7,Hyundai_Department_Store,Consumer_Goods_&_Retail,2022,Q4,0.02276897979686643,-0.009523500887231418,-0.017615054788843842,069960
7,Able_C&C,Consumer_Goods_&_Retail,2022,Q4,-0.2636040968596882,-0.01710450216409698,-0.007239420676150576,078520
7,Hyundai_Livart,Consumer_Goods_&_Retail,2022,Q4,0.2525081248919907,0.05625731355593655,0.01001456218495922,079430
7,Basic_House,Consumer_Goods_&_Retail,2022,Q4,0.42242237376512515,0.06521652222923413,0.08877169680733576,084870
7,Amorepacific,Consumer_Goods_&_Retail,2022,Q4,-0.08012056984639826,-0.07569238517471755,-0.01452993047350537,090430
7,LF_Corp,Consumer_Goods_&_Retail,2022,Q4,0.09708733217764554,-0.03864909433324071,-0.014520213217905198,093050
7,CJ_CheilJedang,Consumer_Goods_&_Retail,2022,Q4,0.03743404456798305,-0.005100015172142092,-0.01404335805962642,097950
7,Hansea,Consumer_Goods_&_Retail,2022,Q4,0.2899768067455408,0.03069199101151132,0.065303718390745,105630
7,Youngone_Corporation,Consumer_Goods_&_Retail,2022,Q4,0.053626906218393944,-0.05589187195275369,0.11337704686586692,111770
7,Lock_&_Lock,Consumer_Goods_&_Retail,2022,Q4,0.28049913483436684,0.04062582392429148,0.17163125605828633,115390
7,Emart,Consumer_Goods_&_Retail,2022,Q4,0.1236499703562578,-0.01712374563750374,-0.030661675550331502,139480
7,Dong-A_ST,Consumer_Goods_&_Retail,2022,Q4,0.04383105041534818,-0.07082806577832002,0.054545101942120366,170900
7,Jongkundang,Consumer_Goods_&_Retail,2022,Q4,0.016061154580857884,-0.039920701160855554,-0.017056263131923766,185750
