,name,sector,year,quarter,비유동부채변화율,비유동자산변화율,자산총계변화율,Code
19,Hite_Jinro,Consumer_Goods_&_Retail,2019,Q4,-0.06666507750797845,0.015803933380092117,0.041162545460203925,000080
19,Daesang,Consumer_Goods_&_Retail,2019,Q4,-0.055096231836364806,0.02468428575655912,-0.02526027192553104,001680
19,AmoreG,Consumer_Goods_&_Retail,2019,Q4,0.08665535373111932,0.01485964758394509,-0.12436908287773663,002790
19,Shinsegae,Consumer_Goods_&_Retail,2019,Q4,0.046650490383044474,0.01421870107439649,0.009099939132107049,004170
19,Chokwang_Leather,Consumer_Goods_&_Retail,2019,Q4,-0.23363014822550587,-0.058280340290119304,-0.039186122890832786,004700
19,Lotte_Chilsung_Beverage,Consumer_Goods_&_Retail,2019,Q4,-0.05681361992549272,0.04864520421130247,0.08085138005476011,005300
19,SL_Corp,Consumer_Goods_&_Retail,2019,Q4,-0.01682524708675115,-0.02465768050621664,-0.028924306159795465,005850
19,GS_Retail,Consumer_Goods_&_Retail,2019,Q4,-0.16661206001213613,-0.05882667877559178,-0.02726455241741954,007070
19,Hanssem,Consumer_Goods_&_Retail,2019,Q4,-0.6917163663875727,-0.08601866674252445,-0.08078067578541637,009240
19,UNID,Consumer_Goods_&_Retail,2019,Q4,0.016780417014491178,0.012123578364548027,0.04610646815565955,014830
19,Coway,Consumer_Goods_&_Retail,2019,Q4,-0.6662715975880142,-0.031483974503289325,-0.030786797469731786,021240
19,Lotte_Shopping,Consumer_Goods_&_Retail,2019,Q4,-0.017570052141888448,0.017540272706347282,0.010847582630159058,023530
20,Sindoh,Consumer_Goods_&_Retail,2019,Q4,0.3539613674205745,0.020506789349662213,0.0018035946500094546,029530
20,Cheil_Worldwide,Consumer_Goods_&_Retail,2019,Q4,0.0649327504356404,0.02723915249269826,-0.04895303625478031,030000
19,KT&G,Consumer_Goods_&_Retail,2019,Q4,0.37012513514387013,-0.015433432779024647,-0.009669956101718613,033780
19,LG_Household & Health Care,Consumer_Goods_&_Retail,2019,Q4,-0.12496328893666875,-0.023069146641506943,-0.02330063121974235,051900
19,Hyundai_Department_Store,Consumer_Goods_&_Retail,2019,Q4,0.01962813914347583,0.0016379841160671926,0.004133760137223663,069960
19,Able_C&C,Consumer_Goods_&_Retail,2019,Q4,-0.23125154399572811,0.08623556269429888,0.04267657821438242,078520
19,Hyundai_Livart,Consumer_Goods_&_Retail,2019,Q4,0.06429371957457042,-0.03327027789705728,-0.03846695200556738,079430
19,Basic_House,Consumer_Goods_&_Retail,2019,Q4,-0.02220022653074749,0.39888835483995355,0.25483636792598985,084870
19,Amorepacific,Consumer_Goods_&_Retail,2019,Q4,-0.3043159093446641,0.002659846508057062,-0.006581308252610718,090430
19,LF_Corp,Consumer_Goods_&_Retail,2019,Q4,0.006433420856266414,-0.010981387703429935,-0.003557526882166151,093050
19,CJ_CheilJedang,Consumer_Goods_&_Retail,2019,Q4,-0.08212961168616428,0.07104112446259347,-0.0898690043662187,097950
19,Hansea,Consumer_Goods_&_Retail,2019,Q4,0.169583566820094,0.08531155132574508,0.07827322263079128,105630
19,Youngone_Corporation,Consumer_Goods_&_Retail,2019,Q4,0.09502991547148332,0.10116905167831192,0.10033032159869149,111770
19,Lock_&_Lock,Consumer_Goods_&_Retail,2019,Q4,-0.05659110282385682,0.0020297158868674003,-0.029290983729126197,115390
19,Emart,Consumer_Goods_&_Retail,2019,Q4,-0.034730988009668895,0.021866577841041512,0.010085268743213471,139480
19,Dong-A_ST,Consumer_Goods_&_Retail,2019,Q4,0.21133158514094397,-0.04147012306558384,0.03388535180052055,170900
19,Jongkundang,Consumer_Goods_&_Retail,2019,Q4,0.2845004173378354,-0.022059553073968452,-0.03980195000314235,185750
