,name,sector,year,quarter,비유동부채변화율,비유동자산변화율,자산총계변화율,Code
1,Hite_Jinro,Consumer_Goods_&_Retail,2024,Q2,0.10159521656540127,-0.00016175982469013306,-0.026296554699050123,000080
1,Daesang,Consumer_Goods_&_Retail,2024,Q2,0.056376479047764994,-0.007073145785054358,-0.007250619322121787,001680
1,AmoreG,Consumer_Goods_&_Retail,2024,Q2,0.4400941589448568,0.02110643985469285,0.02768497669416914,002790
1,Shinsegae,Consumer_Goods_&_Retail,2024,Q2,0.0006299368780744441,-0.0023844833947730404,0.010384296733592646,004170
1,Chokwang_Leather,Consumer_Goods_&_Retail,2024,Q2,-0.07427046061092057,-0.04261026816469826,-0.033691645811785076,004700
1,Lotte_Chilsung_Beverage,Consumer_Goods_&_Retail,2024,Q2,0.11298768859480046,-0.002583496450661249,-0.02557227288327968,005300
1,SL_Corp,Consumer_Goods_&_Retail,2024,Q2,-0.22777274030485706,0.016246433315580844,-0.019532137625795976,005850
1,GS_Retail,Consumer_Goods_&_Retail,2024,Q2,0.07251810946669845,0.10705575293836456,-0.01071267563854672,007070
1,Hanssem,Consumer_Goods_&_Retail,2024,Q2,0.016849587760092155,0.015800104311939234,-0.022683552466963075,009240
1,UNID,Consumer_Goods_&_Retail,2024,Q2,-0.8547257667389765,-0.03138879238898129,-0.009573610036148539,014830
1,Coway,Consumer_Goods_&_Retail,2024,Q2,-0.02413124142574996,-0.05969099483598628,-0.0027563049243333193,021240
1,Lotte_Shopping,Consumer_Goods_&_Retail,2024,Q2,-0.13309674869864208,-0.00026600688177436105,0.016572968302118962,023530
2,Sindoh,Consumer_Goods_&_Retail,2024,Q2,0.05666908811637028,0.006170629957431117,0.001712479056010463,029530
2,Cheil_Worldwide,Consumer_Goods_&_Retail,2024,Q2,-0.2246163064497455,-0.01432360956832901,0.0632299250303392,030000
1,KT&G,Consumer_Goods_&_Retail,2024,Q2,-0.796374125509032,-0.018572267876268533,-0.01985468163911097,033780
1,LG_Household & Health Care,Consumer_Goods_&_Retail,2024,Q2,0.03610229594580883,0.0036181272518993612,-0.008526987848866074,051900
1,Hyundai_Department_Store,Consumer_Goods_&_Retail,2024,Q2,0.24436454261474794,0.014220602925558379,0.019254477417684823,069960
1,Able_C&C,Consumer_Goods_&_Retail,2024,Q2,0.033855658269845934,0.013763705859478947,-0.014753159167943064,078520
1,Hyundai_Livart,Consumer_Goods_&_Retail,2024,Q2,-0.6028261252421527,0.019472201371496856,0.030267142751347786,079430
1,Basic_House,Consumer_Goods_&_Retail,2024,Q2,0.10238470446963266,-0.01641260850746118,0.00768979433327055,084870
1,Amorepacific,Consumer_Goods_&_Retail,2024,Q2,0.1562770240191046,-0.20555714203018072,0.011073920385937241,090430
1,LF_Corp,Consumer_Goods_&_Retail,2024,Q2,0.30203693237672213,-0.05645907288820817,-0.000793001700665652,093050
1,CJ_CheilJedang,Consumer_Goods_&_Retail,2024,Q2,0.06886254224178978,0.005657670999734021,0.001355997617466409,097950
1,Hansea,Consumer_Goods_&_Retail,2024,Q2,0.12994247832810601,-0.06466518929207066,-0.06507769299399158,105630
1,Youngone_Corporation,Consumer_Goods_&_Retail,2024,Q2,0.10207515482081331,0.0332839086900133,-0.06691341692329589,111770
1,Lock_&_Lock,Consumer_Goods_&_Retail,2024,Q2,0.044329449391580455,0.003794136231491496,0.014668275312517465,115390
1,Emart,Consumer_Goods_&_Retail,2024,Q2,0.02543643445895516,-0.019738863775471627,0.021330618761508435,139480
1,Dong-A_ST,Consumer_Goods_&_Retail,2024,Q2,-0.3701963417027161,-0.053741902445200385,-0.08632807130147602,170900
1,Jongkundang,Consumer_Goods_&_Retail,2024,Q2,-0.07894116462641865,-0.041662747356379315,-0.03484381146993476,185750
