code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익
80,Hite_Jinro,음식료·담배,2023,Q3,"883,265,190,742","2,267,723,235,518","3,150,988,426,260","1,492,228,500,061","535,926,589,454","2,028,155,089,515","333,487,607,060","1,122,833,336,745",573052911241.0,33111000057.0,19223152880.0,12733758513.0,12733758513.0,"368,842,230,000",12733758513.0
1680,Daesang,음식료·담배,2023,Q3,"1,472,130,496,758","1,599,842,238,801","3,071,972,735,559","787,771,158,285","932,878,489,852","1,720,649,648,137","1,074,778,302,808","1,351,323,087,422",926582191366.0,42756310849.0,37814079659.0,27626523741.0,27626523741.0,"36,018,248,000",26411055431.0
3920,Namyang_Dairy_Products,음식료·담배,2023,Q3,"385,698,206,899","511,791,864,352","897,490,071,251","99,055,228,074","83,129,335,512","182,184,563,586","725,364,232,957","715,305,507,665",247151880072.0,-4876945827.0,-4532764216.0,-4517164897.0,-4517164897.0,"4,600,000,000",-4452665660.0
4370,Nongshim,음식료·담배,2023,Q3,"1,013,830,312,961","1,826,309,703,317","2,840,140,016,278","586,206,595,022","70,713,604,532","656,920,199,554","2,105,812,900,914","2,183,219,816,724",659538904233.0,34338739781.0,45001747695.0,34264488350.0,34264488350.0,"30,413,210,000",34457895234.0
5180,Binggrae,음식료·담배,2023,Q3,"391,069,455,854","458,616,968,586","849,686,424,440","168,199,001,002","32,512,432,509","200,711,433,511","77,925,609,995","648,974,990,929",353986492236.0,49036272598.0,50535683456.0,39015183492.0,39015183492.0,"49,756,205,000",38510502246.0
5300,Lotte_Chilsung_Beverage,음식료·담배,2023,Q3,"942,992,666,366","2,594,583,936,209","3,537,576,602,575","931,409,220,363","1,145,064,126,922","2,076,473,347,285","2,068,487,481,020","1,461,103,255,290",769015883710.0,76283554540.0,68125104313.0,52605396773.0,52605396773.0,"5,027,097,000",55286606391.0
5610,SPC_Samlip,음식료·담배,2023,Q3,"319,024,053,949","647,291,323,843","966,315,377,792","425,318,672,569","151,903,038,822","577,221,711,391","370,415,136,176","389,093,666,401",409136524355.0,16231589729.0,12749356306.0,9894469874.0,9894469874.0,"43,145,045,000",9815799175.0
7310,Ottogi,음식료·담배,2023,Q3,"966,649,041,983","1,591,388,648,808","2,558,037,690,791","593,961,631,976","345,892,709,267","939,854,341,243","1,560,811,128,073","1,618,183,349,548",759153817736.0,54477304360.0,50843755804.0,39001736229.0,39001736229.0,"20,039,150,000",38956144341.0
33780,KT&G,음식료·담배,2023,Q3,"3,745,540,506,293","6,606,310,774,236","10,351,851,280,529","2,244,328,683,391","370,605,875,699","2,614,934,559,090","561,292,925,233","7,736,916,721,439",976105611000.0,293923736820.0,345723534468.0,258342781377.0,258342781377.0,"954,959,485,000",266029162439.0
33920,Muhak,음식료·담배,2023,Q3,"324,823,190,025","291,760,054,235","616,583,244,260","94,106,897,245","1,003,595,683","95,110,492,928","515,748,722,453","521,472,751,332",34768681717.0,2725401217.0,3870399174.0,2806960456.0,2806960456.0,"5,700,000,000",2733721136.0
36580,Farmsco,음식료·담배,2023,Q3,"580,675,739,033","384,520,681,898","965,196,420,931","658,571,565,517","19,945,154,205","678,516,719,722","191,082,512,684","286,679,701,209",426396244725.0,22966268208.0,5170052669.0,5741543398.0,5741543398.0,"18,363,971,500",5664251442.0
49770,Dongwon_F&B,음식료·담배,2023,Q3,"740,626,684,413","910,937,256,327","1,651,563,940,740","632,049,488,549","244,904,201,340","876,953,689,889","63,548,278,412","774,610,250,851",581666130784.0,41608769423.0,38169262882.0,29365544205.0,29365544205.0,"19,295,620,000",29092645317.0
97950,CJ_CheilJedang,음식료·담배,2023,Q3,"2,208,081,592,000","9,136,175,732,000","11,344,257,324,000","3,159,564,799,000","2,639,341,791,000","5,798,906,590,000","4,007,203,594,000","5,545,350,734,000",2140391789000.0,150968698000.0,66144647000.0,42105460000.0,42105460000.0,"81,908,095,000",42056529000.0
145990,Samyang_Foods,음식료·담배,2023,Q3,"903,638,000,000","1,535,195,000,000","2,438,833,000,000","564,763,000,000","541,471,000,000","1,106,234,000,000","351,642,000,000","1,332,599,000,000",485631000000.0,16408000000.0,33304000000.0,25659000000.0,25659000000.0,"53,417,000,000",59314000000.0
