,name,sector,year,quarter,자본총계변화율,이익잉여금변화율,비유동부채변화율,비유동자산변화율,매출액변화율,Relative Return,보유 주식 수변화율,전체 주식 수변화율,특정 증권 등 소유 증감 수변화율,1인평균급여변화율,Label,Code
22,Taekwang_Industrial,Industrials_&_Machinery,2019,Q1,-0.013159011974419155,-0.01879554137278916,-0.03738180831062632,-0.008043915521650957,0.10644793062515212,-0.06877798043442218,0.28877282936311843,-0.007659921110719337,-0.01767754330861049,0.14925372899743083,0.17497207053990635,003240
23,S&T_Heavy_Industries,Industrials_&_Machinery,2019,Q1,0.004314485738651008,0.008127400330599,-0.006375679552172775,0.0036900429100323873,0.334253571987988,0.2373827201340215,-0.060824998130099006,0.008898837713084307,0.0,0.14289784722347965,-0.029024270615783793,003570
22,Hyosung,Industrials_&_Machinery,2019,Q1,0.02295449023433571,0.007457742595747829,-0.08090192603095114,-0.00822951751678147,1.073460851804593,0.1728988282200741,0.3887770731144766,0.0326060005572012,-0.19338163830516142,-0.4062759152097295,0.4571514391415988,004800
22,Samkwang_Glass,Industrials_&_Machinery,2019,Q1,0.03235893278471602,0.03284855284770416,-0.06423212456730587,0.011603099122839744,0.20744243241943694,0.02873754751588839,0.13308355544678696,-0.011917016972037953,-0.019971868881434318,0.2783664825891279,0.28347572938421617,005090
22,Hyundai_Heavy_Industries,Industrials_&_Machinery,2019,Q1,-0.0005702560313733951,-0.000951460000905735,-0.17423713788319306,0.012144993349464839,0.1747027722835265,0.08307387141742968,0.0018702397527505799,-0.010560745469916588,-0.01254313879057345,0.030793667000930558,-0.1309386850301982,009540
22,LS_Electric,Industrials_&_Machinery,2019,Q1,0.006495342579511787,0.0071845646423855936,-0.04459188609110565,-0.018980361576105942,0.2106828808761444,-0.21194151930841681,0.19035835469046558,0.006683460114336404,-0.004848192144369934,0.14830367922631016,-0.08342830588197572,010120
22,Samsung_Heavy Industries,Industrials_&_Machinery,2019,Q1,0.019522377791068024,0.04483476290603927,-0.2847334346585262,-0.021018381037394507,-0.101238686811842,0.046318827519528635,0.17622341997156088,-0.04424056763295825,-0.03367716992169023,0.0986096673070932,0.05609984285939352,010140
22,Hyundai_Mipo_Dockyard,Industrials_&_Machinery,2019,Q1,0.006096987241494989,0.007801596301026392,0.040285568093631596,-0.00545062795282103,0.03333549737849595,0.27103964874490916,0.15160960226096198,0.018651258330965925,0.010887161785629318,0.18487931648201272,-0.061622309831470067,010620
23,Hyundai_WIA,Industrials_&_Machinery,2019,Q1,0.003070231006772395,0.003716245718369482,0.1539415867097611,0.002179999127323917,0.17444131686739384,-0.009773241097929292,0.027633536315767593,-0.012056366632442694,-0.1682360771336402,-0.03410620487175042,0.07202605256057817,011210
22,Hanwha_Aerospace,Industrials_&_Machinery,2019,Q1,-0.005651143818883098,-0.014589144295488854,-0.06341611906340328,-0.0028640112905979898,0.16331515267562158,0.4082865185399758,-0.03338563336665579,-0.01395766148220301,-0.10434323557052294,-0.06931591532099501,0.011872264475861247,012450
22,Dongwon_Systems,Industrials_&_Machinery,2019,Q1,-0.009209944337649434,-0.017701109327978637,-0.013811471538877962,-0.050184434447571924,-0.0784094194373266,0.0008563597881533491,0.4209042730138559,-0.05695809638769456,-0.06401846446012915,0.2504743646444024,0.2601054956818792,014820
22,Hyundai_Elevator,Industrials_&_Machinery,2019,Q1,-0.021721312522893,-0.07874192571418637,-0.01182695708768633,-0.03123347105662333,0.13711326105066624,0.09086430036170479,0.14297717508434848,0.009931918302891862,-0.013831161943562043,0.12300423289972617,-0.24443788655252674,017800
22,Samsung_Engineering,Industrials_&_Machinery,2019,Q1,-0.09476141396868787,1.0728641807408565,0.06056856893095919,0.009772214959097414,0.045763495060177184,0.04313911801117369,0.09073673815465322,-0.01992718040047392,0.2553145334527247,0.00045633729101202114,-0.1376763008329698,028050
22,Sejong_Industrial,Industrials_&_Machinery,2019,Q1,-0.02778065827887577,0.010011456784860595,-0.16028607911028647,-0.0007496311104018272,0.33026534262715657,0.14819329893894598,-0.34765781566273124,-0.04874105961154762,-0.01673759575594591,0.1586588057603534,-0.233837578917828,033530
22,Doosan_Heavy_Industries,Industrials_&_Machinery,2019,Q1,-0.013090075416815061,-0.05819048572373853,-0.04994932713842393,-0.02417302826304968,0.3064094515789364,-0.21776363975586321,-1.0374924352861283,0.036090644613654854,-0.014817271538614118,0.09419642407175599,-0.25863561889041914,034020
22,Daewoo_Shipbuilding_&_Marine_Engineering,Industrials_&_Machinery,2019,Q1,-0.053637383496142776,-0.3695925996510665,-0.20243526237133525,0.008010490880107302,0.28382886729952805,0.11113222918413021,-44183.466942876075,0.021036480050786843,-0.055890645066257516,0.05702518698607906,-0.23377320522430034,042660
22,Doosan_Infracore,Industrials_&_Machinery,2019,Q1,-0.03537604911211334,-0.42918913824714666,0.09121830473587633,0.0026624326598465586,-0.22156162494511467,-0.09183350238918206,0.036999781273024945,-0.12626189440073632,-0.17841359610145147,-0.04196923908464334,-0.12186382478893051,042670
22,Korea_Aerospace_Industries,Industrials_&_Machinery,2019,Q1,-0.02409427231586636,-0.058305144383723695,-0.001444234807470579,-0.019361569821208846,0.27220893559669157,0.029813568861352474,0.31598234164189565,-0.15806835262905694,3.3533596571980633,0.17204481574826935,0.05655867148124281,047810
22,Hyundai_Rotem,Industrials_&_Machinery,2019,Q1,-0.011176668933998046,-0.05396863423077791,0.2608267613914318,0.006297350798349033,0.08751286293804461,0.03106046867704794,0.026845351003298434,-0.07543075672503186,-0.34223486618570154,0.09621534705974333,-0.229751783843297,064350
23,S&T_Motiv,Industrials_&_Machinery,2019,Q1,0.025012103462073942,0.026893092654296846,0.01399374921290042,0.13490172177615212,0.20754326680614454,0.029973753268767847,0.19525395051073513,0.0018338789969473135,-0.06670299420415016,0.1354187077732204,0.39050812581722216,064960
