,name,sector,year,quarter,자본총계변화율,이익잉여금변화율,비유동부채변화율,비유동자산변화율,매출액변화율,Relative Return,보유 주식 수변화율,전체 주식 수변화율,특정 증권 등 소유 증감 수변화율,1인평균급여변화율,Label,Code
2,Taekwang_Industrial,Industrials_&_Machinery,2024,Q1,-0.016770737193825047,-0.01655287949464701,0.0029385993468032945,0.003321621669276964,-0.10288947713446062,-0.037611781194343635,-0.026639581114026534,0.3058099607256647,0.005575028765022805,0.2007766736583455,0.1374626705724298,003240
3,S&T_Heavy_Industries,Industrials_&_Machinery,2024,Q1,-0.003394978604939869,-0.0007642893365411574,-0.2033428806129629,0.004577852674992555,0.25979094776634404,0.16466826297567982,0.00036142339038791604,0.1874991965812688,0.0,0.16371125710895007,0.16287536263846056,003570
2,Hyosung,Industrials_&_Machinery,2024,Q1,0.01077862039793076,0.008882592703908343,-0.0029023718165204215,-0.0299357794284536,-0.19386173091312475,-0.08703941043309146,-0.06912042195803236,0.16493075095883813,0.007429598295069395,0.18366841927737665,-0.044745525678211474,004800
2,Samkwang_Glass,Industrials_&_Machinery,2024,Q1,0.0031329533290295197,0.013294224358720408,-0.919445652351597,-0.04857722089598804,0.03461978092075868,-0.03697646814729248,0.11726576883521311,0.034238152136529476,717.1801466524283,0.11613196006049409,-0.22785749970200184,005090
2,Hyundai_Heavy_Industries,Industrials_&_Machinery,2024,Q1,-0.0008367111944997951,0.012569675250712398,0.0203491791087278,0.007041631426913719,-0.04997080331812431,-0.030203734495875142,0.20624151919898182,0.17513890054561598,0.597930524759793,0.26287827394857843,-0.06439525292483794,009540
2,LS_Electric,Industrials_&_Machinery,2024,Q1,0.020295154332038323,0.006866334621989045,0.11489488809521686,0.0035411772332956115,-0.0001891027260700895,-0.3140158462971174,-0.05872734284596115,0.09973061979744224,-1.3743551321760754,0.01714573357321214,0.28500365417898715,010120
2,Samsung_Heavy Industries,Industrials_&_Machinery,2024,Q1,-0.054192600176639516,-0.02915731946049349,-0.07678123244111856,0.02082994980379793,0.028454086276951895,-0.10966802021016085,0.13280486656389412,0.07804562760007627,-7.85809906291834,0.08910436832654722,0.05345420944075346,010140
2,Hyundai_Mipo_Dockyard,Industrials_&_Machinery,2024,Q1,-0.0009882901482525241,-0.0013911207121737323,-0.5047932889895077,-0.010050022963437488,0.09727791421996579,-0.07807628266459585,0.07443607317016998,0.1482975669167863,-2.04,0.09252499377854784,-0.3211090894028254,010620
3,Hyundai_WIA,Industrials_&_Machinery,2024,Q1,-0.0006236537775086148,-0.0007623049035740959,0.5495608692047173,0.022339747800819487,-0.006892091319654403,-0.06973191797373912,0.11112297823919637,0.3076279313062108,-4.032812853856366,0.2938975348161954,-0.18009417765602073,011210
2,Hanwha_Aerospace,Industrials_&_Machinery,2024,Q1,0.02311899414044094,0.019699093600085482,-0.38329987466398996,-0.01823237515920839,0.6137586606247752,0.0840092245440469,0.017282147750639076,-0.00269591357339638,0.4805401111993646,0.020903369436800268,0.5888810257026449,012450
2,Dongwon_Systems,Industrials_&_Machinery,2024,Q1,0.005973321095473216,0.01678396631603496,-0.06378827416899568,0.0001567008680443127,-0.0757807361312115,0.07183882910490764,-0.05838187266947448,0.04963020053741063,-0.03278783747693215,-0.06115209009872635,0.2080888856793592,014820
2,Hyundai_Elevator,Industrials_&_Machinery,2024,Q1,0.09398674788531036,0.20781573629289374,0.0799025743060845,0.009793774122218601,-0.02153997220590842,-0.10513800888513254,-0.2920570655859047,0.020842819517834177,0.9234257650011336,0.04945529607399335,-0.12022291732393092,017800
2,Samsung_Engineering,Industrials_&_Machinery,2024,Q1,-0.054219522018893684,-0.09315895969098964,0.17610149403491004,-0.000546547793262242,-0.07597742609652025,-0.15884834807901332,0.036666513281714885,0.07075058009646107,-0.10596491228070182,0.12510808051108468,-0.18300636403594905,028050
2,Sejong_Industrial,Industrials_&_Machinery,2024,Q1,-0.025956787347834354,-0.03170765333361936,-0.01799161134554117,-0.004824025407173416,-0.5811920679748768,-0.14850297166647153,0.1682971318321127,0.151593270783428,-0.13982120933542985,0.10793025165447834,-0.06284643137601639,033530
2,Doosan_Heavy_Industries,Industrials_&_Machinery,2024,Q1,-0.010052286265138655,8.39729507889501,-0.3269482000139394,-0.008137273094500186,0.32956586133665855,-0.13659580478788425,0.37690030846166644,0.3438700846095305,-0.2740030464204559,0.1495151096530184,0.031956948333023684,034020
2,Daewoo_Shipbuilding_&_Marine_Engineering,Industrials_&_Machinery,2024,Q1,-0.010014709971771119,0.8885749855916554,-0.05621216535980267,-0.05122528632456258,-0.017288681955631047,-0.29737028558232914,-21204.60973688519,0.4549723517162836,-2.270291553904343,0.06098447380670213,0.04635358736674588,042660
2,Doosan_Infracore,Industrials_&_Machinery,2024,Q1,-0.057915877399692395,-0.10988748877876242,0.00633454801144151,0.008098803110304309,-0.29232722322578497,-0.34290692483716745,0.14615160767688917,0.19601636088398344,1.4538651413678823,0.1631716717518754,-0.014161550587814577,042670
2,Korea_Aerospace_Industries,Industrials_&_Machinery,2024,Q1,0.004611588535566091,0.0074097498875997925,0.03593259691814277,0.0012134420025274872,0.5108770201820465,-0.0840269945691352,-0.053806916420859,0.06901303624472954,1.0118255665297717,0.1054867160402091,-0.01899779133499159,047810
2,Hyundai_Rotem,Industrials_&_Machinery,2024,Q1,-0.026769084806766097,-0.14718065056531549,0.24134060704298776,0.003883660437497105,0.19819403559469295,-0.1441507788308505,0.12692857751278597,0.10244516852094698,-1.013446119964844,0.06716700086804117,0.3195153616003017,064350
3,S&T_Motiv,Industrials_&_Machinery,2024,Q1,-0.0010443391181591544,-0.017434575881570602,0.0019200671155813476,0.019157640520213404,0.21941435588528002,-0.11882629179454184,-0.034862945783270316,0.06798881105696952,-0.02862350657923929,0.10309098387656168,0.002336547518745534,064960
2,Doosan_Engine,Industrials_&_Machinery,2024,Q1,-0.46695631862521747,0.09831187806722841,0.0030575018659512176,-0.03859300951545297,-0.05392548278626719,0.0028319797898391508,0.10800935031857783,0.1662858218040565,-0.019894294536979107,0.019105314266686046,-0.06412724622467045,082740
2,HHI_Heavy_Industries,Industrials_&_Machinery,2024,Q1,-0.04086594085100281,0.009107739520087366,-0.019724661761215234,-0.003791434905662028,0.38900371135853506,0.11118245989957852,0.09454485333345874,0.17415258481221652,0.547420449701866,0.1673011096704765,-0.2856728371292514,097230
