,name,sector,year,quarter,자본총계변화율,이익잉여금변화율,비유동부채변화율,비유동자산변화율,매출액변화율,Relative Return,보유 주식 수변화율,전체 주식 수변화율,특정 증권 등 소유 증감 수변화율,1인평균급여변화율,Label,Code
26,Taekwang_Industrial,Industrials_&_Machinery,2018,Q1,-0.012194407769059223,-0.02224347500190027,-0.011492378274756465,0.049719907344435765,0.046997676234878716,0.18219682002037985,0.34929474376277814,0.018263141744442435,0.010213639310655664,0.24846503451046686,-0.011419382725900332,003240
27,S&T_Heavy_Industries,Industrials_&_Machinery,2018,Q1,0.018914975018089253,-0.008765175746299203,0.026761571868663903,0.002793801320264966,0.2446945241100854,-0.10074169718311228,0.23245403582751678,-0.007045287323598437,0.0,0.16589758562940038,0.08951014818685299,003570
26,Hyosung,Industrials_&_Machinery,2018,Q1,0.0018120551908561433,-0.009515249572968454,-0.13553733616346797,-0.033229280374482695,0.10601265147248773,-0.055256195080765895,0.045728967494107264,0.037724987723799286,0.32885949292931427,0.04789931920943358,-0.08137201096034716,004800
26,Samkwang_Glass,Industrials_&_Machinery,2018,Q1,0.017558999489178273,0.026272649195687947,-0.2207968291667779,0.015425517535317845,0.037089915593469636,-0.08684789916336867,0.03654197821445415,0.026799438917933793,0.08583606453586012,0.34607348475353983,0.34322961292537324,005090
26,Hyundai_Heavy_Industries,Industrials_&_Machinery,2018,Q1,-0.11721426126303869,-0.02292411656563531,0.03472819939430971,0.01745479738461775,0.22756311512943217,-0.322376147197961,-0.2967005415267736,-0.12070377721683712,-0.1344636119864384,-0.0670601742111876,0.4030782941896625,009540
26,LS_Electric,Industrials_&_Machinery,2018,Q1,-0.003287443136837709,-0.0037150656345872335,0.000817850655965846,0.011449173259864165,0.014582611132064716,0.1925892093155659,0.2381106734367655,-0.02771178342224112,-0.06739314926430073,0.1319205939757604,-0.022696933646334634,010120
26,Samsung_Heavy Industries,Industrials_&_Machinery,2018,Q1,0.019080165525031112,0.0355975428553853,-0.0875003114142685,0.0009198741883615913,0.1321517554445224,-0.3704946995076825,-0.24823646025121704,-0.021048262788976313,-0.0470348449467739,0.04966960041079238,0.2261884339178929,010140
26,Hyundai_Mipo_Dockyard,Industrials_&_Machinery,2018,Q1,-0.03743656707580634,-0.12377806801350433,0.09372583508833732,-0.16937753346358853,-0.10088180443461181,-0.1788103279575226,0.015365879527604043,0.023089749949143923,-0.045353907401016746,0.10010969122137336,0.2888438795277267,010620
27,Hyundai_WIA,Industrials_&_Machinery,2018,Q1,0.014500394885625711,0.0175695440328294,0.003987918129305323,0.01757438220024543,0.10473293798425143,-0.004546012123919531,0.04945153471081887,0.020914067377683532,0.04799530162426846,0.02747927969268249,-0.10314678758519266,011210
26,Hanwha_Aerospace,Industrials_&_Machinery,2018,Q1,0.004567038520823297,0.007945894602256254,-0.06652998668429788,-0.00792946970868913,0.15609386588458318,0.045741683480229674,0.38661602627043645,-0.011468228992722151,-0.04468752614220306,0.3154473537660286,-0.1436271393449129,012450
26,Dongwon_Systems,Industrials_&_Machinery,2018,Q1,-0.014528316600936897,-0.040030684130948346,0.02590767981451947,0.13479946795624465,-0.18480591793649137,-0.10515029399486688,0.4795433740893825,0.03309996967803919,-0.09511545307748959,0.3766414822889784,0.017117427238719455,014820
26,Hyundai_Elevator,Industrials_&_Machinery,2018,Q1,-0.07524256789037809,0.08424800838238389,-0.01826861942343272,-0.038397854596544656,0.06031146869156523,0.07835905950582443,-0.07243200270014793,0.007978549542114077,-0.025324386649000497,0.17100738880047806,0.4083114029037506,017800
26,Samsung_Engineering,Industrials_&_Machinery,2018,Q1,-0.08972787300974838,0.6333366140580883,0.08586818522493822,0.013078233743440304,-0.12453560172019662,0.12168212873588509,0.11794478585703594,-0.033174116537024734,0.6137531034537809,0.011981261697295409,0.46496874336015587,028050
26,Sejong_Industrial,Industrials_&_Machinery,2018,Q1,-0.012264066660828465,-0.012517003527924064,0.05476190905405676,0.00665216120703116,0.1880881711511304,0.03333917239791008,-0.27838310904604113,-0.037989894794450585,-0.03570495958019304,0.17256040709906373,0.10933659301652218,033530
26,Doosan_Heavy_Industries,Industrials_&_Machinery,2018,Q1,-0.032357656300485704,-0.08226681826365523,0.10154003614522134,-0.018494440068500984,0.19138212527051635,-0.13090577799137246,-0.010989816675712749,-0.012881064351084826,-0.15474920157831384,0.16114497988054755,0.07353031282361222,034020
26,Daewoo_Shipbuilding_&_Marine_Engineering,Industrials_&_Machinery,2018,Q1,-0.11976830257642268,0.8291012612793602,-0.12411541604451237,0.011683410539709005,0.09339905724683384,0.0,0.9591600453721582,-0.8844527338463353,0.5842653340029484,0.04478259256829742,1.005675248017145,042660
26,Doosan_Infracore,Industrials_&_Machinery,2018,Q1,-0.043025797169464974,-1.6519207781409349,-0.29828819812819907,0.007388865775002418,-0.2579147468962639,0.04013371503386195,-0.03975578807926938,-0.10886525257609114,-0.3150537187262523,-0.03196122755435815,0.14338240131345573,042670
26,Korea_Aerospace_Industries,Industrials_&_Machinery,2018,Q1,0.10073015890365222,0.20912786256857974,-0.1777962728747895,-0.008442661371586224,-0.8965996549079467,0.06279144917639007,-0.17992135106539187,-0.19822655957431712,0.9675276391221093,0.23156531043277884,0.1083322522215609,047810
26,Hyundai_Rotem,Industrials_&_Machinery,2018,Q1,0.007522490879200983,0.020357401879481762,0.08064355034783599,0.008140750980678346,0.2826775679004395,0.051584983587321574,-0.3175720750172253,0.02562523394931926,-0.05137043462690549,0.18580564293928348,-0.1231946294988692,064350
27,S&T_Motiv,Industrials_&_Machinery,2018,Q1,0.01116744478733478,0.013543790276817735,0.02362788745856026,-0.003089726589001085,0.21161176829572548,-0.04475487748989504,0.16118635910197365,0.027057946239286035,0.007630588197961363,0.09183013192815126,-0.13341253003994025,064960
26,Doosan_Engine,Industrials_&_Machinery,2018,Q1,0.05905555590193756,-53.70093902754336,0.04014956663214464,0.4879702227926622,0.15525423488771728,-0.09064663838740257,0.229374114183588,-0.15230406696028043,-1.3724795458035701,0.18805211126691168,0.5835730373317588,082740
26,HHI_Heavy_Industries,Industrials_&_Machinery,2018,Q1,0.05177579382687558,-0.015365345642873285,0.03450646073506147,0.007871016488234073,0.2045968342182305,-0.1326093298156651,0.015561807775229752,0.019338494296058162,0.039133818507099294,-0.01298052334747024,-0.030126927441476416,097230
