,name,sector,year,quarter,자본총계변화율,이익잉여금변화율,비유동부채변화율,비유동자산변화율,매출액변화율,Relative Return,보유 주식 수변화율,전체 주식 수변화율,특정 증권 등 소유 증감 수변화율,1인평균급여변화율,Label,Code
11,Taekwang_Industrial,Industrials_&_Machinery,2021,Q4,-0.025334152737074955,-0.02822836777577664,0.01834155054138653,-0.06781018118680793,-0.09085078187597673,0.037870371285649955,0.06839890784433356,-0.45778571821569125,-0.037506074243255805,-0.044272704372978255,-0.046994655657334364,003240
12,S&T_Heavy_Industries,Industrials_&_Machinery,2021,Q4,-0.01019850744949835,0.00042441629200729025,0.06704367157758606,0.006222020552674956,-0.6623387001991343,-0.013184753267830154,-0.1429359239686765,-0.4451603234007151,0.0,-0.23341687183665516,-0.07328057460380377,003570
11,Hyosung,Industrials_&_Machinery,2021,Q4,-0.028229706734187676,-0.00861278314189362,-0.06459153179318067,-0.04800129403917408,0.041628234807995934,0.21697262900996706,0.118137076264343,-0.17051688159778466,0.04194538567063699,-0.1741451796652438,-0.1595535837565502,004800
11,Samkwang_Glass,Industrials_&_Machinery,2021,Q4,-0.03987246661430022,-0.3368475485618345,0.1890904337568987,0.09368038672833268,-0.6095626464068027,0.10323885600193705,-0.037741969595561864,-0.07535563585721738,-0.11864626381563137,-0.4562000631531713,-0.08568191434459306,005090
11,Hyundai_Heavy_Industries,Industrials_&_Machinery,2021,Q4,-0.006688185701282601,-0.005689043066832822,0.37586571229018284,0.024867461633689025,-1.1893598681574815,-0.15290815460974444,-0.2401971677642345,-0.27413845159564687,0.0032368599907142137,-0.04636049108595519,-0.050000631930637376,009540
11,LS_Electric,Industrials_&_Machinery,2021,Q4,-0.032947524506813375,-0.03583403205297686,0.14659739938425664,-0.01770385544556352,-0.1578052162251744,0.283384350548486,-0.1234502093416383,-0.3659298581646915,0.02451806751224017,-0.18333604234643985,-0.14245880361770016,010120
11,Samsung_Heavy Industries,Industrials_&_Machinery,2021,Q4,-0.39404541903559376,-0.18977874791849114,0.4977987816108006,-0.03106181787092166,-0.23955206870011403,0.06350740242061936,-0.4707845287810253,-0.5172637467337657,0.023082605972773562,-0.23347182987632742,-0.07211816626471594,010140
11,Hyundai_Mipo_Dockyard,Industrials_&_Machinery,2021,Q4,0.03851094725526161,0.052396831657613996,0.256543105930511,-0.020902771516316143,-0.39440550935403995,-0.11524504160334785,-0.2324367423052085,-0.38105526957845215,-0.029262284319822918,-0.09907860364806198,0.030807565168142273,010620
12,Hyundai_WIA,Industrials_&_Machinery,2021,Q4,-0.006012448852431573,-0.007396388219139016,0.048917638028362354,-0.0009285041399136329,-0.09425522205466619,-0.13002258247044096,-0.22383364570653574,-0.401917049164934,-0.02878115911772605,-0.17491186516969992,0.0351048351378086,011210
11,Hanwha_Aerospace,Industrials_&_Machinery,2021,Q4,0.006314411624038785,0.009297279934632474,0.008387023755248246,0.001503803412487903,-0.3415032094992436,0.15628696551065285,-0.2635505952496664,-0.7735226386044478,-0.022859545009096482,-0.22425634885148304,-0.024700936133858934,012450
11,Dongwon_Systems,Industrials_&_Machinery,2021,Q4,-0.5322097306288958,-0.005237394802308559,-6.933204120604674,-0.3139599483837272,-0.6656591635683231,0.4997680616245205,-0.19614208444530812,-0.6904987096747459,-0.6176801857301568,-0.25526619128128414,-0.16743429529697398,014820
11,Hyundai_Elevator,Industrials_&_Machinery,2021,Q4,-0.06443357855823195,-0.27857787667304046,0.1221773539694776,-0.0681779227099868,-0.2252515367703447,0.009769995990637118,-0.38501888341569224,-0.3393719053157578,0.011490491788019752,-0.13639507746289659,-0.1423720002150068,017800
11,Samsung_Engineering,Industrials_&_Machinery,2021,Q4,-0.007886876803329113,-0.05507780101301929,0.16520337744319735,-0.004182537794336971,-0.4827240487450759,0.15270366105099153,-0.2976777819420173,-0.4572676907311435,-0.07904775104968853,-0.3923776683723348,-0.08149595537602539,028050
