,name,sector,year,quarter,자본총계변화율,이익잉여금변화율,비유동부채변화율,비유동자산변화율,매출액변화율,Relative Return,보유 주식 수변화율,전체 주식 수변화율,특정 증권 등 소유 증감 수변화율,1인평균급여변화율,Label,Code
15,Taekwang_Industrial,Industrials_&_Machinery,2020,Q4,0.015705292654195402,0.016066303209106625,0.052140516722329555,8.158998564145037e-05,0.015659975616812205,-0.15894390694915778,-0.18859732532152695,-0.479616122732359,0.005879873451367423,-0.09236269270531516,-0.02298713418922968,003240
16,S&T_Heavy_Industries,Industrials_&_Machinery,2020,Q4,0.0060881150019114205,-0.0021975312140296577,0.04509835313734378,-0.05357303089997845,-0.9088846694335149,-0.07525476688777402,-0.3776624918038207,-1.3005095700498148,0.0,-0.2061136593551467,-0.10680298068383676,003570
15,Hyosung,Industrials_&_Machinery,2020,Q4,0.0019274003929848904,-0.003880169281304857,-0.0017699922453815464,-0.013651373256058585,-0.4406990575778533,0.06568196211547991,0.07227579638197756,-0.23818244995815863,-0.08460909320263998,-0.11341304973021948,-0.22196053620274617,004800
15,Samkwang_Glass,Industrials_&_Machinery,2020,Q4,-2.1085400664929685,0.533081475558923,-13.186843743401187,-3.75630529318586,3.066383049928563,0.4242000511577487,-3.1987362910486867,-3.460026862620726,-1.389270054886501,0.41092072740883945,-0.3651481511383822,005090
15,Hyundai_Heavy_Industries,Industrials_&_Machinery,2020,Q4,0.03292630765971638,0.024855373689161242,-0.8290929252120458,0.028741567108844235,0.048441764404146825,-0.15433531226156325,-0.06452587614867489,-0.24258421124356278,0.028972263969744283,-0.01736680222050402,0.042207591920953635,009540
15,LS_Electric,Industrials_&_Machinery,2020,Q4,-0.03747949414825413,-0.041148001096240394,0.0985895756875389,-0.012776596460286616,-0.14625484740675465,0.07915784197188516,-0.15076317587877508,-0.4319161835919392,0.02884857566165744,-0.11312867429554996,-0.16738358841267958,010120
15,Samsung_Heavy Industries,Industrials_&_Machinery,2020,Q4,0.15915120766780888,1.3831974608535176,0.0980069630159427,0.0213328763427727,0.005673608196276603,-0.2133420800322954,-0.1588722414706938,-0.17134703273618634,-0.012363967578275625,-0.14532537144970648,0.06387995296427457,010140
15,Hyundai_Mipo_Dockyard,Industrials_&_Machinery,2020,Q4,0.011917799637408799,0.04439021564193946,-0.07779292230575496,-0.07974835493476173,-0.0426376437813305,-0.1501841852954533,-0.2906735329047574,-0.46904874496553184,-0.03516858509371601,-0.0508997883124187,0.3348461953111881,010620
16,Hyundai_WIA,Industrials_&_Machinery,2020,Q4,0.022732576549114314,0.02757517604567461,-0.04425232102106791,-0.0065870262669127655,-0.09845878146074849,0.044599121285606086,-0.07407042900474647,-0.43354785474731705,-0.00471147594459187,-0.10364462581699652,0.04135008363655157,011210
15,Hanwha_Aerospace,Industrials_&_Machinery,2020,Q4,-0.017391306481808977,-0.019333717757846758,0.0044704712703645955,-0.011037805610154994,-0.19583877640802738,-0.06470584226163299,-0.4339528870710774,-1.114835472810185,0.015605714321503483,-0.36482026066921236,-0.14609086957167877,012450
15,Dongwon_Systems,Industrials_&_Machinery,2020,Q4,-0.015969850458499968,-0.04040990789890353,0.42733477636993145,-0.02592428821106285,0.0750834246781037,0.015963411183896728,-0.3419229188224675,-0.5890327959149597,0.002310537701654458,-0.4239646315910983,0.26519445401765573,014820
15,Hyundai_Elevator,Industrials_&_Machinery,2020,Q4,-0.01941067705757149,0.01828498866400996,0.09202570728812398,-0.03983437799211176,-0.10066755909254765,-0.2100510789651639,-0.45948962122120296,-0.47650344893407315,-0.04385609113741595,-0.08539851871493509,-0.2671686680279764,017800
15,Samsung_Engineering,Industrials_&_Machinery,2020,Q4,-0.08997948928730737,-0.49723441938669866,0.0011264300787110493,-0.05709908364942318,-0.049522740189647196,-0.2318168383566778,-0.2676631891435084,-0.4405729601241153,-1.0456980937559246,-0.19386488633116272,-0.0012694350677230348,028050
15,Sejong_Industrial,Industrials_&_Machinery,2020,Q4,-0.03276373943265498,-0.007628039416925025,-0.36795884325472006,-0.002073691399509414,-0.2607250509109664,0.6228465223146936,-0.25189935868936253,-0.30504355038190845,-0.05496739334526746,0.04411777614779022,-0.2593557678459989,033530
15,Doosan_Heavy_Industries,Industrials_&_Machinery,2020,Q4,-0.3642322174860946,-0.5584287126207501,0.17000741467895641,-0.019184783781795334,-0.15398410126085893,1.63028430695133,-0.2734314949369703,-0.185987270952916,0.07237218241903687,-0.011160251778394414,-0.16854793770823312,034020
15,Daewoo_Shipbuilding_&_Marine_Engineering,Industrials_&_Machinery,2020,Q4,0.03220020084621822,0.17603220657068086,0.4511351903963211,0.006414850754917878,-0.13800262913210748,-0.18979898546388668,0.9999753667494923,0.024573372481862754,0.15487935804301844,-0.2819948874554503,-0.10833576162115977,042660
15,Doosan_Infracore,Industrials_&_Machinery,2020,Q4,0.020019334491156893,0.3047475907927446,-0.10442461367109157,0.001026760516697589,-0.1628993587072869,0.1339383379079097,-0.15555145787610614,-0.5402770810768942,-0.011479378518837846,-0.09460338667395507,-0.3620280073932385,042670
15,Korea_Aerospace_Industries,Industrials_&_Machinery,2020,Q4,0.030316329168154965,0.05822403032446555,-0.2968159073869314,-0.05406444042100311,-0.4788630150093589,-0.14105802961397404,-0.35332130272280704,-0.5737959519547313,0.26782048211102816,-0.20104315726887312,-0.1403104888007199,047810
15,Hyundai_Rotem,Industrials_&_Machinery,2020,Q4,0.035827189841924456,-0.35747699790544796,-0.22356265882243198,0.0165978559758857,-0.09222409692967926,-0.06400907008808003,-0.04518654782634757,-0.050972904484317016,-0.004620851115696212,-0.19472559934602018,-0.1616522044099514,064350
16,S&T_Motiv,Industrials_&_Machinery,2020,Q4,-0.006042859074454565,-0.007748737283507889,0.01095145366735717,-0.07156106411750951,-0.04736168980423772,0.23856341041726922,-0.08001930535621438,-0.31789558063233025,0.029050877155341492,-0.150979419489228,-0.31264890829349806,064960
15,Doosan_Engine,Industrials_&_Machinery,2020,Q4,-0.008627420259814444,0.04985239697227606,-0.14873780677039217,-0.019291986894650837,0.08158063307461771,-0.11369932356193052,-0.011338586440223786,-0.06276629655534638,0.16205546246194458,-0.2877945450192134,0.4527181742850268,082740
15,HHI_Heavy_Industries,Industrials_&_Machinery,2020,Q4,0.08648015258687791,-0.024762346199224572,-1.7910442286659376,0.012019002124264211,0.15239869724002697,0.3468212148027303,-0.45383286046751037,-0.5975023909597972,0.19670525031910258,-0.2779592323835902,-0.37099505846834036,097230
