,name,sector,year,quarter,자본총계변화율,이익잉여금변화율,비유동부채변화율,비유동자산변화율,매출액변화율,Relative Return,보유 주식 수변화율,전체 주식 수변화율,특정 증권 등 소유 증감 수변화율,1인평균급여변화율,Label,Code
8,Taekwang_Industrial,Industrials_&_Machinery,2022,Q3,0.005335339271358763,0.0009482048599185333,-0.016308901306610002,0.013412538664462792,0.07526682353546499,0.02712823964781555,0.015340252507964891,-0.0009472305775981571,-0.0009272822293227012,0.009398467972847713,-0.13026489303504069,003240
9,S&T_Heavy_Industries,Industrials_&_Machinery,2022,Q3,0.001470213040872026,-0.0029097492383276524,-0.0005518025564106299,-0.07429892664158588,-0.03165549992703465,0.019170519401959685,-0.018796941787411203,-0.011000886809248378,0.0,-0.009712518732402309,0.3928493479665242,003570
8,Hyosung,Industrials_&_Machinery,2022,Q3,-0.004236722441051777,0.006156450567915361,-0.0065325285198210015,-0.010668273806867967,0.39985876896421424,0.09965954228036605,9.06059104508472e-05,-0.0001376570901334695,0.06260068501954308,0.0017892985241635406,-0.053535440344627774,004800
8,Samkwang_Glass,Industrials_&_Machinery,2022,Q3,-0.029181130809066813,-0.20063043992394491,0.0035659636124424354,0.007905256424652007,-0.025959239163649173,-0.1189260049124051,-0.0209340069875239,-0.016658449690668764,-0.06408913400047034,-0.08871688066378836,-0.06659578436593204,005090
8,Hyundai_Heavy_Industries,Industrials_&_Machinery,2022,Q3,-0.0005676185401279898,-0.0015206871131836497,0.1887018035176905,0.00526644232100415,-0.1027747628925233,0.21939455204436575,0.0006541232642178763,-0.0004275484989666456,5.759402505178812e-05,-0.00015202718189843978,-0.14157663772587725,009540
8,LS_Electric,Industrials_&_Machinery,2022,Q3,-0.0029157578701324294,-0.0030956355579614403,-0.004635743154832506,-0.00266658621847915,0.10569656892986334,0.444564997520815,0.0014152474377704394,-0.010993413163003396,-0.028176132285196998,-0.0066871708888467385,-0.10620359035304837,010120
8,Samsung_Heavy Industries,Industrials_&_Machinery,2022,Q3,-0.05390049709864386,-0.13259114515683335,-0.31739039866723706,-0.09232668869568106,0.011742809398309961,0.2303106766798101,-0.1945501535306018,-0.2107596825846647,-0.28054748896606796,-0.20614494191024502,-0.03802074098825707,010140
8,Hyundai_Mipo_Dockyard,Industrials_&_Machinery,2022,Q3,-0.048508385657514363,-0.06535078192190924,-0.915526424943581,-0.03768712764390547,0.05814476691073012,0.3269255503063087,-0.13637499380918872,-0.1566644272186799,-0.11449329111721873,-0.1298042457851638,0.20818921324515255,010620
9,Hyundai_WIA,Industrials_&_Machinery,2022,Q3,-0.0048555111908075155,-0.005593033294377436,0.04051802722157605,0.02144941309501991,0.03543266965515668,0.03333288406000712,0.013821177018592201,0.009087636334418447,-0.005502256070037959,0.007621995580230467,0.14858872248524146,011210
8,Hanwha_Aerospace,Industrials_&_Machinery,2022,Q3,-0.02027559296222292,-0.027794419376035107,-0.06611247177040513,0.054832539294367044,0.11739185890933246,0.08537335301874524,-0.0030418824026721136,0.008535770083071048,0.17588506125344605,-0.0041924326123388145,0.32982032025831975,012450
8,Dongwon_Systems,Industrials_&_Machinery,2022,Q3,-0.02807809000422168,-0.10123489001507524,-0.03696361522784497,-0.00978533293216488,-0.01702904263904159,0.08063192774054473,-0.03512557667920335,0.03432305397355462,0.0670929266773661,0.015271112001858933,-0.07864873141887908,014820
8,Hyundai_Elevator,Industrials_&_Machinery,2022,Q3,-0.0020894138632696624,-0.006529787141859256,0.23144067504366417,-0.008922504004572618,-0.11472447644324157,-0.13983712483063795,0.010224970903687791,0.0029734012633911844,-0.04378584532564345,-0.005726418822991741,-0.08448834300434703,017800
8,Samsung_Engineering,Industrials_&_Machinery,2022,Q3,-0.09551722030751364,-0.18907567281791482,0.031997895136773646,-0.030621374443246197,0.05801998991615531,-0.00875428867657324,0.0018562153645865775,0.010223080331936862,-0.2036229523132438,0.001701692688768519,0.12037002759987993,028050
8,Sejong_Industrial,Industrials_&_Machinery,2022,Q3,-0.025153114018301226,-0.03099806987920961,-0.03083635467045065,0.009715891026278234,-0.04184801592358989,-0.13085741876157167,-0.01703844480970118,-0.018181995055406297,-0.024563698039252957,-0.02032413882549533,-0.07189260931220347,033530
8,Doosan_Heavy_Industries,Industrials_&_Machinery,2022,Q3,0.00234881325386449,-1.078210731699071,0.1165019313159259,-0.02955451629094763,0.06527546505893933,0.08866670118627708,-0.010921450574039593,-0.01605779826118603,-0.14065959384026905,-0.026370701641091676,-0.1787281892361261,034020
8,Daewoo_Shipbuilding_&_Marine_Engineering,Industrials_&_Machinery,2022,Q3,0.44912507283569036,-0.35031998014850574,-0.32668241638300866,-0.10706937814481488,0.17134721995133406,0.1237485401896847,-0.17249641899478263,0.0008649568244901706,-0.22767741724246826,-0.018460259955412894,-0.12667385070157272,042660
8,Doosan_Infracore,Industrials_&_Machinery,2022,Q3,-0.028857316120688203,-0.08461210859376611,-1.0261743221735462,0.0004366153895557501,-0.00885512632431662,-0.01978318226360637,-0.03140098608220665,-0.06979787222323264,-0.10607738583607729,-0.02404204589612613,-0.09336129826379887,042670
8,Korea_Aerospace_Industries,Industrials_&_Machinery,2022,Q3,-0.039565752656415265,-0.07225754100444637,-0.030033001531429848,-0.012720427758748043,0.08720664822986879,0.4218567464351458,0.017784696018670942,0.027507744934122447,0.3437150112666161,0.009436680570416023,-0.027251916554910938,047810
8,Hyundai_Rotem,Industrials_&_Machinery,2022,Q3,-0.026675741397661712,0.9327611191842611,-0.14966254639400645,-0.04169601971341064,0.015588344113793284,0.18313488732112987,0.12199168912678293,0.08551666530172775,0.16154472546087784,0.06924695643564693,0.27921223114796584,064350
9,S&T_Motiv,Industrials_&_Machinery,2022,Q3,-0.009948883808272857,-0.03628058570973147,0.0744203326379771,0.0337011911367614,-0.24786652295141276,0.08462991503858912,-0.016722548782129865,-0.019296054577237376,-0.03931099389086534,-0.019949788876736818,0.06768136596723454,064960
8,Doosan_Engine,Industrials_&_Machinery,2022,Q3,-0.6919461581362483,0.018440266152399243,-0.3131823079837033,-0.12185154282479926,0.057515067227456806,0.2806966157161916,-0.21744344197193355,-0.16637306086601633,-0.3556664609012863,-0.14652472705641362,-0.03054698860211036,082740
8,HHI_Heavy_Industries,Industrials_&_Machinery,2022,Q3,0.04972858148565151,-0.014962553775299536,0.0897510820451628,-0.005935053311203697,0.10692027301086793,0.050384331382168135,-0.002193783192589782,0.008863357319270904,-0.06945100990043862,-0.0010719312356510802,-0.30744341987648893,097230
