,0
Relative Return,0.19438886849402418
보유 주식 수변화율,0.07595719422933997
전체 주식 수변화율,0.07041965011709549
특정 증권 등 소유 증감 수변화율,0.06719707504242402
1인평균급여변화율,0.06682603342625973
