,name,sector,year,quarter,자본총계변화율,이익잉여금변화율,비유동부채변화율,비유동자산변화율,매출액변화율,Relative Return,보유 주식 수변화율,전체 주식 수변화율,특정 증권 등 소유 증감 수변화율,1인평균급여변화율,Label,Code
28,Taekwang_Industrial,Industrials_&_Machinery,2017,Q3,-0.004941440343136039,-0.0076936983902893274,-0.059248635659583826,0.006892788632644087,0.00012196296105615456,0.07997487325890222,-0.011571281930668365,-0.004381403742170997,-0.0009116299086684432,-0.00890463225213356,0.03756146816479407,003240
29,S&T_Heavy_Industries,Industrials_&_Machinery,2017,Q3,0.002988782992392691,-1.4039555540357185e-07,0.015654887863204237,0.007121910873181703,0.05999791813771915,-0.05157128193185295,0.010315407698049173,0.002291551963429783,0.0,0.0032918813893358934,-0.1986403546798029,003570
28,Hyosung,Industrials_&_Machinery,2017,Q3,-0.045324552856438105,-0.05500118231922024,0.12005332213304765,0.009701008254445531,0.0014223527437049466,0.11968721284525415,-0.0016837094187784896,-0.05319570477355673,0.24346313881095094,-0.028897891248907737,-0.13554101984829658,004800
28,Samkwang_Glass,Industrials_&_Machinery,2017,Q3,0.00028348731282867856,0.0024360803656249264,-0.2888913820792691,0.012006768954565317,-0.14718049024882562,-0.04474435384479222,-0.0008557638827226821,-0.004919183288845552,0.006391734406919425,-0.025120495542100052,-0.2511239675850891,005090
28,Hyundai_Heavy_Industries,Industrials_&_Machinery,2017,Q3,-0.0002911777786975822,-0.00043114948031508504,0.028591590015310975,0.018970731730170165,0.25931975111864625,0.0,-0.0048876731142741825,-0.0867103868103043,-0.09811186836153052,-0.008897160169381024,-0.19285248634765825,009540
28,LS_Electric,Industrials_&_Machinery,2017,Q3,-0.03582339908479515,-0.040760434630722875,0.0014085205929184053,0.007804979785774879,-0.028199051932781938,0.07349616270080907,-0.005237373594915384,-0.015334598564284763,0.03642785412092886,-0.006482404461442437,-0.04252994982078847,010120
28,Samsung_Heavy Industries,Industrials_&_Machinery,2017,Q3,-0.003635712105668709,-0.006806166098906941,-0.21438050182886026,0.010685767193914453,0.24669991549338421,0.009386340438929955,0.09726196295763545,0.12649997964684168,0.21153110073013837,0.10186619508113715,-0.1229950969217573,010140
28,Hyundai_Mipo_Dockyard,Industrials_&_Machinery,2017,Q3,0.03213223707160873,-0.10927614771719263,-0.07909152876613113,0.12462027170280976,0.2542362903316745,0.12417468690529794,0.023379720338017496,0.10056423811191084,0.14193104987488903,0.0828546519145068,-0.16432463829787228,010620
29,Hyundai_WIA,Industrials_&_Machinery,2017,Q3,-0.0015366348467404922,-0.0025151549559569997,-0.13497636490048026,-0.007847015065349572,-0.05485090819534122,-0.08549428560149867,-0.05348720167800769,-0.03637973709108322,0.02652873425558655,-0.031188786500359056,-0.06978405772005766,011210
28,Hanwha_Aerospace,Industrials_&_Machinery,2017,Q3,-0.005122123922900901,-0.058557421301516754,0.2878832677463299,0.10942252002439301,0.5217510504887313,-0.19179404695030283,0.04319055403436034,0.11036201084123076,6.254874998702375,0.06252213635496695,-0.273467471042388,012450
28,Dongwon_Systems,Industrials_&_Machinery,2017,Q3,-0.14452502863672145,-0.031581680570002435,-2.7675753512468844,-0.0854422145488174,-0.06800175440177547,-0.21622245201780566,-0.11624744802728015,-0.11979137758264269,-0.16384657253305468,-0.04864061297142497,-0.06802067870036095,014820
28,Hyundai_Elevator,Industrials_&_Machinery,2017,Q3,-0.08085623135695785,-0.2882855407388152,-8.198984997979517,-0.04686596849865343,-0.02213568567013402,-0.14209775976474842,-0.08835310590325474,-0.09887028872299153,-0.2932416555020958,-0.10054624386525735,-0.20510680419563473,017800
28,Samsung_Engineering,Industrials_&_Machinery,2017,Q3,0.04918686825960861,1.3726019858627585,0.00035641872223168836,0.004111419056675336,0.013735198637847779,-0.18853729933265295,-0.0006332749522486303,-0.005758810388563518,0.19979052636187222,-0.0020473846247504035,-0.08769425210084027,028050
28,Sejong_Industrial,Industrials_&_Machinery,2017,Q3,-0.0011742387111397523,-0.02094842153206722,-0.05186050170887868,-0.025726410269550692,0.049149237099357146,-0.17021341989766242,-0.1095878360370246,-0.0882294507129171,-0.1414990284671116,-0.020837522874346037,-0.21513754555433584,033530
28,Doosan_Heavy_Industries,Industrials_&_Machinery,2017,Q3,-0.0005213551279301676,-0.004453617432078172,-0.030392903805229965,-0.00047349194989698695,0.10109378310596306,-0.23622721352253995,0.0772327378396308,0.052485225095503685,0.07838825506919678,-0.011791535718941537,-0.18991719255907485,034020
28,Daewoo_Shipbuilding_&_Marine_Engineering,Industrials_&_Machinery,2017,Q3,-0.038789491379007446,3.205552272324911,-0.2373359532502759,0.010371922081362839,0.2687026816966539,0.0,-0.4329180615056636,0.027162320135907025,-0.18220796986721188,-0.010236513876354936,0.0,042660
28,Doosan_Infracore,Industrials_&_Machinery,2017,Q3,-0.02148384563151473,-0.4077320842421941,-0.9061228102761993,0.023101505387597587,0.11238659924247774,-0.21490661136276618,-0.1135909627612064,-0.2039255425453148,-0.2723098257811851,-0.13740477889647007,-0.042485434552051296,042670
28,Korea_Aerospace_Industries,Industrials_&_Machinery,2017,Q3,0.06102356900340722,0.1142492387074352,-0.007537834152842038,-0.060285504658331934,0.12452464682153142,-0.12129704870139887,-0.17854984391420503,-0.2799697074675844,0.9353189010354337,-0.10661275658904512,-0.24539733333333327,047810
28,Hyundai_Rotem,Industrials_&_Machinery,2017,Q3,-0.007646080063025362,-0.019425852872410942,-0.10899776555204888,0.024567642168078163,-0.09115050430364158,-0.126458593548484,0.09899295248127549,0.04457998902025739,0.14496846787793782,0.02746286839703116,-0.15075013138686125,064350
29,S&T_Motiv,Industrials_&_Machinery,2017,Q3,-0.028282921177007703,-0.03458545372900135,-0.0024482257145406194,0.002855279719414572,0.0875772128878266,-0.08826207905743269,0.0027061755886595984,-0.014733057468438782,-0.07056228058666969,-0.007268923475699074,-0.05967104382584891,064960
28,Doosan_Engine,Industrials_&_Machinery,2017,Q3,-0.00817189812486907,0.050615286023824146,0.3492851740105716,0.004714237197722904,0.20126922939006642,0.11693660117820635,0.07478823629870046,0.1441360071900969,0.25213099991192467,0.016711104979963864,-0.0703038619499568,082740
28,HHI_Heavy_Industries,Industrials_&_Machinery,2017,Q3,0.029982969274631177,-0.04493297642476701,-0.006764515669977378,-0.012114394809148443,-0.2798486436317369,0.05544357838366569,0.02461307791840861,0.016312810148416124,0.1062826443414151,0.023617480588881468,-0.17775551024895933,097230
