접수번호,접수일자,회사코드,회사명,대표보고자,발행 회사 관계 임원(등기여부),발행 회사 관계 임원 직위,발행 회사 관계 주요 주주,특정 증권 등 소유 수,특정 증권 등 소유 증감 수,특정 증권 등 소유 비율,특정 증권 등 소유 증감 비율,연도,분기
20230504000317,2023-05-04,00164779,SK하이닉스,노종원,비등기임원,사장,-,"2,351",684,0.00,0.00,2023,Q2
20230504000322,2023-05-04,00164779,SK하이닉스,김달주,비등기임원,담당,-,365,185,0.00,0.00,2023,Q2
20230504000478,2023-05-04,00164779,SK하이닉스,홍성관,비등기임원,담당,-,148,75,0.00,0.00,2023,Q2
20230504000475,2023-05-04,00164779,SK하이닉스,허황,비등기임원,담당,-,432,185,0.00,0.00,2023,Q2
20230504000325,2023-05-04,00164779,SK하이닉스,김상훈,비등기임원,담당,-,365,185,0.00,0.00,2023,Q2
20230504000332,2023-05-04,00164779,SK하이닉스,김윤욱,비등기임원,담당,-,683,346,0.00,0.00,2023,Q2
20230504000337,2023-05-04,00164779,SK하이닉스,김정태,비등기임원,담당,-,182,92,0.00,0.00,2023,Q2
20230504000348,2023-05-04,00164779,SK하이닉스,김태훈,비등기임원,담당,-,182,92,0.00,0.00,2023,Q2
20230504000352,2023-05-04,00164779,SK하이닉스,김형수,비등기임원,담당,-,"1,818",414,0.00,0.00,2023,Q2
20230504000358,2023-05-04,00164779,SK하이닉스,김형수,비등기임원,담당,-,327,166,0.00,0.00,2023,Q2
20230504000360,2023-05-04,00164779,SK하이닉스,김형환,비등기임원,담당,-,"2,823",138,0.00,0.00,2023,Q2
20230504000366,2023-05-04,00164779,SK하이닉스,민경현,비등기임원,담당,-,146,74,0.00,0.00,2023,Q2
20230504000369,2023-05-04,00164779,SK하이닉스,박성환,비등기임원,담당,-,526,74,0.00,0.00,2023,Q2
20230504000376,2023-05-04,00164779,SK하이닉스,박용근,비등기임원,담당,-,619,111,0.00,0.00,2023,Q2
20230504000381,2023-05-04,00164779,SK하이닉스,박찬하,비등기임원,담당,-,292,148,0.00,0.00,2023,Q2
20230504000388,2023-05-04,00164779,SK하이닉스,손상수,비등기임원,담당,-,456,231,0.00,0.00,2023,Q2
20230504000394,2023-05-04,00164779,SK하이닉스,송준호,비등기임원,담당,-,336,69,0.00,0.00,2023,Q2
