접수번호,접수일자,회사코드,회사명,대표보고자,발행 회사 관계 임원(등기여부),발행 회사 관계 임원 직위,발행 회사 관계 주요 주주,특정 증권 등 소유 수,특정 증권 등 소유 증감 수,특정 증권 등 소유 비율,특정 증권 등 소유 증감 비율,연도,분기
20240105000620,2024-01-05,00261443,엔씨소프트,하동욱,비등기임원,상무,-,18,18,0.00,0.00,2024,Q1
20240108000371,2024-01-08,00261443,엔씨소프트,박병무,등기임원,기타비상무이사,-,"2,088","2,088",0.01,0.01,2024,Q1
20240702000409,2024-07-02,00261443,엔씨소프트,홍원준,비등기임원,부사장,-,650,650,0.00,0.00,2024,Q3
20240702000394,2024-07-02,00261443,엔씨소프트,구현범,비등기임원,부사장,-,"1,400",624,0.006,0.003,2024,Q3
20240702000420,2024-07-02,00261443,엔씨소프트,심마로,비등기임원,전무,-,950,547,0.00,0.00,2024,Q3
20241114002348,2024-11-14,00261443,엔씨소프트,홍원준,비등기임원,부사장,-,"1,090",440,0.00,0.00,2024,Q4
20241120000364,2024-11-20,00261443,엔씨소프트,홍원준,비등기임원,부사장,-,"1,345",255,0.006,0.001,2024,Q4
20241211000386,2024-12-11,00261443,엔씨소프트,홍원준,비등기임원,부사장,-,"1,549",204,0.007,0.001,2024,Q4
20250210000631,2025-02-10,00261443,엔씨소프트,최문영,비등기임원,전무,-,44,39,0.00,0.00,2025,Q1
20250318001031,2025-03-18,00261443,엔씨소프트,이재호,등기임원,사외이사,-,604,604,0.00,0.00,2025,Q1
