접수번호,접수일자,회사코드,회사명,대표보고자,발행 회사 관계 임원(등기여부),발행 회사 관계 임원 직위,발행 회사 관계 주요 주주,특정 증권 등 소유 수,특정 증권 등 소유 증감 수,특정 증권 등 소유 비율,특정 증권 등 소유 증감 비율,연도,분기
20230406001932,2023-04-06,00126566,한화에어로스페이스,채경민,비등기임원,상무,-,200,200,0.00,0.00,2023,Q2
20230414001942,2023-04-14,00126566,한화에어로스페이스,문승학,비등기임원,상무,-,557,45,0.00,0.00,2023,Q2
20230602000228,2023-06-02,00126566,한화에어로스페이스,문승학,비등기임원,상무,-,652,95,0.00,0.00,2023,Q2
20230621000106,2023-06-21,00126566,한화에어로스페이스,채훈,비등기임원,전무,-,330,330,0.00,0.00,2023,Q2
20230707000538,2023-07-07,00126566,한화에어로스페이스,최주태,비등기임원,전무,-,700,700,0.00,0.00,2023,Q3
20230811002192,2023-08-11,00126566,한화에어로스페이스,손승현,비등기임원,상무,-,524,129,0.00,0.00,2023,Q3
20230818000170,2023-08-18,00126566,한화에어로스페이스,문승학,비등기임원,상무,-,695,43,0.00,0.00,2023,Q3
20230825000327,2023-08-25,00126566,한화에어로스페이스,고상휘,비등기임원,상무,-,265,265,0.00,0.00,2023,Q3
20231016000129,2023-10-16,00126566,한화에어로스페이스,최동빈,비등기임원,상무,-,849,220,0.00,0.00,2023,Q4
20231025000134,2023-10-25,00126566,한화에어로스페이스,김대영,비등기임원,전무,-,"1,392",88,0.00,0.00,2023,Q4
20231103000105,2023-11-03,00126566,한화에어로스페이스,이경훈,비등기임원,상무,-,"1,150","1,150",0.00,0.00,2023,Q4
20231103000112,2023-11-03,00126566,한화에어로스페이스,황동규,비등기임원,상무,-,30,30,0.00,0.00,2023,Q4
20231107000018,2023-11-07,00126566,한화에어로스페이스,이희창,비등기임원,상무,-,"1,000","1,000",0.00,0.00,2023,Q4
20231214000368,2023-12-14,00126566,한화에어로스페이스,문승학,비등기임원,상무,-,725,30,0.00,0.00,2023,Q4
20240103000455,2024-01-03,00126566,한화에어로스페이스,차준호,비등기임원,전무,-,717,717,0.00,0.00,2024,Q1
20240112000373,2024-01-12,00126566,한화에어로스페이스,김철홍,비등기임원,상무,-,400,400,0.00,0.00,2024,Q1
20240308000623,2024-03-08,00126566,한화에어로스페이스,최주태,비등기임원,전무,-,0,-700,0.00,-0.00,2024,Q1
20240321000459,2024-03-21,00126566,한화에어로스페이스,박종국,비등기임원,전무,-,455,455,0.00,0.00,2024,Q1
20240808000384,2024-08-08,00126566,한화에어로스페이스,김명효,비등기임원,팀장,-,"2,954",20,0.01,0.00,2024,Q3
20240902000398,2024-09-02,00126566,한화에어로스페이스,김대영,비등기임원,실장,-,"1,253",-139,0.00,0.00,2024,Q3
20240902000395,2024-09-02,00126566,한화에어로스페이스,김경원,비등기임원,담당임원,-,202,-23,0.00,0.00,2024,Q3
20240902000394,2024-09-02,00126566,한화에어로스페이스,곽종우,비등기임원,실장,-,"2,700",-300,0.01,0.00,2024,Q3
20240902000389,2024-09-02,00126566,한화에어로스페이스,고상휘,비등기임원,사업장장,-,238,-27,0.00,0.00,2024,Q3
20240902000382,2024-09-02,00126566,한화에어로스페이스,안병철,등기임원,총괄,-,"3,125",-347,0.01,0.00,2024,Q3
20240902000371,2024-09-02,00126566,한화에어로스페이스,손재일,등기임원,대표이사,-,"8,867",-983,0.02,0.00,2024,Q3
20240902000400,2024-09-02,00126566,한화에어로스페이스,김동현,비등기임원,사업부장,-,515,-58,0.00,0.00,2024,Q3
20240902000453,2024-09-02,00126566,한화에어로스페이스,윤삼손,비등기임원,연구소장,-,181,-21,0.00,0.00,2024,Q3
20240902000452,2024-09-02,00126566,한화에어로스페이스,오재이,비등기임원,팀장,-,138,-16,0.00,0.00,2024,Q3
20240902000449,2024-09-02,00126566,한화에어로스페이스,손승현,비등기임원,센터장,-,471,-53,0.00,0.00,2024,Q3
20240902000443,2024-09-02,00126566,한화에어로스페이스,박지영,비등기임원,담당임원,-,"3,348",-371,0.01,0.00,2024,Q3
20240902000439,2024-09-02,00126566,한화에어로스페이스,박종국,비등기임원,담당임원,-,409,-46,0.00,0.00,2024,Q3
20240902000430,2024-09-02,00126566,한화에어로스페이스,문승학,비등기임원,사업부장,-,652,-73,0.00,0.00,2024,Q3
20240902000428,2024-09-02,00126566,한화에어로스페이스,남형욱,비등기임원,COO,-,"1,141",-127,0.00,0.00,2024,Q3
20240902000424,2024-09-02,00126566,한화에어로스페이스,한화,-,-,10%이상주주,"15,475,456","-1,714,153",33.95,1.60,2024,Q3
20240902000423,2024-09-02,00126566,한화에어로스페이스,김철홍,비등기임원,담당,-,360,-40,0.00,0.00,2024,Q3
20240902000408,2024-09-02,00126566,한화에어로스페이스,김명효,비등기임원,담당임원,-,"2,659",-295,0.01,0.00,2024,Q3
20240903000002,2024-09-03,00126566,한화에어로스페이스,엄주상,비등기임원,담당임원,-,418,-47,0.00,0.00,2024,Q3
20240903000005,2024-09-03,00126566,한화에어로스페이스,이희창,비등기임원,담당임원,-,900,-100,0.00,0.00,2024,Q3
20240903000007,2024-09-03,00126566,한화에어로스페이스,장성원,비등기임원,담당임원,-,450,-50,0.00,0.00,2024,Q3
20240903000010,2024-09-03,00126566,한화에어로스페이스,조만기,비등기임원,담당임원,-,61,-7,0.00,0.00,2024,Q3
20240903000011,2024-09-03,00126566,한화에어로스페이스,차준호,비등기임원,실장,-,645,-72,0.00,0.00,2024,Q3
20240903000022,2024-09-03,00126566,한화에어로스페이스,황동규,비등기임원,담당,-,27,-3,0.00,0.00,2024,Q3
20240903000004,2024-09-03,00126566,한화에어로스페이스,이광민,비등기임원,담당임원,-,270,-30,0.00,0.00,2024,Q3
20240903000003,2024-09-03,00126566,한화에어로스페이스,이경훈,비등기임원,사업장장,-,"1,035",-115,0.00,0.00,2024,Q3
20241002000448,2024-10-02,00126566,한화에어로스페이스,김무영,비등기임원,실장,-,72,-8,0.00,0.00,2024,Q4
20241002000475,2024-10-02,00126566,한화에어로스페이스,채훈,비등기임원,사업부장,-,297,-33,0.00,0.00,2024,Q4
20241002000498,2024-10-02,00126566,한화에어로스페이스,홍덕호,비등기임원,담당임원,-,"1,134",-126,0.00,0.00,2024,Q4
20241008000221,2024-10-08,00126566,한화에어로스페이스,오승호,비등기임원,센터장,-,90,90,0.00,0.00,2024,Q4
20241010000195,2024-10-10,00126566,한화에어로스페이스,류시양,비등기임원,담당임원,-,322,322,0.00,0.00,2024,Q4
20241227000128,2024-12-27,00126566,한화에어로스페이스,조만기,비등기임원,담당임원,-,30,-31,0.00,0.00,2024,Q4
20250307000585,2025-03-07,00126566,한화에어로스페이스,김경원,비등기임원,사업총괄,-,0,-202,0.00,0.00,2025,Q1
