접수번호,접수일자,회사코드,회사명,대표보고자,발행 회사 관계 임원(등기여부),발행 회사 관계 임원 직위,발행 회사 관계 주요 주주,특정 증권 등 소유 수,특정 증권 등 소유 증감 수,특정 증권 등 소유 비율,특정 증권 등 소유 증감 비율,연도,분기
20230403001100,2023-04-03,00126308,삼성E&A,남궁홍,등기임원,대표이사,-,"15,260","14,234",0.01,0.01,2023,Q2
20230405000625,2023-04-05,00126308,삼성E&A,문경진,비등기임원,상무,-,0,"-15,192",0,-0.01,2023,Q2
20230406000018,2023-04-06,00126308,삼성E&A,강한승,비등기임원,상무,-,0,"-8,904",0,-0.00,2023,Q2
20230426000007,2023-04-26,00126308,삼성E&A,허등윤,비등기임원,상무,-,"3,500","-6,500",0.00,-0.01,2023,Q2
20230530000218,2023-05-30,00126308,삼성E&A,이상윤,비등기임원,상무,-,0,-442,0,-0.00,2023,Q2
20230607000181,2023-06-07,00126308,삼성E&A,전형일,비등기임원,상무,-,"9,432","9,432",0.00,0.00,2023,Q2
20230804000080,2023-08-04,00126308,삼성E&A,서문태,비등기임원,부사장,-,"5,899","-5,000",0.01,0.00,2023,Q3
20230807000012,2023-08-07,00126308,삼성E&A,남궁홍,등기임원,대표이사,-,"16,361","1,101",0.01,0.00,2023,Q3
20230809000101,2023-08-09,00126308,삼성E&A,정주성,비등기임원,부사장,-,"6,000","1,000",0.00,0.00,2023,Q3
20231027000071,2023-10-27,00126308,삼성E&A,김종민,비등기임원,상무,-,"1,493","1,493",0.00,0.00,2023,Q4
20231101000026,2023-11-01,00126308,삼성E&A,남궁홍,등기임원,대표이사 사장,-,"18,068","1,707",0.01,0.00,2023,Q4
20231101000050,2023-11-01,00126308,삼성E&A,최춘기,비등기임원,부사장,-,"7,165","1,000",0.00,0.00,2023,Q4
20231204000008,2023-12-04,00126308,삼성E&A,방승권,비등기임원,상무,-,"1,500","1,500",0.00,0.00,2023,Q4
20240103000028,2024-01-03,00126308,삼성E&A,남궁홍,등기임원,대표이사 사장,-,"19,455","1,387",0.01,0.00,2024,Q1
20240110000542,2024-01-10,00126308,삼성E&A,현건호,등기임원,부사장,-,"3,000","3,000",0.00,0.00,2024,Q1
20240205000057,2024-02-05,00126308,삼성E&A,최춘기,비등기임원,부사장,-,"9,000","1,835",0.00,0.00,2024,Q1
20240207000208,2024-02-07,00126308,삼성E&A,남궁홍,등기임원,대표이사 사장,-,"21,188","1,733",0.01,0.00,2024,Q1
