,Feature,Importance
0,F_영업이익 변화율,0.1731452978544013
1,F_자산총계 변화율,0.17155605325564505
2,F_비유동부채 변화율,0.1662511351240269
3,F_비유동자산 변화율,0.16407256125004302
4,F_이익잉여금 변화율,0.16375062307570312
5,F_법인세차감전 순이익 변화율,0.16122432944018056
