F_유동자산 변화율,F_비유동자산 변화율,F_자산총계 변화율,F_유동부채 변화율,F_비유동부채 변화율,F_부채총계 변화율,F_이익잉여금 변화율,F_자본총계 변화율,F_매출액 변화율,F_영업이익 변화율,F_법인세차감전 순이익 변화율,F_당기순이익 변화율,F_당기순이익(손실) 변화율,F_자본금 변화율,M_소비자물가지수 변화율,M_환율 변화율,M_GDP 변화율,M_금리 변화율,M_수출액 변화율,M_실업률 변화율,M_국제유가 변화율,M_주택가격 변화율,P_보유 주식 수 변화율,P_1인평균급여 변화율,P_기초 소유 주식 수 변화율,P_기초 소유주식 지분율 변화율,P_기말 소유주식 수 변화율,P_기말 소유주식 지분율 변화율,P_발행할 주식 총수 변화율,P_현재까지 발행한 주식 총수 변화율,P_현재까지 감소한 주식의 총수 변화율,P_주식 수 감소 변화율,P_발행주식의 총수 변화율,P_자기주식수 변화율,P_유통주식수 변화율,P_증자주식수 변화율,P_주식액면가액 변화율,Relative Return
1.0,-0.18879666849812152,0.42725803965369996,0.48944666143502413,0.022083216025379077,0.4031768897664101,0.024663956787154852,-0.11018768168161718,0.11224839301005658,-0.05083802769527947,-0.04295638108343726,0.022027169856244012,0.022027169856244012,0.019965398029468465,0.014019611550291581,-0.05152947200818572,-0.030036944671877088,-0.025533126203670528,-0.041923801686389074,-0.019621925413073858,-0.02395996141055014,-0.038307841735560615,0.005667067996591475,0.01887379741656927,0.07653323368802102,-0.006432365194362692,0.007712179941453297,-0.04171516651441755,0.02497955612766684,0.004291964689892085,0.060405125103464366,0.05162125534381188,0.016002955144762455,0.03185943053840494,0.010308895851050088,-0.022845073038830738,-0.06827901563949262,0.06051064878892159
-0.18879666849812152,1.0,0.23525224961618932,-0.2629881060581826,0.21548211513078433,-0.25183369375721926,0.026278865317982535,0.32667334268979614,-0.0735973126289487,0.013634838300643671,0.0006888486173863519,-0.024900217993020973,-0.024900217993020973,0.15520837144705332,0.01621559947513428,0.05627605513290653,0.04028666300610134,0.003764499694960513,0.054368397795045535,0.03383549759623936,0.03905128308876802,0.03974826643546466,-0.022638337622564765,-0.011476855673589487,-0.04191709789327749,0.0103245248678869,-0.03561797755724645,0.02502522047827357,-0.03428648464585295,-0.014036372497993136,-0.02309893338436083,-0.047752257080375185,-0.02416980494907254,0.03683118010088503,-0.021453929128646666,0.006463922949250833,0.06965071717552003,-0.041729327960119196
0.42725803965369996,0.23525224961618932,1.0,0.27022074747004887,0.1761595712275069,0.5826602713226218,0.03484390961334515,-0.37495928404585616,-0.031106888410311884,0.01596103734718596,0.02106198783521503,-0.004313539234228196,-0.004313539234228196,0.25250280142934756,0.01531716772946421,-0.044731389696911476,-0.03472504693938163,-0.032463895910142995,-0.042642071521829465,-0.0313100081733945,-0.05357650649391989,-0.042867305930512335,-0.04788527188179355,0.010307200411230307,-0.031648978850199794,-0.03858548023658846,-0.043914773749597506,-0.029967670476708574,-0.03622412963000841,-0.03276633948858778,0.00956324561941338,-0.015067203581774064,-0.03707326422863947,0.03352827983485336,-0.03646607101607531,-0.005075448901341983,-0.03630975786924577,0.014823348282344533
0.48944666143502413,-0.2629881060581826,0.27022074747004887,1.0,-0.21826539485755678,0.5118929208952683,0.00829287116225858,-0.2095346325516964,-0.012485322396119478,-0.03311948541255555,0.014821187668703193,0.00037706973792272954,0.00037706973792272954,-0.007528542900097286,0.16577087991599262,0.0015134888853879337,0.023276854958105095,0.03411759558767585,0.03615435260603089,0.02568213024641622,0.09509228178594839,0.015323012875702199,-0.021822435136170007,-0.00066619451912797,0.03062086012661317,0.033047679707552284,-0.008037905915285928,0.00883844404496623,-0.010375721153857275,-0.014800631442107809,-0.007866523857497672,-0.00818921729796434,-0.00952940916081779,0.012395710061258365,-0.012203858204368754,-0.00832867392930412,0.0007206028863388122,0.0010249537139453368
0.022083216025379077,0.21548211513078433,0.1761595712275069,-0.21826539485755678,1.0,0.35100172508750843,0.007576421291776785,0.03783450973732291,0.018283519338468997,0.07468762073988597,-0.0362399968620273,0.017626315061800256,0.017626315061800256,-0.012991689589742866,-0.010366236895979042,-0.047991556111871295,-0.06157983180618915,-0.09762808750879984,-0.055145848624452216,-0.07437512723862699,-0.09255128037773555,-0.054265296934098345,-0.023287412862499936,-0.01713377278658512,-0.08085441005865317,-0.09897833558579903,-0.063432309597534,-0.09687759790624381,-0.038674874609448476,-0.02428331324087565,-0.004242476808037028,-0.008824166867739304,-0.022464174642926594,0.00895878245808266,-0.019785611923236114,-0.0123747117484692,-0.05353574979901519,-0.05229372349353463
0.4031768897664101,-0.25183369375721926,0.5826602713226218,0.5118929208952683,0.35100172508750843,1.0,0.01673297243599752,-0.36372273055634236,-0.005561626319415905,0.009250901239702217,0.017256661196077473,0.026470689288978912,0.026470689288978912,0.011654891542882916,-0.006861375426056281,-0.037288150553548956,-0.016530506173237723,0.0011562975919930934,-0.03172575730907053,-0.013771394427253015,-0.03930190061432981,-0.017381019026269918,-0.03009247612416761,0.0015264355761275396,-0.004931669557355822,-0.012760503155117321,-0.03098848774214551,-0.0337485593814848,-0.026879494141950438,-0.02205463876283313,0.0024893590349398115,-0.002080489282948975,-0.016764630077033743,0.02746539833706831,-0.016558921766321743,-0.00792463039716689,-0.029422683555250163,0.007124747410724362
0.024663956787154852,0.026278865317982535,0.03484390961334515,0.00829287116225858,0.007576421291776785,0.01673297243599752,1.0,0.011663128151090756,0.0026553660295397384,0.00882225852551922,0.022955846313689427,0.007365337292596072,0.007365337292596072,-0.01293115658352524,0.08434200957060814,-0.001698046663385708,0.007947845596367705,0.027467790297418436,0.021604673987091535,0.001652346911659036,0.052333679788754785,0.008342751153665244,0.003243617986465911,0.0006882959276653003,0.13383108570290483,0.0015031788646400245,0.01376623986226987,0.005651388672224089,0.0029725662236016284,0.015583456278266348,0.0031194590104755325,0.0014663660731303078,0.015917758993657136,0.0021918906013078093,0.016525895705543622,4.180013919221251e-05,0.005173655997026,0.02237562230790925
-0.11018768168161718,0.32667334268979614,-0.37495928404585616,-0.2095346325516964,0.03783450973732291,-0.36372273055634236,0.011663128151090756,1.0,-0.010132607649975846,0.003730127085322536,0.009223163523458233,-0.005038347207897291,-0.005038347207897291,-0.6679669112431651,0.006990425990726906,0.013804237724130666,0.011430677730798292,-0.0035797972175244126,0.02708635005867861,0.017070557505215255,0.05910094719856815,0.010399649017967125,-0.01315288474067572,0.0018301104234885442,-0.013844864497173173,0.0012869187030400792,-0.015157887677257145,0.00542114994097468,0.004742024748305405,-0.014376676762614808,0.01087929114442808,0.00576039184143514,-0.01736071083440277,-0.0002307455737093693,-0.018535661612861676,-0.0024420673833524227,0.029039765599610082,-0.017772287241042847
0.11224839301005658,-0.0735973126289487,-0.031106888410311884,-0.012485322396119478,0.018283519338468997,-0.005561626319415905,0.0026553660295397384,-0.010132607649975846,1.0,-0.02413524326373588,-0.09060962330625175,0.010957822426736704,0.010957822426736704,-0.16783743882020788,-0.0034737591654448517,-0.05889488721873034,-0.0618381621767773,-0.00017604952299420503,-0.06357996652862472,-0.029445238914930408,-0.026807383657653356,-0.06896506070238168,0.021043311175669578,0.0074619076268318115,-0.04980979241945696,-0.08401935209212849,-0.06555261941844173,-0.18292854219120536,-0.033482059550533495,-0.07047701028554816,0.07405738745141678,0.08265353399929956,0.010967574246967949,0.047396522066046554,0.0020506342251874485,0.5125741504796442,-0.3973041978752791,0.06478517186480018
-0.05083802769527947,0.013634838300643671,0.01596103734718596,-0.03311948541255555,0.07468762073988597,0.009250901239702217,0.00882225852551922,0.003730127085322536,-0.02413524326373588,1.0,-0.06924003516765599,-0.1543168843513059,-0.1543168843513059,0.00070796524934595,-0.013402694177125472,-0.010196758057123409,-0.016116406824010127,-0.07554210940546718,-0.021354899316296107,-0.017171791242669446,-0.083839354664637,-0.021416729205988323,-0.006148242078635422,0.012023549512006038,-0.002186142208025639,0.019190424452758318,-0.01449727714860517,-0.02116377606893124,-0.007937658192992494,-0.004352060420488008,-0.010278833728435556,-0.01087930455762531,-0.004485989255084923,-0.018026417891685742,-0.003840721610298276,-0.02184542035850271,-0.00025002556878363057,-0.028603386633215964
-0.04295638108343726,0.0006888486173863519,0.02106198783521503,0.014821187668703193,-0.0362399968620273,0.017256661196077473,0.022955846313689427,0.009223163523458233,-0.09060962330625175,-0.06924003516765599,1.0,-0.21846306230992282,-0.21846306230992282,0.006707471553585648,-0.009000674831463069,0.11950343400760177,0.13506372341380674,0.12214462848643845,0.13392284213817468,0.12342614006700595,0.12856017587547833,0.1398550312975111,0.02145142040002565,0.00012805476980924375,0.0626420595515539,0.08004797228065207,0.05636832938474584,0.10108821305783604,0.06887804507271977,0.05074242501219678,0.062168065371239284,0.07962470315094913,0.04024406504908285,0.07764103330295874,0.03440787464837661,0.001960249782630009,0.13627912437206943,0.0012613238000973121
0.022027169856244012,-0.024900217993020973,-0.004313539234228196,0.00037706973792272954,0.017626315061800256,0.026470689288978912,0.007365337292596072,-0.005038347207897291,0.010957822426736704,-0.1543168843513059,-0.21846306230992282,1.0,1.0,-0.004261650692447243,0.029826740904383052,-0.043086182789228634,-0.03183351490461944,0.01802534919451786,-0.04186923028580749,-0.05116319984622789,0.0004326078014984288,-0.03351143104769794,-0.04372222626984239,-0.00438113443025453,0.001160589742409417,0.07349221641184366,-0.027219740917186066,-0.03099924668756079,-0.024186283418222425,-0.024683256694556694,-0.030290932222599213,-0.02632744983526022,-0.02374040513579016,-0.015716581737839457,-0.022821232996816408,-0.0026386093058767546,-0.041163036948840166,-0.011309103383377022
0.022027169856244012,-0.024900217993020973,-0.004313539234228196,0.00037706973792272954,0.017626315061800256,0.026470689288978912,0.007365337292596072,-0.005038347207897291,0.010957822426736704,-0.1543168843513059,-0.21846306230992282,1.0,1.0,-0.004261650692447243,0.029826740904383052,-0.043086182789228634,-0.03183351490461944,0.01802534919451786,-0.04186923028580749,-0.05116319984622789,0.0004326078014984288,-0.03351143104769794,-0.04372222626984239,-0.00438113443025453,0.001160589742409417,0.07349221641184366,-0.027219740917186066,-0.03099924668756079,-0.024186283418222425,-0.024683256694556694,-0.030290932222599213,-0.02632744983526022,-0.02374040513579016,-0.015716581737839457,-0.022821232996816408,-0.0026386093058767546,-0.041163036948840166,-0.011309103383377022
0.019965398029468465,0.15520837144705332,0.25250280142934756,-0.007528542900097286,-0.012991689589742866,0.011654891542882916,-0.01293115658352524,-0.6679669112431651,-0.16783743882020788,0.00070796524934595,0.006707471553585648,-0.004261650692447243,-0.004261650692447243,1.0,-0.017632007191818795,0.024508713857560965,0.012998536111534663,-0.020952270657571437,0.00499440568266129,0.024191054095231146,-0.055052259537030475,0.012138967502712655,-0.0075688075147519055,-0.003996763265442209,0.007286202265231887,0.019163240400079776,0.012052323979138828,0.04166094291304583,0.00361070189472671,0.012028437185619538,-0.026656482595792983,-0.02538448442122238,-0.005890571299420488,-0.01851909674103409,-0.0037062032248965154,-0.003951578537491939,0.05019589636594722,-0.02121251891189863
0.014019611550291581,0.01621559947513428,0.01531716772946421,0.16577087991599262,-0.010366236895979042,-0.006861375426056281,0.08434200957060814,0.006990425990726906,-0.0034737591654448517,-0.013402694177125472,-0.009000674831463069,0.029826740904383052,0.029826740904383052,-0.017632007191818795,1.0,0.030084062347772902,0.08639990536621384,0.08256295723702796,0.18509313366918864,0.017584791689736944,0.3879794280257971,0.08328103871116734,0.01994088461445187,-0.009573971205622393,0.015921543493238578,0.05499294608918678,0.013735972794080509,0.03411620028306021,0.025057106552419415,0.018207359479214695,0.0037957962557240484,0.018413411293618596,0.020705236190999985,-0.0023318034836118497,0.020163570619893146,-0.012801770554176818,0.08143486051259789,-0.05170048942094693
-0.05152947200818572,0.05627605513290653,-0.044731389696911476,0.0015134888853879337,-0.047991556111871295,-0.037288150553548956,-0.001698046663385708,0.013804237724130666,-0.05889488721873034,-0.010196758057123409,0.11950343400760177,-0.043086182789228634,-0.043086182789228634,0.024508713857560965,0.030084062347772902,1.0,0.9774569294099191,0.765533744408321,0.9366584394468748,0.8919596028943518,0.6330686821925599,0.975873189939885,0.4539319795726547,0.008696440897561102,0.39768581385670065,0.6725929658345584,0.4438585173648628,0.6873878522912462,0.5455521184929558,0.4394022251594136,0.31438666656041653,0.3577382912379102,0.43866495699372504,0.17418634067428812,0.4211182291629093,0.013045400710519517,0.7908814454901752,0.02393596128785253
-0.030036944671877088,0.04028666300610134,-0.03472504693938163,0.023276854958105095,-0.06157983180618915,-0.016530506173237723,0.007947845596367705,0.011430677730798292,-0.0618381621767773,-0.016116406824010127,0.13506372341380674,-0.03183351490461944,-0.03183351490461944,0.012998536111534663,0.08639990536621384,0.9774569294099191,1.0,0.7795514228068384,0.9487316542245368,0.901589516615353,0.7102732605704507,0.9931144335678398,0.4728585841283238,0.00873729458145765,0.4140783082497769,0.6963720269814623,0.46892368309347116,0.7081106452536938,0.5749255707528852,0.4565343933613448,0.3491389289212965,0.385981711086439,0.4538990279224069,0.20623124922046415,0.4345152032659662,0.0071066291119464995,0.805352525682237,0.03226547738948299
-0.025533126203670528,0.003764499694960513,-0.032463895910142995,0.03411759558767585,-0.09762808750879984,0.0011562975919930934,0.027467790297418436,-0.0035797972175244126,-0.00017604952299420503,-0.07554210940546718,0.12214462848643845,0.01802534919451786,0.01802534919451786,-0.020952270657571437,0.08256295723702796,0.765533744408321,0.7795514228068384,1.0,0.8028705394000103,0.663272852067417,0.7066207230673819,0.7718886533514098,0.42917514301816206,-0.02644592187506467,0.36616427291085757,0.5692446863656832,0.43028553554068766,0.5634696985155214,0.47309095666994755,0.42257061172273536,0.31721190449018377,0.34510935764188155,0.4278564781093317,0.1975937555231929,0.4143235991775602,0.03499722407571143,0.6381024324517067,0.06593308546740784
-0.041923801686389074,0.054368397795045535,-0.042642071521829465,0.03615435260603089,-0.055145848624452216,-0.03172575730907053,0.021604673987091535,0.02708635005867861,-0.06357996652862472,-0.021354899316296107,0.13392284213817468,-0.04186923028580749,-0.04186923028580749,0.00499440568266129,0.18509313366918864,0.9366584394468748,0.9487316542245368,0.8028705394000103,1.0,0.806921432466772,0.7848354717544871,0.9394940132040118,0.44886150717269924,0.000708638544261338,0.3768687270563612,0.6370282968096028,0.4362400875799862,0.6464906614353524,0.5389802207198574,0.44174196816006583,0.3323707732897157,0.3755928127691407,0.44069531660340316,0.18828401559466332,0.4238882435272304,-0.02210463669328151,0.7913064526890563,0.053195628510651585
-0.019621925413073858,0.03383549759623936,-0.0313100081733945,0.02568213024641622,-0.07437512723862699,-0.013771394427253015,0.001652346911659036,0.017070557505215255,-0.029445238914930408,-0.017171791242669446,0.12342614006700595,-0.05116319984622789,-0.05116319984622789,0.024191054095231146,0.017584791689736944,0.8919596028943518,0.901589516615353,0.663272852067417,0.806921432466772,1.0,0.5194010281169638,0.9037967164467624,0.42420313379747204,-0.020007277549281305,0.3775935895360035,0.6327577426167675,0.42544465821857713,0.6407900368978333,0.533405256489783,0.4077738986318752,0.32965492992008505,0.3586803647658204,0.40706485831912015,0.20881685004348127,0.3871063004158454,0.02098246887474609,0.7050392759841462,0.025372460926020413
