접수번호,법인구분,회사코드,회사명,주식종류,이름,관계,기초 소유 주식 수,기초 소유주식 지분율,기말 소유주식 수,기말 소유주식 지분율,비고,결제일시,연도,분기
20160330001223,Y,00101628,경방,보통주,김담,최대주주본인,"575,284",20.98,"575,284",20.98,-,2015-12-31,2015,Q4
20160330001223,Y,00101628,경방,보통주,경방육영회,재단,"131,142",4.78,"131,142",4.78,-,2015-12-31,2015,Q4
20160330001223,Y,00101628,경방,보통주,(주)이매진,-,"94,582",3.45,"91,091",3.32," 장내매도 3,491주 ",2015-12-31,2015,Q4
20160330001223,Y,00101628,경방,보통주,(주)두레마을,-,"4,558",0.17,"4,558",0.17,-,2015-12-31,2015,Q4
20160330001223,Y,00101628,경방,보통주,(주)경방어패럴,-,"51,239",1.87,"51,239",1.87,-,2015-12-31,2015,Q4
20160330001223,Y,00101628,경방,보통주,(주)브이뱅크컨설팅,-,"13,866",0.51,"13,866",0.51,-,2015-12-31,2015,Q4
20160330001223,Y,00101628,경방,보통주,(주)빌링앤네트워크솔루션즈,-,"6,105",0.22,"6,105",0.22,-,2015-12-31,2015,Q4
20160330001223,Y,00101628,경방,보통주,(주)케이블앤텔레콤,-,"1,082",0.04,0,0.00," 장내매도 1,082주 ",2015-12-31,2015,Q4
20160330001223,Y,00101628,경방,보통주,(주)프로비던스,-,"1,040",0.04,"1,040",0.04,-,2015-12-31,2015,Q4
20160330001223,Y,00101628,경방,보통주,경우회,-,"51,250",1.87,"51,250",1.87,-,2015-12-31,2015,Q4
20160330001223,Y,00101628,경방,보통주,(재)경방사내근로,-,"2,330",0.08,"2,130",0.07, 장내매도 200주 ,2015-12-31,2015,Q4
20160330001223,Y,00101628,경방,보통주,차현영,친인척,"40,478",1.48,"40,478",1.48,-,2015-12-31,2015,Q4
20160330001223,Y,00101628,경방,보통주,이유진,친인척,"2,000",0.07,"2,000",0.07,-,2015-12-31,2015,Q4
