접수번호,법인구분,회사코드,회사명,주식종류,이름,관계,기초 소유 주식 수,기초 소유주식 지분율,기말 소유주식 수,기말 소유주식 지분율,비고,결제일시,연도,분기
20160330002592,Y,00105280,현대지에프홀딩스,보통주,정교선,"최대주주
(본인)","14,927,100",15.28,"14,927,100",15.28,-,2015-12-31,2015,Q4
20160330002592,Y,00105280,현대지에프홀딩스,보통주,정지선,최대주주의 兄,"12,380,270",12.67,"12,380,270",12.67,-,2015-12-31,2015,Q4
20160330002592,Y,00105280,현대지에프홀딩스,보통주,(주)현대쇼핑,계열회사,"7,578,386",7.75,"7,578,386",7.75,-,2015-12-31,2015,Q4
20160330002592,Y,00105280,현대지에프홀딩스,보통주,정몽근,최대주주의 父,"1,927,527",1.97,"1,927,527",1.97,-,2015-12-31,2015,Q4
20160330002592,Y,00105280,현대지에프홀딩스,보통주,박정인,계열회사 임원,0,0.00,700,0.00,장내매수,2015-12-31,2015,Q4
20160330002592,Y,00105280,현대지에프홀딩스,보통주,임명진,계열회사 임원,0,0.00,223,0.00,장내매수,2015-12-31,2015,Q4
20160330002592,Y,00105280,현대지에프홀딩스,보통주,계,,"36,813,283",37.67,"36,814,206",37.67,-,2015-12-31,2015,Q4
20160330002592,Y,00105280,현대지에프홀딩스,-,계,,-,-,-,-,-,2015-12-31,2015,Q4
20170331003627,Y,00105280,현대지에프홀딩스,보통주,정교선,"최대주주
(본인)","14,927,100",15.28,"14,927,100",15.28,-,2016-12-31,2016,Q4
20170331003627,Y,00105280,현대지에프홀딩스,보통주,정지선,최대주주의 兄,"12,380,270",12.67,"12,380,270",12.67,-,2016-12-31,2016,Q4
20170331003627,Y,00105280,현대지에프홀딩스,보통주,(주)현대쇼핑,계열회사,"7,578,386",7.75,"7,578,386",7.75,-,2016-12-31,2016,Q4
20170331003627,Y,00105280,현대지에프홀딩스,보통주,정몽근,최대주주의 父,"1,927,527",1.97,"1,927,527",1.97,-,2016-12-31,2016,Q4
20170331003627,Y,00105280,현대지에프홀딩스,보통주,박정인,계열회사 임원,700,0.00,0,0.00,-,2016-12-31,2016,Q4
20170331003627,Y,00105280,현대지에프홀딩스,보통주,임명진,계열회사 임원,223,0.00,223,0.00,-,2016-12-31,2016,Q4
20170331003627,Y,00105280,현대지에프홀딩스,보통주,계,,"36,814,206",37.67,"36,813,506",37.67,-,2016-12-31,2016,Q4
20170331003627,Y,00105280,현대지에프홀딩스,-,계,,-,-,-,-,-,2016-12-31,2016,Q4
20180402003976,Y,00105280,현대지에프홀딩스,보통주,정교선,최대주주(본인),"14,927,100",15.28,"14,927,100",15.28,-,2017-12-31,2017,Q4
20180402003976,Y,00105280,현대지에프홀딩스,보통주,정지선,최대주주의 兄,"12,380,270",12.67,"12,380,270",12.67,-,2017-12-31,2017,Q4
20180402003976,Y,00105280,현대지에프홀딩스,보통주,(주)현대쇼핑,계열회사,"7,578,386",7.76,"7,578,386",7.76,-,2017-12-31,2017,Q4
20180402003976,Y,00105280,현대지에프홀딩스,보통주,정몽근,최대주주의 父,"1,927,527",1.97,"1,927,527",1.97,-,2017-12-31,2017,Q4
20180402003976,Y,00105280,현대지에프홀딩스,보통주,임명진,계열회사 임원,223,0.00,223,0.00,-,2017-12-31,2017,Q4
20180402003976,Y,00105280,현대지에프홀딩스,보통주,계,,"36,813,506",37.68,"36,813,506",37.68,-,2017-12-31,2017,Q4
20180402003976,Y,00105280,현대지에프홀딩스,-,계,,-,-,-,-,-,2017-12-31,2017,Q4
20190401003050,Y,00105280,현대지에프홀딩스,보통주,정교선,최대주주(본인),"14,927,100",15.30,"22,505,486",23.00,-,2018-12-31,2018,Q4
20190401003050,Y,00105280,현대지에프홀딩스,보통주,정지선,최대주주의 兄,"12,380,270",12.70,"12,380,270",12.70,-,2018-12-31,2018,Q4
20190401003050,Y,00105280,현대지에프홀딩스,보통주,(주)현대쇼핑,계열회사,"7,578,386",7.80,0,0.00,-,2018-12-31,2018,Q4
20190401003050,Y,00105280,현대지에프홀딩스,보통주,정몽근,최대주주의 父,"1,927,527",1.90,"1,927,527",1.90,-,2018-12-31,2018,Q4
20190401003050,Y,00105280,현대지에프홀딩스,보통주,임명진,계열회사 임원,223,0.00,223,0.00,-,2018-12-31,2018,Q4
20190401003050,Y,00105280,현대지에프홀딩스,보통주,계,,"36,813,506",37.70,"36,813,506",37.70,-,2018-12-31,2018,Q4
20190401003050,Y,00105280,현대지에프홀딩스,-,계,,-,-,-,-,-,2018-12-31,2018,Q4
20200330003858,Y,00105280,현대지에프홀딩스,보통주,정교선,최대주주(본인),"22,505,486",23.00,"23,250,300",23.80,-,2019-12-31,2019,Q4
20200330003858,Y,00105280,현대지에프홀딩스,보통주,정지선,최대주주의 兄,"12,380,270",12.70,"12,380,270",12.70,-,2019-12-31,2019,Q4
20200330003858,Y,00105280,현대지에프홀딩스,보통주,정몽근,최대주주의 父,"1,927,527",1.90,"1,927,527",1.90,-,2019-12-31,2019,Q4
20200330003858,Y,00105280,현대지에프홀딩스,보통주,임명진,계열회사 임원,223,0.00,0,0.00,-,2019-12-31,2019,Q4
20200330003858,Y,00105280,현대지에프홀딩스,보통주,계,,"36,813,506",37.70,"37,558,097",38.40,-,2019-12-31,2019,Q4
