접수번호,법인구분,회사코드,회사명,주식종류,이름,관계,기초 소유 주식 수,기초 소유주식 지분율,기말 소유주식 수,기말 소유주식 지분율,비고,결제일시,연도,분기
20160330001903,Y,00795135,코오롱인더,보통주,㈜코오롱,본인,"8,089,710",32.22,"8,089,710",32.21,-,2015-12-31,2015,Q4
20160330001903,Y,00795135,코오롱인더,보통주,박동문,임원,"4,066",0.02,"4,066",0.02,-,2015-12-31,2015,Q4
20160330001903,Y,00795135,코오롱인더,보통주,홍성안,임원,"1,100",0.00,"1,100",0.00,-,2015-12-31,2015,Q4
20160330001903,Y,00795135,코오롱인더,보통주,송석정,임원,"9,160",0.04,0,0.00,2015년 3월 27일 임원퇴임,2015-12-31,2015,Q4
20160330001903,Y,00795135,코오롱인더,보통주,안병덕,계열사임원,"11,563",0.05,"11,563",0.05,-,2015-12-31,2015,Q4
20160330001903,Y,00795135,코오롱인더,보통주,이해운,계열사임원,"5,574",0.02,"5,574",0.02,-,2015-12-31,2015,Q4
20160330001903,Y,00795135,코오롱인더,보통주,김철수,계열사임원,141,0.00,141,0.00,-,2015-12-31,2015,Q4
20160330001903,Y,00795135,코오롱인더,보통주,이관형,계열사임원,562,0.00,562,0.00,-,2015-12-31,2015,Q4
20160330001903,Y,00795135,코오롱인더,보통주,박종민,계열사임원,100,0.00,100,0.00,-,2015-12-31,2015,Q4
20160330001903,Y,00795135,코오롱인더,보통주,안태환,계열사임원,"3,523",0.01,"3,523",0.01,-,2015-12-31,2015,Q4
20160330001903,Y,00795135,코오롱인더,보통주,김용섭,계열사임원,8,0.00,0,0.00,2015년 3월 27일 임원퇴임,2015-12-31,2015,Q4
20160330001903,Y,00795135,코오롱인더,우선주,㈜코오롱,본인,"229,349",8.29,"229,349",8.29,-,2015-12-31,2015,Q4
20160330001903,Y,00795135,코오롱인더,보통주,오원선,계열사임원,321,0.00,321,0.00,-,2015-12-31,2015,Q4
20160330001903,Y,00795135,코오롱인더,보통주,김태진,계열사임원,"2,070",0.01,500,0.00,"2015년 5월 19일 1,570주 장내매도",2015-12-31,2015,Q4
20160330001903,Y,00795135,코오롱인더,보통주,김현진,계열사임원,10,0.00,10,0.00,-,2015-12-31,2015,Q4
20160330001903,Y,00795135,코오롱인더,보통주,배성배,계열사임원,"3,690",0.01,"3,690",0.01,-,2015-12-31,2015,Q4
20160330001903,Y,00795135,코오롱인더,보통주,장희구,계열사임원,300,0.00,300,0.00,-,2015-12-31,2015,Q4
20160330001903,Y,00795135,코오롱인더,보통주,강신목,계열사임원,535,0.00,0,0.00,2015년 4월 27일 535주 장내매도,2015-12-31,2015,Q4
20160330001903,Y,00795135,코오롱인더,보통주,손정현,계열사임원,100,0.00,100,0.00,-,2015-12-31,2015,Q4
20160330001903,Y,00795135,코오롱인더,보통주,성용,계열사임원,"2,841",0.01,0,0.00,2015년 1월 5일 임원퇴임,2015-12-31,2015,Q4
20160330001903,Y,00795135,코오롱인더,보통주,오용석,계열사임원,0,0.00,790,0.00,2015년 3월 27일 임원선임,2015-12-31,2015,Q4
20160330001903,Y,00795135,코오롱인더,보통주,강이구,계열사임원,0,0.00,600,0.00,2015년 3월 27일 임원선임,2015-12-31,2015,Q4
20160330001903,Y,00795135,코오롱인더,보통주,이웅열,임원,"300,904",1.20,"300,904",1.20,-,2015-12-31,2015,Q4
20160330001903,Y,00795135,코오롱인더,보통주,이동찬,친인척,"52,140",0.21,0,0.00,2015년 2월 12일 피상속,2015-12-31,2015,Q4
20160330001903,Y,00795135,코오롱인더,보통주,이경숙,친인척,0,0.21,"10,428",0.04,2015년 2월 12일 상속,2015-12-31,2015,Q4
20160330001903,Y,00795135,코오롱인더,보통주,이상희,친인척,0,0.21,"10,428",0.04,2015년 2월 12일 상속,2015-12-31,2015,Q4
20160330001903,Y,00795135,코오롱인더,보통주,이혜숙,친인척,0,0.21,"10,428",0.04,2015년 2월 12일 상속,2015-12-31,2015,Q4
20160330001903,Y,00795135,코오롱인더,보통주,신은주,친인척,0,0.21,"4,389",0.02,"2015년 2월 12일 10,428주 상속
2015년 5월 27일 6,039주 장내매도",2015-12-31,2015,Q4
20160330001903,Y,00795135,코오롱인더,보통주,이경주,친인척,0,0.21,"10,428",0.04,2015년 2월 12일 상속,2015-12-31,2015,Q4
20160330001903,Y,00795135,코오롱인더,보통주,계,,"8,488,418",33.81,"8,469,655",33.72,-,2015-12-31,2015,Q4
20160330001903,Y,00795135,코오롱인더,우선주,계,,"229,349",8.29,"229,349",8.29,-,2015-12-31,2015,Q4
20170331004662,Y,00795135,코오롱인더,보통주,㈜코오롱,본인,"8,089,710",32.21,"8,089,710",32.16,-,2016-12-31,2016,Q4
20170331004662,Y,00795135,코오롱인더,보통주,안태환,임원,"3,523",0.01,"3,523",0.01,-,2016-12-31,2016,Q4
20170331004662,Y,00795135,코오롱인더,보통주,홍성안,계열사임원,"1,100",0.00,"1,100",0.00,-,2016-12-31,2016,Q4
20170331004662,Y,00795135,코오롱인더,보통주,안병덕,계열사임원,"11,563",0.05,"11,563",0.05,-,2016-12-31,2016,Q4
20170331004662,Y,00795135,코오롱인더,보통주,이해운,계열사임원,"5,574",0.02,"5,574",0.02,-,2016-12-31,2016,Q4
20170331004662,Y,00795135,코오롱인더,보통주,김철수,계열사임원,141,0.00,141,0.00,-,2016-12-31,2016,Q4
20170331004662,Y,00795135,코오롱인더,보통주,이관형,계열사임원,562,0.00,562,0.00,-,2016-12-31,2016,Q4
20170331004662,Y,00795135,코오롱인더,보통주,박종민,계열사임원,100,0.00,0,0.00,6월 24일 계열사 등기임원 사임,2016-12-31,2016,Q4
20170331004662,Y,00795135,코오롱인더,보통주,오원선,계열사임원,321,0.00,321,0.00,-,2016-12-31,2016,Q4
20170331004662,Y,00795135,코오롱인더,보통주,김태진,계열사임원,500,0.00,500,0.00,-,2016-12-31,2016,Q4
20170331004662,Y,00795135,코오롱인더,보통주,김현진,계열사임원,10,0.00,0,0.00,6월 24일 계열사 등기임원 사임,2016-12-31,2016,Q4
20170331004662,Y,00795135,코오롱인더,우선주,㈜코오롱,본인,"229,349",8.29,"229,349",8.29,-,2016-12-31,2016,Q4
20170331004662,Y,00795135,코오롱인더,보통주,배성배,계열사임원,"3,690",0.01,"3,690",0.01,-,2016-12-31,2016,Q4
20170331004662,Y,00795135,코오롱인더,보통주,장희구,계열사임원,300,0.00,300,0.00,-,2016-12-31,2016,Q4
20170331004662,Y,00795135,코오롱인더,보통주,손정현,계열사임원,100,0.00,100,0.00,-,2016-12-31,2016,Q4
20170331004662,Y,00795135,코오롱인더,보통주,오용석,계열사임원,790,0.00,790,0.00,-,2016-12-31,2016,Q4
20170331004662,Y,00795135,코오롱인더,보통주,강이구,계열사임원,600,0.00,600,0.00,-,2016-12-31,2016,Q4
20170331004662,Y,00795135,코오롱인더,보통주,최현석,계열사임원,0,0.00,600,0.00,6월 29일 계열사 등기임원 선임,2016-12-31,2016,Q4
20170331004662,Y,00795135,코오롱인더,보통주,홍창표,계열사임원,0,0.00,520,0.00,6월 29일 계열사 등기임원 선임,2016-12-31,2016,Q4
20170331004662,Y,00795135,코오롱인더,보통주,성익경,계열사임원,0,0.00,820,0.00,11월 21일 계열사 등기임원 선임,2016-12-31,2016,Q4
20170331004662,Y,00795135,코오롱인더,보통주,한정석,계열사임원,0,0.00,500,0.00,11월 21일 계열사 등기임원 선임,2016-12-31,2016,Q4
20170331004662,Y,00795135,코오롱인더,보통주,이웅열,임원,"300,904",1.20,"300,904",1.20,-,2016-12-31,2016,Q4
20170331004662,Y,00795135,코오롱인더,보통주,이경숙,친인척,"10,428",0.04,"3,928",0.02,"8월 5일 6,500주 장내매도",2016-12-31,2016,Q4
20170331004662,Y,00795135,코오롱인더,보통주,이상희,친인척,"10,428",0.04,"10,428",0.04,-,2016-12-31,2016,Q4
20170331004662,Y,00795135,코오롱인더,보통주,이혜숙,친인척,"10,428",0.04,0,0.00,"3월 10일 3,418주 장내매도
3월 11일 7,010주 장내매도",2016-12-31,2016,Q4
20170331004662,Y,00795135,코오롱인더,보통주,신은주,친인척,"4,389",0.02,0,0.00,"3월 4일 4,389주 장내매도",2016-12-31,2016,Q4
20170331004662,Y,00795135,코오롱인더,보통주,이경주,친인척,"10,428",0.04,"10,428",0.04,-,2016-12-31,2016,Q4
20170331004662,Y,00795135,코오롱인더,보통주,박동문,임원,"4,066",0.02,"4,066",0.02,-,2016-12-31,2016,Q4
20170331004662,Y,00795135,코오롱인더,보통주,계,,"8,469,655",33.72,"8,450,668",33.60,-,2016-12-31,2016,Q4
20170331004662,Y,00795135,코오롱인더,우선주,계,,"229,349",8.29,"229,349",8.29,-,2016-12-31,2016,Q4
20190626000395,Y,00795135,코오롱인더,보통주,㈜코오롱,본인,"8,089,710",32.16,"8,089,710",31.54,-,2017-12-31,2017,Q4
20190626000395,Y,00795135,코오롱인더,보통주,안병덕,계열사임원,"11,563",0.05,"11,563",0.05,-,2017-12-31,2017,Q4
20190626000395,Y,00795135,코오롱인더,보통주,김철수,계열사임원,141,0.00,141,0.00,-,2017-12-31,2017,Q4
20190626000395,Y,00795135,코오롱인더,보통주,오원선,계열사임원,321,0.00,321,0.00,-,2017-12-31,2017,Q4
20190626000395,Y,00795135,코오롱인더,보통주,배성배,계열사임원,"3,690",0.01,"3,690",0.01,-,2017-12-31,2017,Q4
20190626000395,Y,00795135,코오롱인더,보통주,장희구,계열사임원,300,0.00,300,0.00,-,2017-12-31,2017,Q4
20190626000395,Y,00795135,코오롱인더,보통주,손정현,계열사임원,100,0.00,100,0.00,-,2017-12-31,2017,Q4
20190626000395,Y,00795135,코오롱인더,보통주,오용석,계열사임원,790,0.00,790,0.00,-,2017-12-31,2017,Q4
20190626000395,Y,00795135,코오롱인더,보통주,최현석,계열사임원,600,0.00,0,0.00,2017-07-13 특별관계해소,2017-12-31,2017,Q4
20190626000395,Y,00795135,코오롱인더,보통주,홍창표,계열사임원,520,0.00,0,0.00,2017-07-13 특별관계해소,2017-12-31,2017,Q4
20190626000395,Y,00795135,코오롱인더,보통주,성익경,계열사임원,820,0.00,100,0.00,"우리사주조합 조합원계정
 주식 제외: 720주",2017-12-31,2017,Q4
20190626000395,Y,00795135,코오롱인더,우선주,㈜코오롱,본인,"229,349",8.29,"229,349",8.29,-,2017-12-31,2017,Q4
20190626000395,Y,00795135,코오롱인더,보통주,한정석,계열사임원,500,0.00,0,0.00,2017-11-21 장내매도: 500주,2017-12-31,2017,Q4
20190626000395,Y,00795135,코오롱인더,보통주,박성준,계열사임원,0,0.00,750,0.00,2017-03-17 신규선임,2017-12-31,2017,Q4
20190626000395,Y,00795135,코오롱인더,보통주,이해운,계열사임원,"5,574",0.02,0,0.00,2017-03-24 퇴임,2017-12-31,2017,Q4
20190626000395,Y,00795135,코오롱인더,보통주,이관형,계열사임원,562,0.00,0,0.00,2017-03-24 퇴임,2017-12-31,2017,Q4
20190626000395,Y,00795135,코오롱인더,보통주,김태진,계열사임원,500,0.00,0,0.00,2017-03-24 퇴임,2017-12-31,2017,Q4
20190626000395,Y,00795135,코오롱인더,보통주,강이구,계열사임원,600,0.00,0,0.00,2017-03-17 퇴임,2017-12-31,2017,Q4
20190626000395,Y,00795135,코오롱인더,보통주,이웅열,임원,"300,904",1.20,"300,904",1.17,-,2017-12-31,2017,Q4
20190626000395,Y,00795135,코오롱인더,보통주,이경숙,친인척,"3,928",0.02,"3,928",0.02,-,2017-12-31,2017,Q4
20190626000395,Y,00795135,코오롱인더,보통주,이상희,친인척,"10,428",0.04,"10,428",0.04,-,2017-12-31,2017,Q4
20190626000395,Y,00795135,코오롱인더,보통주,이경주,친인척,"10,428",0.04,"10,428",0.04,-,2017-12-31,2017,Q4
20190626000395,Y,00795135,코오롱인더,보통주,박동문,임원,"4,066",0.02,"4,357",0.02,"2017-02-20
신주인수권증권의권리행사",2017-12-31,2017,Q4
20190626000395,Y,00795135,코오롱인더,보통주,안태환,임원,"3,523",0.01,"1,173",0.00,"우리사주조합 조합원계정 
주식 제외: 2,350주",2017-12-31,2017,Q4
20190626000395,Y,00795135,코오롱인더,보통주,홍성안,계열사임원,"1,100",0.00,100,0.00,"우리사주조합 조합원계정 
주식 제외: 1,000주",2017-12-31,2017,Q4
20190626000395,Y,00795135,코오롱인더,보통주,계,,"8,450,668",33.60,"8,438,783",32.90,-,2017-12-31,2017,Q4
20190626000395,Y,00795135,코오롱인더,우선주,계,,"229,349",8.29,"229,349",8.29,-,2017-12-31,2017,Q4
20190626000374,Y,00795135,코오롱인더,보통주,㈜코오롱,본인,"8,089,710",31.54,"8,642,707",32.04,2018-08-30 신주인수권증권 행사,2018-12-31,2018,Q4
20190626000374,Y,00795135,코오롱인더,보통주,홍성안,-,100,0.00,0,0.00,2018-01-02 특별관계해소,2018-12-31,2018,Q4
20190626000374,Y,00795135,코오롱인더,보통주,안병덕,-,"11,563",0.05,0,0.00,2018-03-23 특별관계해소,2018-12-31,2018,Q4
20190626000374,Y,00795135,코오롱인더,보통주,김철수,계열사임원,141,0.00,141,0.00,-,2018-12-31,2018,Q4
20190626000374,Y,00795135,코오롱인더,보통주,오원선,계열사임원,321,0.00,321,0.00,-,2018-12-31,2018,Q4
20190626000374,Y,00795135,코오롱인더,보통주,성익경,계열사임원,100,0.00,100,0.00,-,2018-12-31,2018,Q4
20190626000374,Y,00795135,코오롱인더,보통주,배성배,-,"3,690",0.01,0,0.00,2018-03-22 특별관계해소,2018-12-31,2018,Q4
20190626000374,Y,00795135,코오롱인더,보통주,손정현,계열사임원,100,0.00,107,0.00,2018-08-17 신주인수권증권 행사,2018-12-31,2018,Q4
20190626000374,Y,00795135,코오롱인더,보통주,오용석,-,790,0.00,0,0.00,2018-03-27 특별관계해소,2018-12-31,2018,Q4
20190626000374,Y,00795135,코오롱인더,보통주,박성준,계열사임원,750,0.00,750,0.00,-,2018-12-31,2018,Q4
20190626000374,Y,00795135,코오롱인더,보통주,최영백,계열사임원,0,0.00,107,0.00,2018-12-28 특별관계편입,2018-12-31,2018,Q4
20190626000374,Y,00795135,코오롱인더,우선주,㈜코오롱,본인,"229,349",8.29,"229,349",8.29,-,2018-12-31,2018,Q4
20190626000374,Y,00795135,코오롱인더,보통주,이웅열,임원,"300,904",1.17,"326,177",1.21,2018-08-28 신주인수권증권 행사,2018-12-31,2018,Q4
20190626000374,Y,00795135,코오롱인더,보통주,이경숙,친인척,"3,928",0.02,"3,928",0.01,-,2018-12-31,2018,Q4
20190626000374,Y,00795135,코오롱인더,보통주,이상희,친인척,"10,428",0.04,"10,428",0.04,-,2018-12-31,2018,Q4
20190626000374,Y,00795135,코오롱인더,보통주,이경주,친인척,"10,428",0.04,"10,428",0.04,-,2018-12-31,2018,Q4
20190626000374,Y,00795135,코오롱인더,보통주,박동문,-,"4,357",0.02,0,0.00,2018-03-27 특별관계해소,2018-12-31,2018,Q4
20190626000374,Y,00795135,코오롱인더,보통주,장희구,계열사임원,300,0.00,300,0.00,-,2018-12-31,2018,Q4
20190626000374,Y,00795135,코오롱인더,보통주,안태환,임원,"1,173",0.00,"3,523",0.01,-,2018-12-31,2018,Q4
20190626000374,Y,00795135,코오롱인더,보통주,계,,"8,438,783",32.90,"8,999,017",33.36,-,2018-12-31,2018,Q4
20190626000374,Y,00795135,코오롱인더,우선주,계,,"229,349",8.29,"229,349",8.29,-,2018-12-31,2018,Q4
20200330003955,Y,00795135,코오롱인더,보통주,㈜코오롱,본인,"8,642,707",32.04,"8,642,707",32.04,-,2019-12-31,2019,Q4
20200330003955,Y,00795135,코오롱인더,보통주,성익경,-,100,0.00,0,0.00,특별관계해소(2019.11.22),2019-12-31,2019,Q4
20200330003955,Y,00795135,코오롱인더,보통주,손정현,-,107,0.00,0,0.00,특별관계해소(2019.01.01),2019-12-31,2019,Q4
20200330003955,Y,00795135,코오롱인더,보통주,박성준,-,750,0.00,0,0.00,특별관계해소(2019.03.22),2019-12-31,2019,Q4
20200330003955,Y,00795135,코오롱인더,보통주,최영백,계열사임원,107,0.00,107,0.00,-,2019-12-31,2019,Q4
20200330003955,Y,00795135,코오롱인더,보통주,오용석,-,0,0.00,0,0.00,"특별관계추가(2019.08.01)
특별관계해소(2019.12.19)",2019-12-31,2019,Q4
20200330003955,Y,00795135,코오롱인더,보통주,김기덕,계열사임원,0,0.00,28,0.00,특별관계추가(2019.12.23) ,2019-12-31,2019,Q4
20200330003955,Y,00795135,코오롱인더,우선주,㈜코오롱,본인,"229,349",8.29,"229,349",8.29,-,2019-12-31,2019,Q4
20200330003955,Y,00795135,코오롱인더,보통주,이웅열,최대주주의 최대주주,"326,177",1.21,"326,177",1.21,-,2019-12-31,2019,Q4
20200330003955,Y,00795135,코오롱인더,보통주,이경숙,친인척,"3,928",0.01,"3,928",0.01,-,2019-12-31,2019,Q4
20200330003955,Y,00795135,코오롱인더,보통주,이상희,친인척,"10,428",0.04,"10,428",0.04,-,2019-12-31,2019,Q4
20200330003955,Y,00795135,코오롱인더,보통주,이경주,친인척,"10,428",0.04,"10,428",0.04,-,2019-12-31,2019,Q4
20200330003955,Y,00795135,코오롱인더,보통주,장희구,임원/계열사임원,300,0.00,300,0.00,-,2019-12-31,2019,Q4
20200330003955,Y,00795135,코오롱인더,보통주,김철수,임원/계열사임원,141,0.00,141,0.00,-,2019-12-31,2019,Q4
20200330003955,Y,00795135,코오롱인더,보통주,오원선,계열사임원,321,0.00,321,0.00,-,2019-12-31,2019,Q4
20200330003955,Y,00795135,코오롱인더,보통주,계,,"8,995,494",33.34,"8,994,565",33.34,-,2019-12-31,2019,Q4
20200330003955,Y,00795135,코오롱인더,우선주,계,,"229,349",8.29,"229,349",8.29,-,2019-12-31,2019,Q4
20210319000459,Y,00795135,코오롱인더,보통주,㈜코오롱,최대주주 본인,"8,642,707",32.04,"9,200,416",34.10,시간외매매,2020-12-31,2020,Q4
20210319000459,Y,00795135,코오롱인더,보통주,최영백,계열사임원,107,0.00,607,0.00,장내매수,2020-12-31,2020,Q4
20210319000459,Y,00795135,코오롱인더,보통주,김기덕,계열사임원,28,0.00,0,0.00,특별관계해소,2020-12-31,2020,Q4
20210319000459,Y,00795135,코오롱인더,보통주,백기훈,계열사임원,0,0.00,986,0.00,특별관계추가,2020-12-31,2020,Q4
20210319000459,Y,00795135,코오롱인더,보통주,이성일,계열사임원,0,0.00,210,0.00,특별관계추가,2020-12-31,2020,Q4
20210319000459,Y,00795135,코오롱인더,우선주,㈜코오롱,최대주주 본인,"229,349",8.29,"229,349",8.29,-,2020-12-31,2020,Q4
20210319000459,Y,00795135,코오롱인더,보통주,이웅열,최대주주의 최대주주,"326,177",1.21,"326,177",1.21,-,2020-12-31,2020,Q4
20210319000459,Y,00795135,코오롱인더,보통주,이경숙,친인척,"3,928",0.01,"3,928",0.01,-,2020-12-31,2020,Q4
20210319000459,Y,00795135,코오롱인더,보통주,이상희,친인척,"10,428",0.04,"10,428",0.04,-,2020-12-31,2020,Q4
20210319000459,Y,00795135,코오롱인더,보통주,이경주,친인척,"10,428",0.04,"10,428",0.04,-,2020-12-31,2020,Q4
20210319000459,Y,00795135,코오롱인더,보통주,장희구,발행회사임원/계열사임원,300,0.00,"3,300",0.01,장내매수,2020-12-31,2020,Q4
20210319000459,Y,00795135,코오롱인더,보통주,김철수,계열사임원,141,0.00,141,0.00,-,2020-12-31,2020,Q4
20210319000459,Y,00795135,코오롱인더,보통주,오원선,계열사임원,321,0.00,321,0.00,-,2020-12-31,2020,Q4
20210319000459,Y,00795135,코오롱인더,보통주,계,,"8,994,565",33.34,"9,556,942",35.42,-,2020-12-31,2020,Q4
20210319000459,Y,00795135,코오롱인더,우선주,계,,"229,349",8.29,"229,349",8.29,-,2020-12-31,2020,Q4
20220321001478,Y,00795135,코오롱인더,보통주,㈜코오롱,최대주주 본인,"9,200,416",34.10,"9,200,416",33.43,-,2021-12-31,2021,Q4
20220321001478,Y,00795135,코오롱인더,보통주,오원선,계열사임원,321,0.00,321,0.00,-,2021-12-31,2021,Q4
20220321001478,Y,00795135,코오롱인더,보통주,최영백,계열사임원,607,0.00,0,0.00,특별관계해소,2021-12-31,2021,Q4
20220321001478,Y,00795135,코오롱인더,보통주,백기훈,계열사임원,986,0.00,0,0.00,특별관계해소,2021-12-31,2021,Q4
20220321001478,Y,00795135,코오롱인더,보통주,이성일,계열사임원,210,0.00,210,0.00,-,2021-12-31,2021,Q4
20220321001478,Y,00795135,코오롱인더,우선주,㈜코오롱,최대주주 본인,"229,349",8.29,"229,349",8.29,-,2021-12-31,2021,Q4
20220321001478,Y,00795135,코오롱인더,보통주,이웅열,최대주주의 최대주주,"326,177",1.21,"326,177",1.19,-,2021-12-31,2021,Q4
20220321001478,Y,00795135,코오롱인더,보통주,이경숙,친인척,"3,928",0.01,"3,928",0.01,-,2021-12-31,2021,Q4
20220321001478,Y,00795135,코오롱인더,보통주,이상희,친인척,"10,428",0.04,"10,428",0.04,-,2021-12-31,2021,Q4
20220321001478,Y,00795135,코오롱인더,보통주,이경주,친인척,"10,428",0.04,"10,428",0.04,-,2021-12-31,2021,Q4
20220321001478,Y,00795135,코오롱인더,보통주,장희구,"발행회사임원
/계열사임원","3,300",0.01,"4,300",0.02,-,2021-12-31,2021,Q4
20220321001478,Y,00795135,코오롱인더,보통주,안병덕,계열사임원,0,0.00,"12,390",0.05,특별관계추가,2021-12-31,2021,Q4
20220321001478,Y,00795135,코오롱인더,보통주,김철수,계열사임원,141,0.00,141,0.00,-,2021-12-31,2021,Q4
20220321001478,Y,00795135,코오롱인더,보통주,계,,"9,556,942",35.42,"9,568,739",34.78,-,2021-12-31,2021,Q4
20220321001478,Y,00795135,코오롱인더,우선주,계,,"229,349",8.29,"229,349",8.29,-,2021-12-31,2021,Q4
20230320001068,Y,00795135,코오롱인더,보통주,㈜코오롱,최대주주 본인,"9,200,416",33.43,"9,200,416",33.43,-,2022-12-31,2022,Q4
20230320001068,Y,00795135,코오롱인더,보통주,오원선,계열회사 임원,321,0.00,321,0.00,-,2022-12-31,2022,Q4
20230320001068,Y,00795135,코오롱인더,보통주,강이구,계열회사 임원,0,0.00,600,0.00,특별관계추가,2022-12-31,2022,Q4
20230320001068,Y,00795135,코오롱인더,보통주,이성일,계열회사 임원,210,0.00,210,0.00,-,2022-12-31,2022,Q4
