code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),총포괄손익,자본금
270,Kia,Transportation,2021,Q4,17683237000000.0,27505529000000.0,45188766000000.0,12926547000000.0,6686307000000.0,19612854000000.0,21838662000000.0,25575912000000.0,11406259000000.0,1396532000000.0,1251267000000.0,877618000000.0,877618000000.0,,
5380,Hyundai_Motor,Transportation,2021,Q4,23330493000000.0,56427807000000.0,79758300000000.0,20043791000000.0,7039497000000.0,27083288000000.0,49094270000000.0,52675012000000.0,15363494000000.0,27431000000.0,-1071578000000.0,-1175167000000.0,-1175167000000.0,1488993000000.0,775156000000.0
9540,Korea_Shipbuilding_&_Offshore_Engineering,Transportation,2021,Q4,1840381425000.0,9268756933000.0,11109138358000.0,221237071000.0,110885359000.0,332122430000.0,16352611450000.0,10777015928000.0,80420241000.0,19701564000.0,,93634524000.0,93634524000.0,353865580000.0,
12330,Hyundai_Mobis,Transportation,2021,Q4,15461247000000.0,17114961000000.0,32576208000000.0,6411865000000.0,1585435000000.0,7997300000000.0,23708066000000.0,24578908000000.0,7841548000000.0,421388000000.0,498275000000.0,321763000000.0,321763000000.0,491096000000.0,
86280,Hyundai_Glovis,Transportation,2021,Q4,5341078267353.0,4715932327272.0,10057010594625.0,3283113219575.0,1962090397977.0,5245203617552.0,18750000000.0,4811806977073.0,4767443411605.0,275028686490.0,244220047735.0,190797084561.0,190797084561.0,4573185371488.0,
