code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),총포괄손익,자본금
270,Kia,Transportation,2016,Q3,11044006000000.0,23138271000000.0,34182277000000.0,7316832000000.0,4889007000000.0,12205839000000.0,,21976438000000.0,6703963000000.0,185658000000.0,270355000000.0,227338000000.0,227338000000.0,,
5380,Hyundai_Motor,Transportation,2016,Q3,20813974000000.0,44889781000000.0,65703755000000.0,8335107000000.0,5347966000000.0,13683073000000.0,47815899000000.0,52020682000000.0,7996646000000.0,23867000000.0,208598000000.0,,,,
9540,Korea_Shipbuilding_&_Offshore_Engineering,Transportation,2016,Q3,12196890352000.0,17045639079000.0,29242529431000.0,10518656024000.0,4537055023000.0,15055711047000.0,12043615746000.0,14186818384000.0,4353496969000.0,90871577000.0,205505325000.0,154386420000.0,154386420000.0,380000000000.0,
12330,Hyundai_Mobis,Transportation,2016,Q3,10194096000000.0,13742257000000.0,23936353000000.0,3837112000000.0,523383000000.0,4360495000000.0,18081162000000.0,19575858000000.0,4304069000000.0,418640000000.0,592087000000.0,471388000000.0,471388000000.0,,
86280,Hyundai_Glovis,Transportation,2016,Q3,2855409395317.0,3850491976151.0,6705901371468.0,2174136784494.0,1452076772013.0,3626213556507.0,18750000000.0,3079687814961.0,3059874452662.0,132355369408.0,214169195453.0,181169106736.0,181169106736.0,,
