,name,sector,year,quarter,Relative Return,매출액 변화율,영업이익 변화율,실업률 변화율,GDP 변화율,증자주식수 변화율,기타 변화율,특정 증권 등 소유 비율 변화율,특정 증권 등 소유 증감 비율 변화율,발행금액 변화율,Label,Code
27,CJ_Logistics,운송·창고,2017,Q4,-0.1112375537190082,-0.007952262938571764,0.2752392838065062,0.0267857142857143,0.002275605061653474,0.0,0.08068349518130169,0.08068349518130169,0.08068349518130158,0.0,-0.15446884943846872,000120
27,Korean_Air,운송·창고,2017,Q4,-0.2171983283582089,0.035603533845815605,0.39066892261128916,0.0267857142857143,0.002275605061653474,0.7662471737195731,-0.12749349665695497,0.08744425660273425,0.08744425660273425,0.06949125752429663,0.08125208716292796,003490
27,Hyundai_Merchant_Marine,운송·창고,2017,Q4,-0.07971888407449633,0.06541930102488225,-2.0232533304856237,0.0267857142857143,0.002275605061653474,-0.9207172656624358,0.07869009777552538,0.07284475118469569,0.07354167559490077,-0.13723499087117141,-0.3326344910227343,011200
27,Hyundai_Glovis,운송·창고,2017,Q4,-0.063339150583109,0.07298963784395873,0.04321041386094637,0.0267857142857143,0.002275605061653474,0.0,0.0,0.08057393944827806,0.08057393944827806,0.0,-0.08241022438585396,086280
