,name,sector,year,quarter,Relative Return,매출액 변화율,영업이익 변화율,실업률 변화율,GDP 변화율,증자주식수 변화율,기타 변화율,특정 증권 등 소유 비율 변화율,특정 증권 등 소유 증감 비율 변화율,발행금액 변화율,Label,Code
34,CJ_Logistics,운송·창고,2016,Q1,0.0,0.7341767301014472,0.7204385967203719,-0.05660377358490565,-0.0038272110826311767,0.0,0.918710974966645,0.024440623832068242,0.024440623832068242,0.0,-0.022122283467874784,000120
34,Korean_Air,운송·창고,2016,Q1,0.0,0.7514098259914824,0.6417923487430502,-0.05660377358490565,-0.0038272110826311767,-3.5633043439721606,0.2286480976378248,0.025949103003757412,0.025949103003757412,-1.6618729844500915,0.08777613647421328,003490
34,Hyundai_Merchant_Marine,운송·창고,2016,Q1,0.0,0.7892950964613153,0.38430563099764625,-0.05660377358490565,-0.0038272110826311767,-0.5277311383330372,0.03321894203691811,0.05455858080462883,0.05217889622141059,0.5581457686903768,-0.487063476564776,011200
34,Hyundai_Glovis,운송·창고,2016,Q1,0.0,0.7448537083430704,0.714860918383475,-0.05660377358490565,-0.0038272110826311767,0.0,0.0,0.02526628430009914,0.02526628430009914,0.0,-0.040497224825534875,086280
