,0
증자주식수 변화율,0.1516073665805719
기타 변화율,0.09281382194762629
특정 증권 등 소유 비율 변화율,0.07035228327188947
특정 증권 등 소유 증감 비율 변화율,0.0652442593931708
발행금액 변화율,0.06217057387083961
