,name,sector,year,quarter,매출액변화율,유동부채변화율,자본총계변화율,영업이익변화율,비유동자산변화율,Relative Return,특정 증권 등 소유 증감 비율변화율,기타변화율,특정 증권 등 소유 비율변화율,주식 수 감소변화율,Label,Code
11,CJ_Logistics,운송·창고,2021,Q4,-0.07553287157585675,0.06760708974778673,-0.0012331682735899907,-0.04998913937171445,0.0008698663939948892,-0.04969540479947375,-0.020414617838765192,-0.6501041840247699,0.026455242619873087,-0.2106027382694462,-0.15768692687592137,000120
11,Korean_Air,운송·창고,2021,Q4,-0.26896317269862124,-0.039274578833098595,-0.07007614470650614,-0.60610578922734,0.022019473850831583,0.14564624321246528,-0.07291017505047814,-0.13099260609922037,-0.07291017505047814,0.0,-0.1065743252819815,003490
11,Hyundai_Merchant_Marine,운송·창고,2021,Q4,-0.10654725418051636,-0.006846126484092441,-0.35521070401400534,-0.19272683936634616,-0.2281118658163328,-0.1481930935513998,6.014551304347359,-0.2866166140285875,-1.0726153144553918,0.011874382959208174,-0.1589419876046663,011200
11,Hyundai_Glovis,운송·창고,2021,Q4,-0.09016788046108282,-0.014842667554208377,-0.04116793444229527,-0.12186743384490972,0.012517598029217036,-0.1136216000698717,-0.05519995285618573,0.0,-0.046607457149985265,0.0,0.025433486615805558,086280
