,name,sector,year,quarter,Relative Return,매출액 변화율,영업이익 변화율,실업률 변화율,GDP 변화율,증자주식수 변화율,기타 변화율,특정 증권 등 소유 비율 변화율,특정 증권 등 소유 증감 비율 변화율,발행금액 변화율,Label,Code
6,CJ_Logistics,운송·창고,2023,Q1,0.01727310409979074,0.09172575107490033,0.13174946531281173,0.05813953488372092,-0.004395562960080701,0.0,0.06473198187106255,0.06473198187106266,0.06473198187106255,0.0,-0.2592854945235631,000120
6,Korean_Air,운송·창고,2023,Q1,0.014517442716255258,0.11392413914758726,0.2020551842448426,0.05813953488372092,-0.004395562960080701,0.3597563515478679,0.003870234818560303,1.0,1.0,-0.06665307292696077,-0.08856049228993215,003490
6,Hyundai_Merchant_Marine,운송·창고,2023,Q1,0.03131414121310738,0.41555895621598826,0.7629886779292936,0.05813953488372092,-0.004395562960080701,-0.2006865132854858,0.3871176181959489,0.017017486565895856,0.0189085181984604,0.3100489020607542,-0.047774151913988504,011200
6,Hyundai_Glovis,운송·창고,2023,Q1,-0.029023152196767956,0.08586397964995551,0.24504104062711507,0.05813953488372092,-0.004395562960080701,0.0,0.0,1.0,1.0,0.0,-0.13884452023467495,086280
