,name,sector,year,quarter,Relative Return,매출액 변화율,영업이익 변화율,실업률 변화율,GDP 변화율,증자주식수 변화율,기타 변화율,특정 증권 등 소유 비율 변화율,특정 증권 등 소유 증감 비율 변화율,발행금액 변화율,Label,Code
13,CJ_Logistics,운송·창고,2021,Q2,0.026966068246699698,-0.07376170036250529,-1.655804796695021,0.11023622047244086,-0.013438380398341998,0.0,-0.06472868860601344,-0.06472868860601366,-0.06472868860601366,0.0,-0.08253632441499362,000120
13,Korean_Air,운송·창고,2021,Q2,0.2123840263793591,-0.11485603907820141,-0.58194810663837,0.11023622047244086,-0.013438380398341998,-0.11354317745661624,-0.047891494739090046,-0.07752798635186564,-0.07752798635186564,-0.04635384970736123,0.1056888971804939,003490
13,Hyundai_Merchant_Marine,운송·창고,2021,Q2,0.8807374796460786,-0.20033611719948508,-0.36510090900271064,0.11023622047244086,-0.013438380398341998,-0.019224290738331096,-0.10002604359799716,-0.17945923836806754,-0.17125648686701522,-0.04863000677862006,0.49337530977370025,011200
13,Hyundai_Glovis,운송·창고,2021,Q2,-0.0465350089716525,-0.08746237625222375,-0.3388304617986513,0.11023622047244086,-0.013438380398341998,0.0,0.0,-0.0645582659862507,-0.0645582659862507,0.0,0.05930137543529849,086280
