,name,sector,year,quarter,Relative Return,매출액 변화율,영업이익 변화율,실업률 변화율,GDP 변화율,증자주식수 변화율,기타 변화율,특정 증권 등 소유 비율 변화율,특정 증권 등 소유 증감 비율 변화율,발행금액 변화율,Label,Code
30,CJ_Logistics,운송·창고,2017,Q1,-0.1654781098958245,0.04223527512872616,-0.28588217490503065,-0.0277777777777779,-0.011192800453106333,0.0,-0.05736232851229728,-0.057362328512297056,-0.057362328512297056,0.0,-0.14376968774329724,000120
30,Korean_Air,운송·창고,2017,Q1,-0.21820009337967872,0.020014181628137506,-0.05502079026255191,-0.0277777777777779,-0.011192800453106333,-2.909509895534345,0.17070333868252718,-0.07753189035628982,-0.07753189035628982,-1.8552819869544508,0.1453630813986977,003490
30,Hyundai_Merchant_Marine,운송·창고,2017,Q1,-0.16524015328821692,-0.03294458503254494,0.3018549009893776,-0.0277777777777779,-0.011192800453106333,0.44674255002802754,-0.0450463688685967,-0.013443926986613786,-0.017027848911065124,0.4040105128067025,0.12975960126039898,011200
30,Hyundai_Glovis,운송·창고,2017,Q1,-0.1459610884262935,-0.01063563564891501,-0.03626019869635977,-0.0277777777777779,-0.011192800453106333,0.0,0.0,-0.057395839740136845,-0.057395839740136845,0.0,-0.13032332939548522,086280
