code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,영업비용,이자비용
3550,LG_Corporation,etc,2017,Q3,946179000000.0,8233956000000.0,9180135000000.0,257831000000.0,175020000000.0,432851000000.0,5433445000000.0,8747284000000.0,98427000000.0,47098000000.0,422941000000.0,320526000000.0,320526000000.0,879359000000.0,,,
34730,SK_Inc,etc,2017,Q3,844816000000.0,19028735000000.0,19873551000000.0,2086007000000.0,5359405000000.0,7445412000000.0,7681440000000.0,12428139000000.0,123833000000.0,110098000000.0,85851000000.0,85851000000.0,766915000000.0,15385000000.0,,
