code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,영업비용,이자비용
3550,LG_Corporation,etc,2019,Q2,451889000000.0,9064486000000.0,9516375000000.0,157570000000.0,82750000000.0,240320000000.0,5953437000000.0,9276055000000.0,98267000000.0,32669000000.0,34792000000.0,27231000000.0,27231000000.0,879359000000.0,,,
34730,SK_Inc,etc,2019,Q2,837529000000.0,21374411000000.0,22211940000000.0,2247836000000.0,5939540000000.0,8187376000000.0,9599375000000.0,14024564000000.0,178714000000.0,125893000000.0,50629000000.0,50629000000.0,604830000000.0,15385000000.0,,
