code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,영업비용,이자비용
3550,LG_Corporation,etc,2019,Q1,926896000000.0,8928284000000.0,9855180000000.0,524570000000.0,83333000000.0,607903000000.0,5926229000000.0,9247277000000.0,571101000000.0,523018000000.0,524954000000.0,501035000000.0,501035000000.0,879359000000.0,,,
34730,SK_Inc,etc,2019,Q1,1202270000000.0,21099985000000.0,22302255000000.0,2562845000000.0,5749896000000.0,8312741000000.0,9564523000000.0,13989514000000.0,1119487000000.0,1074298000000.0,1045112000000.0,1045112000000.0,1502773000000.0,15385000000.0,,
