code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,영업비용,이자비용
3550,LG_Corporation,etc,2023,Q3,1722349000000.0,8249470000000.0,9971819000000.0,198952000000.0,168548000000.0,367500000000.0,8225972000000.0,9604319000000.0,159524000000.0,87348000000.0,105936000000.0,,,801613000000.0,95360000000.0,72176000000.0,
34730,SK_Inc,etc,2023,Q3,1719782000000.0,27442537000000.0,29162319000000.0,5337961000000.0,7373937000000.0,12711898000000.0,12947139000000.0,16450421000000.0,192390000000.0,35662000000.0,37728000000.0,37728000000.0,765710000000.0,16143000000.0,44069000000.0,
