code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,영업비용,이자비용
3550,LG_Corporation,etc,2024,Q3,1548007000000.0,8444684000000.0,9992691000000.0,223642000000.0,170771000000.0,394413000000.0,8351433000000.0,9598278000000.0,194753000000.0,125445000000.0,139396000000.0,116906000000.0,116906000000.0,801613000000.0,86506000000.0,69308000000.0,116906000000.0
34730,SK_Inc,etc,2024,Q3,2242279000000.0,26294800000000.0,28537079000000.0,5252458000000.0,7164019000000.0,12416477000000.0,12650837000000.0,16120602000000.0,124057000000.0,4530000000.0,24096000000.0,24096000000.0,736496000000.0,16143000000.0,24730000000.0,612439000000.0
