code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,영업비용,이자비용
3550,LG_Corporation,etc,2015,Q4,333349000000.0,7875416000000.0,8208765000000.0,134819000000.0,143511000000.0,278330000000.0,4620921000000.0,7930435000000.0,574117000000.0,394822000000.0,400562000000.0,345915000000.0,345915000000.0,,,,
34730,SK_Inc,etc,2015,Q4,741070000000.0,16852013000000.0,17593083000000.0,1509637000000.0,4601769000000.0,6111406000000.0,6736539000000.0,11481677000000.0,252718000000.0,6350983000000.0,5821064000000.0,5821064000000.0,,,,
