code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,영업비용,이자비용
3550,LG_Corporation,etc,2016,Q1,641857000000.0,7876257000000.0,8518114000000.0,388004000000.0,143861000000.0,531865000000.0,4675872000000.0,7986249000000.0,346465000000.0,304651000000.0,305806000000.0,283616000000.0,283616000000.0,,,,
34730,SK_Inc,etc,2016,Q1,1041263000000.0,17574141000000.0,18615404000000.0,1733787000000.0,5017084000000.0,6750871000000.0,7118416000000.0,11864533000000.0,644710000000.0,609559000000.0,578962000000.0,578962000000.0,1118468000000.0,,,
