code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,영업비용,이자비용
3550,LG_Corporation,etc,2021,Q1,3135541000000.0,8017936000000.0,11153477000000.0,2298141000000.0,120579000000.0,2418720000000.0,7070910000000.0,8734757000000.0,596959000000.0,547856000000.0,566933000000.0,562653000000.0,562653000000.0,879359000000.0,,,
34730,SK_Inc,etc,2021,Q1,2145506000000.0,23084421000000.0,25229927000000.0,3235317000000.0,6292954000000.0,9528271000000.0,12171588000000.0,15701656000000.0,489050000000.0,1485091000000.0,1184655000000.0,1184655000000.0,897704000000.0,15385000000.0,,
