code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,영업비용,이자비용
3550,LG_Corporation,etc,2017,Q2,608653000000.0,8241498000000.0,8850151000000.0,249677000000.0,172759000000.0,422436000000.0,5112986000000.0,8427715000000.0,98892000000.0,35938000000.0,38769000000.0,29315000000.0,29315000000.0,,,,
34730,SK_Inc,etc,2017,Q2,1259845000000.0,17715071000000.0,18974916000000.0,1104435000000.0,5520038000000.0,6624473000000.0,7592979000000.0,12350443000000.0,82943000000.0,48633000000.0,32323000000.0,32323000000.0,714847000000.0,,,
