code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,영업비용,이자비용
3550,LG_Corporation,etc,2024,Q2,1422625000000.0,8483610000000.0,9906235000000.0,212083000000.0,182380000000.0,394463000000.0,8234569000000.0,9511772000000.0,123309000000.0,47658000000.0,61991000000.0,45953000000.0,45953000000.0,801613000000.0,111060000000.0,75651000000.0,45953000000.0
34730,SK_Inc,etc,2024,Q2,2124475000000.0,26453780000000.0,28578255000000.0,5419257000000.0,6980620000000.0,12399877000000.0,12709560000000.0,16178378000000.0,130569000000.0,51205000000.0,45462000000.0,45462000000.0,796331000000.0,16143000000.0,31385000000.0,665762000000.0
