code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,영업비용,이자비용
3550,LG_Corporation,etc,2022,Q1,2406136000000.0,7855548000000.0,10261684000000.0,601625000000.0,135495000000.0,737120000000.0,7850893000000.0,9524564000000.0,644232000000.0,594297000000.0,602397000000.0,568494000000.0,568494000000.0,801613000000.0,,,
34730,SK_Inc,etc,2022,Q1,1695944000000.0,26437496000000.0,28133440000000.0,5439430000000.0,6532264000000.0,11971694000000.0,12797305000000.0,16161746000000.0,580652000000.0,796271000000.0,748900000000.0,748900000000.0,1050165000000.0,16143000000.0,,
