code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,영업비용,이자비용
3550,LG_Corporation,etc,2023,Q1,2201819000000.0,8208210000000.0,10410029000000.0,669965000000.0,170254000000.0,840219000000.0,8092381000000.0,9569810000000.0,619581000000.0,564434000000.0,582499000000.0,547262000000.0,547262000000.0,801613000000.0,,,
34730,SK_Inc,etc,2023,Q1,1528259000000.0,27242406000000.0,28770665000000.0,5214004000000.0,6867902000000.0,12081906000000.0,13281406000000.0,16688759000000.0,1120349000000.0,990493000000.0,973117000000.0,973117000000.0,1641072000000.0,16143000000.0,,
