code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,영업비용,이자비용
3550,LG_Corporation,etc,2019,Q3,667497000000.0,8887354000000.0,9554851000000.0,159239000000.0,85951000000.0,245190000000.0,5988273000000.0,9309661000000.0,101076000000.0,49357000000.0,46143000000.0,34909000000.0,34909000000.0,879359000000.0,,,
34730,SK_Inc,etc,2019,Q3,891446000000.0,21485489000000.0,22376935000000.0,2375344000000.0,5902399000000.0,8277743000000.0,9673805000000.0,14099192000000.0,142766000000.0,98241000000.0,131859000000.0,131859000000.0,571451000000.0,15385000000.0,,
