code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,영업비용,이자비용
3550,LG_Corporation,etc,2021,Q4,1831399000000.0,7877300000000.0,9708699000000.0,179868000000.0,118574000000.0,298442000000.0,7740618000000.0,9410257000000.0,126955000000.0,44231000000.0,-173306000000.0,-185215000000.0,-185215000000.0,801613000000.0,,,
34730,SK_Inc,etc,2021,Q4,1934670000000.0,25282305000000.0,27216975000000.0,5128241000000.0,6298628000000.0,11426869000000.0,12406200000000.0,15790106000000.0,182623000000.0,398601000000.0,252711000000.0,252711000000.0,764659000000.0,16143000000.0,,
