code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,영업비용,이자비용
3550,LG_Corporation,etc,2023,Q4,1748535000000.0,8252048000000.0,10000583000000.0,219047000000.0,164853000000.0,383900000000.0,8265975000000.0,9616683000000.0,130573000000.0,52460000000.0,51122000000.0,125458000000.0,125458000000.0,801613000000.0,636010000000.0,207035000000.0,520000000.0
34730,SK_Inc,etc,2023,Q4,1638406000000.0,27000510000000.0,28638916000000.0,5525984000000.0,7194886000000.0,12720870000000.0,12460837000000.0,15918046000000.0,127904000000.0,-352990000000.0,-455946000000.0,-455946000000.0,939457000000.0,16143000000.0,310183000000.0,2586569000000.0
