code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,영업비용,이자비용
3550,LG_Corporation,etc,2018,Q1,1159719000000.0,8528068000000.0,9687787000000.0,548242000000.0,177397000000.0,725639000000.0,5637009000000.0,8962148000000.0,461548000000.0,413611000000.0,452563000000.0,411453000000.0,411453000000.0,879359000000.0,,,
34730,SK_Inc,etc,2018,Q1,1400415000000.0,19010395000000.0,20410810000000.0,2367724000000.0,5430688000000.0,7798412000000.0,8189190000000.0,12612398000000.0,803193000000.0,942334000000.0,829749000000.0,829749000000.0,,15385000000.0,,
